,ay,t
129742,8.845,81.08875
129743,8.822,81.089375
129744,8.869,81.09
129745,8.935,81.090625
129746,8.989,81.09125
129747,8.964,81.091875
129748,8.989,81.0925
129749,9.061,81.093125
129750,9.112,81.09375
129751,9.168,81.094375
129752,9.216,81.095
129753,9.239,81.095625
129754,9.331,81.09625
129755,9.384,81.096875
129756,9.398,81.0975
129757,9.483,81.098125
129758,9.519,81.09875
129759,9.572,81.099375
129760,9.725,81.1
129761,9.768,81.100625
129762,9.807,81.10125
129763,9.859,81.101875
129764,9.923,81.1025
129765,10.004,81.103125
129766,10.076,81.10375
129767,10.1,81.104375
129768,10.161,81.105
129769,10.232,81.105625
129770,10.307,81.10625
129771,10.361,81.106875
129772,10.401,81.1075
129773,10.436,81.108125
129774,10.487,81.10875
129775,10.466,81.109375
129776,10.467,81.11
129777,10.525,81.110625
129778,10.497,81.11125
129779,10.507,81.111875
129780,10.542,81.1125
129781,10.583,81.113125
129782,10.568,81.11375
129783,10.536,81.114375
129784,10.502,81.115
129785,10.524,81.115625
129786,10.511,81.11625
129787,10.474,81.116875
129788,10.453,81.1175
129789,10.446,81.118125
129790,10.433,81.11875
129791,10.402,81.119375
129792,10.413,81.12
129793,10.405,81.120625
129794,10.377,81.12125
129795,10.343,81.121875
129796,10.333,81.1225
129797,10.33,81.123125
129798,10.32,81.12375
129799,10.281,81.124375
129800,10.304,81.125
129801,10.374,81.125625
129802,10.346,81.12625
129803,10.314,81.126875
129804,10.299,81.1275
129805,10.33,81.128125
129806,10.3,81.12875
129807,10.272,81.129375
129808,10.262,81.13
129809,10.327,81.130625
129810,10.362,81.13125
129811,10.376,81.131875
129812,10.372,81.1325
129813,10.378,81.133125
129814,10.397,81.13375
129815,10.428,81.134375
129816,10.404,81.135
129817,10.429,81.135625
129818,10.458,81.13625
129819,10.421,81.136875
129820,10.423,81.1375
129821,10.406,81.138125
129822,10.354,81.13875
129823,10.401,81.139375
129824,10.401,81.14
129825,10.367,81.140625
129826,10.323,81.14125
129827,10.238,81.141875
129828,10.18,81.1425
129829,10.18,81.143125
129830,10.136,81.14375
129831,10.088,81.144375
129832,10.042,81.145
129833,10.018,81.145625
129834,9.999,81.14625
129835,9.965,81.146875
129836,9.9,81.1475
129837,9.907,81.148125
129838,9.84,81.14875
129839,9.726,81.149375
129840,9.703,81.15
129841,9.694,81.150625
129842,9.673,81.15125
129843,9.619,81.151875
129844,9.58,81.1525
129845,9.566,81.153125
129846,9.562,81.15375
129847,9.48,81.154375
129848,9.44,81.155
129849,9.434,81.155625
129850,9.468,81.15625
129851,9.428,81.156875
129852,9.374,81.1575
129853,9.315,81.158125
129854,9.277,81.15875
129855,9.273,81.159375
129856,9.259,81.16
129857,9.184,81.160625
129858,9.184,81.16125
129859,9.176,81.161875
129860,9.149,81.1625
129861,9.125,81.163125
129862,9.097,81.16375
129863,9.074,81.164375
129864,9.074,81.165
129865,9.045,81.165625
129866,9.041,81.16625
129867,9.073,81.166875
129868,9.042,81.1675
129869,9.063,81.168125
129870,9.09,81.16875
129871,9.032,81.169375
129872,9.049,81.17
129873,9.03,81.170625
129874,8.936,81.17125
129875,9.018,81.171875
129876,9.015,81.1725
129877,8.972,81.173125
129878,8.989,81.17375
129879,9.052,81.174375
129880,9.107,81.175
129881,9.131,81.175625
129882,9.091,81.17625
129883,9.019,81.176875
129884,8.925,81.1775
129885,8.837,81.178125
129886,8.821,81.17875
129887,8.856,81.179375
129888,8.945,81.18
129889,8.966,81.180625
129890,8.948,81.18125
129891,8.901,81.181875
129892,8.864,81.1825
129893,8.809,81.183125
129894,8.741,81.18375
129895,8.659,81.184375
129896,8.646,81.185
129897,8.647,81.185625
129898,8.659,81.18625
129899,8.713,81.186875
129900,8.772,81.1875
129901,8.816,81.188125
129902,8.82,81.18875
129903,8.826,81.189375
129904,8.823,81.19
129905,8.819,81.190625
129906,8.917,81.19125
129907,9.012,81.191875
129908,9.104,81.1925
129909,9.2,81.193125
129910,9.269,81.19375
129911,9.319,81.194375
129912,9.354,81.195
129913,9.398,81.195625
129914,9.396,81.19625
129915,9.39,81.196875
129916,9.447,81.1975
129917,9.468,81.198125
129918,9.44,81.19875
129919,9.354,81.199375
129920,9.242,81.2
129921,9.142,81.200625
129922,9.056,81.20125
129923,8.995,81.201875
129924,8.939,81.2025
129925,8.924,81.203125
129926,8.968,81.20375
129927,8.996,81.204375
129928,8.985,81.205
129929,8.943,81.205625
129930,8.882,81.20625
129931,8.85,81.206875
129932,8.831,81.2075
129933,8.821,81.208125
129934,8.807,81.20875
129935,8.757,81.209375
129936,8.685,81.21
129937,8.648,81.210625
129938,8.676,81.21125
129939,8.701,81.211875
129940,8.674,81.2125
129941,8.662,81.213125
129942,8.677,81.21375
129943,8.708,81.214375
129944,8.687,81.215
129945,8.684,81.215625
129946,8.708,81.21625
129947,8.78,81.216875
129948,8.818,81.2175
129949,8.867,81.218125
129950,8.935,81.21875
129951,9.037,81.219375
129952,9.081,81.22
129953,9.09,81.220625
129954,9.08,81.22125
129955,9.145,81.221875
129956,9.17,81.2225
129957,9.142,81.223125
129958,9.163,81.22375
129959,9.136,81.224375
129960,9.09,81.225
129961,9.06,81.225625
129962,9.113,81.22625
129963,9.166,81.226875
129964,9.203,81.2275
129965,9.315,81.228125
129966,9.363,81.22875
129967,9.384,81.229375
129968,9.442,81.23
129969,9.438,81.230625
129970,9.445,81.23125
129971,9.486,81.231875
129972,9.503,81.2325
129973,9.547,81.233125
129974,9.589,81.23375
129975,9.555,81.234375
