,ay,t
145782,-0.454,91.11375
145783,-0.459,91.114375
145784,-0.456,91.115
145785,-0.389,91.115625
145786,-0.361,91.11625
145787,-0.342,91.116875
145788,-0.326,91.1175
145789,-0.333,91.118125
145790,-0.333,91.11875
145791,-0.328,91.119375
145792,-0.318,91.12
145793,-0.302,91.120625
145794,-0.291,91.12125
145795,-0.287,91.121875
145796,-0.241,91.1225
145797,-0.263,91.123125
145798,-0.312,91.12375
145799,-0.231,91.124375
145800,-0.221,91.125
145801,-0.211,91.125625
145802,-0.157,91.12625
145803,-0.141,91.126875
145804,-0.129,91.1275
145805,-0.116,91.128125
145806,-0.082,91.12875
145807,-0.124,91.129375
145808,-0.159,91.13
145809,-0.098,91.130625
145810,-0.082,91.13125
145811,-0.093,91.131875
145812,-0.125,91.1325
145813,-0.135,91.133125
145814,-0.143,91.13375
145815,-0.142,91.134375
145816,-0.115,91.135
145817,-0.13,91.135625
145818,-0.147,91.13625
145819,-0.153,91.136875
145820,-0.136,91.1375
145821,-0.146,91.138125
145822,-0.156,91.13875
145823,-0.099,91.139375
145824,-0.116,91.14
145825,-0.132,91.140625
145826,-0.116,91.14125
145827,-0.141,91.141875
145828,-0.149,91.1425
145829,-0.144,91.143125
145830,-0.148,91.14375
145831,-0.196,91.144375
145832,-0.243,91.145
145833,-0.253,91.145625
145834,-0.322,91.14625
145835,-0.368,91.146875
145836,-0.381,91.1475
145837,-0.357,91.148125
145838,-0.331,91.14875
145839,-0.325,91.149375
145840,-0.376,91.15
145841,-0.377,91.150625
145842,-0.386,91.15125
145843,-0.411,91.151875
145844,-0.394,91.1525
145845,-0.442,91.153125
145846,-0.509,91.15375
145847,-0.516,91.154375
145848,-0.52,91.155
145849,-0.534,91.155625
145850,-0.565,91.15625
145851,-0.568,91.156875
145852,-0.622,91.1575
145853,-0.697,91.158125
145854,-0.71,91.15875
145855,-0.721,91.159375
145856,-0.743,91.16
145857,-0.783,91.160625
145858,-0.798,91.16125
145859,-0.803,91.161875
145860,-0.807,91.1625
145861,-0.861,91.163125
145862,-0.913,91.16375
145863,-0.954,91.164375
145864,-0.975,91.165
145865,-1.023,91.165625
145866,-1.044,91.16625
145867,-1.04,91.166875
145868,-1.108,91.1675
145869,-1.155,91.168125
145870,-1.19,91.16875
145871,-1.217,91.169375
145872,-1.276,91.17
145873,-1.324,91.170625
145874,-1.35,91.17125
145875,-1.326,91.171875
145876,-1.353,91.1725
145877,-1.406,91.173125
145878,-1.444,91.17375
145879,-1.506,91.174375
145880,-1.549,91.175
145881,-1.556,91.175625
145882,-1.657,91.17625
145883,-1.723,91.176875
145884,-1.748,91.1775
145885,-1.694,91.178125
145886,-1.747,91.17875
145887,-1.819,91.179375
145888,-1.86,91.18
145889,-1.86,91.180625
145890,-1.853,91.18125
145891,-1.847,91.181875
145892,-1.878,91.1825
145893,-1.908,91.183125
145894,-1.947,91.18375
145895,-2.005,91.184375
