,numero,centroid
0,coupe_0,28.487775299439388
1,coupe_1,22.821332554058262
2,coupe_2,21.804045638823435
3,coupe_3,43.72685281584036
4,coupe_4,22.515659134488406
5,coupe_5,20.977469433121378
6,coupe_6,18.98053790416702
7,coupe_7,19.01011109818556
8,coupe_8,26.111090449792858
9,coupe_9,20.607374677357516
10,coupe_10,21.66860392660929
11,coupe_11,41.607121137409905
12,coupe_12,18.24885751105136
13,coupe_13,23.059968218008226
14,coupe_14,26.551513798372522
15,coupe_15,22.254067531087678
16,coupe_16,22.63063430572318
17,coupe_17,24.266361562752472
18,coupe_18,13.78528444751839
