,ay,t
83344,1.512,52.09
83345,1.398,52.090625
83346,1.295,52.09125
83347,1.217,52.091875
83348,1.136,52.0925
83349,1.076,52.093125
83350,1.037,52.09375
83351,1.027,52.094375
83352,0.971,52.095
83353,0.915,52.095625
83354,0.878,52.09625
83355,0.828,52.096875
83356,0.786,52.0975
83357,0.752,52.098125
83358,0.718,52.09875
83359,0.692,52.099375
83360,0.682,52.1
83361,0.706,52.100625
83362,0.712,52.10125
83363,0.695,52.101875
83364,0.658,52.1025
83365,0.695,52.103125
83366,0.666,52.10375
83367,0.604,52.104375
83368,0.56,52.105
83369,0.604,52.105625
83370,0.623,52.10625
83371,0.563,52.106875
83372,0.606,52.1075
83373,0.651,52.108125
83374,0.69,52.10875
83375,0.69,52.109375
83376,0.714,52.11
83377,0.741,52.110625
83378,0.755,52.11125
83379,0.792,52.111875
83380,0.819,52.1125
83381,0.833,52.113125
83382,0.931,52.11375
83383,0.929,52.114375
83384,0.907,52.115
83385,1.028,52.115625
83386,1.059,52.11625
83387,1.11,52.116875
83388,1.235,52.1175
83389,1.26,52.118125
83390,1.297,52.11875
83391,1.348,52.119375
83392,1.406,52.12
83393,1.489,52.120625
83394,1.561,52.12125
83395,1.578,52.121875
83396,1.642,52.1225
83397,1.696,52.123125
83398,1.728,52.12375
83399,1.718,52.124375
83400,1.718,52.125
83401,1.749,52.125625
83402,1.867,52.12625
83403,1.832,52.126875
83404,1.803,52.1275
83405,1.847,52.128125
83406,1.868,52.12875
83407,1.855,52.129375
83408,1.823,52.13
83409,1.85,52.130625
83410,1.841,52.13125
83411,1.845,52.131875
83412,1.916,52.1325
83413,2.002,52.133125
83414,2.017,52.13375
83415,1.954,52.134375
83416,2.076,52.135
83417,2.125,52.135625
83418,2.137,52.13625
83419,2.164,52.136875
83420,2.188,52.1375
83421,2.212,52.138125
83422,2.235,52.13875
83423,2.311,52.139375
83424,2.352,52.14
83425,2.376,52.140625
83426,2.494,52.14125
83427,2.511,52.141875
83428,2.521,52.1425
83429,2.613,52.143125
83430,2.657,52.14375
83431,2.709,52.144375
83432,2.779,52.145
83433,2.83,52.145625
83434,2.917,52.14625
83435,3.011,52.146875
83436,3.051,52.1475
83437,3.089,52.148125
83438,3.149,52.14875
83439,3.247,52.149375
83440,3.29,52.15
83441,3.333,52.150625
83442,3.38,52.15125
83443,3.447,52.151875
83444,3.488,52.1525
83445,3.532,52.153125
83446,3.606,52.15375
83447,3.606,52.154375
83448,3.63,52.155
83449,3.693,52.155625
83450,3.709,52.15625
83451,3.781,52.156875
83452,3.863,52.1575
