,ay,t
89646,1.924,56.02875
89647,2.062,56.029375
89648,2.17,56.03
89649,2.317,56.030625
89650,2.507,56.03125
89651,2.7,56.031875
89652,2.792,56.0325
89653,2.866,56.033125
89654,3.024,56.03375
89655,3.231,56.034375
89656,3.409,56.035
89657,3.535,56.035625
89658,3.741,56.03625
89659,3.832,56.036875
89660,3.865,56.0375
89661,4.007,56.038125
89662,4.067,56.03875
89663,4.114,56.039375
89664,4.189,56.04
89665,4.341,56.040625
89666,4.483,56.04125
89667,4.607,56.041875
89668,4.725,56.0425
89669,4.839,56.043125
89670,4.96,56.04375
89671,5.109,56.044375
89672,5.232,56.045
89673,5.36,56.045625
89674,5.503,56.04625
89675,5.688,56.046875
89676,5.864,56.0475
89677,6.013,56.048125
89678,6.06,56.04875
89679,6.247,56.049375
89680,6.483,56.05
89681,6.723,56.050625
89682,6.919,56.05125
89683,7.153,56.051875
89684,7.422,56.0525
89685,7.638,56.053125
89686,7.823,56.05375
89687,7.983,56.054375
89688,8.118,56.055
89689,8.211,56.055625
89690,8.3,56.05625
89691,8.394,56.056875
89692,8.391,56.0575
89693,8.375,56.058125
89694,8.347,56.05875
89695,8.292,56.059375
89696,8.315,56.06
89697,8.333,56.060625
89698,8.292,56.06125
89699,8.13,56.061875
89700,8.022,56.0625
89701,7.971,56.063125
89702,7.835,56.06375
89703,7.662,56.064375
89704,7.477,56.065
89705,7.314,56.065625
89706,7.087,56.06625
89707,6.895,56.066875
89708,6.77,56.0675
89709,6.588,56.068125
89710,6.403,56.06875
89711,6.233,56.069375
89712,6.142,56.07
89713,6.0,56.070625
89714,5.845,56.07125
89715,5.696,56.071875
89716,5.628,56.0725
89717,5.577,56.073125
89718,5.54,56.07375
89719,5.537,56.074375
89720,5.526,56.075
89721,5.5,56.075625
89722,5.436,56.07625
89723,5.417,56.076875
89724,5.432,56.0775
89725,5.483,56.078125
89726,5.483,56.07875
89727,5.586,56.079375
89728,5.734,56.08
89729,5.748,56.080625
89730,5.807,56.08125
89731,5.891,56.081875
89732,5.996,56.0825
89733,6.079,56.083125
89734,6.142,56.08375
89735,6.188,56.084375
89736,6.263,56.085
89737,6.31,56.085625
89738,6.344,56.08625
89739,6.382,56.086875
89740,6.456,56.0875
89741,6.527,56.088125
89742,6.584,56.08875
89743,6.604,56.089375
89744,6.611,56.09
89745,6.622,56.090625
89746,6.703,56.09125
89747,6.746,56.091875
89748,6.786,56.0925
89749,6.847,56.093125
89750,6.877,56.09375
89751,6.914,56.094375
89752,6.961,56.095
89753,7.005,56.095625
89754,7.092,56.09625
89755,7.182,56.096875
89756,7.215,56.0975
89757,7.362,56.098125
89758,7.525,56.09875
89759,7.681,56.099375
89760,7.701,56.1
89761,7.786,56.100625
89762,7.923,56.10125
89763,8.082,56.101875
89764,8.22,56.1025
89765,8.376,56.103125
89766,8.579,56.10375
89767,8.778,56.104375
89768,8.979,56.105
89769,9.184,56.105625
89770,9.411,56.10625
89771,9.637,56.106875
89772,9.867,56.1075
89773,10.107,56.108125
89774,10.372,56.10875
89775,10.633,56.109375
89776,10.88,56.11
89777,11.147,56.110625
89778,11.427,56.11125
89779,11.687,56.111875
89780,11.792,56.1125
89781,11.909,56.113125
89782,12.076,56.11375
89783,12.333,56.114375
89784,12.674,56.115
89785,12.978,56.115625
89786,13.223,56.11625
89787,13.308,56.116875
89788,13.379,56.1175
89789,13.436,56.118125
89790,13.473,56.11875
89791,13.443,56.119375
89792,13.356,56.12
89793,13.211,56.120625
89794,12.964,56.12125
89795,12.587,56.121875
89796,12.109,56.1225
89797,11.588,56.123125
89798,11.07,56.12375
89799,10.545,56.124375
89800,10.005,56.125
89801,9.563,56.125625
89802,9.11,56.12625
89803,8.624,56.126875
89804,8.002,56.1275
89805,7.349,56.128125
89806,6.677,56.12875
89807,5.998,56.129375
89808,5.333,56.13
89809,4.728,56.130625
89810,4.204,56.13125
89811,4.049,56.131875
89812,4.092,56.1325
89813,4.335,56.133125
89814,4.859,56.13375
89815,5.532,56.134375
89816,6.293,56.135
89817,7.128,56.135625
89818,7.913,56.13625
89819,8.678,56.136875
89820,9.419,56.1375
89821,10.058,56.138125
89822,10.564,56.13875
89823,10.988,56.139375
89824,11.367,56.14
89825,11.52,56.140625
89826,11.645,56.14125
89827,11.794,56.141875
89828,11.74,56.1425
89829,11.67,56.143125
89830,11.57,56.14375
89831,11.374,56.144375
89832,11.213,56.145
89833,11.02,56.145625
89834,10.74,56.14625
89835,10.478,56.146875
89836,10.179,56.1475
89837,9.851,56.148125
89838,9.638,56.14875
89839,9.378,56.149375
89840,9.079,56.15
89841,8.734,56.150625
89842,8.477,56.15125
89843,8.247,56.151875
