,numero,centroid
0,coupe_0,46.78027653686947
1,coupe_1,27.75713328680227
2,coupe_2,36.173770226892835
3,coupe_3,57.72974548744332
4,coupe_4,29.62347483868228
5,coupe_5,40.928777142614905
6,coupe_6,50.77527203850406
7,coupe_7,63.41796590459362
8,coupe_8,31.796447346451238
9,coupe_9,68.94456928544693
10,coupe_10,49.50501242599091
11,coupe_11,43.92415155657766
12,coupe_12,66.34933671492621
13,coupe_13,37.9211282902064
14,coupe_14,47.6377974695178
15,coupe_15,31.450961909061434
16,coupe_16,37.02428405624617
17,coupe_17,37.884656513985604
18,coupe_18,30.024611327033462
