,ay,t
43266,17.092,27.04125
43267,17.034,27.041875
43268,17.017,27.0425
43269,16.986,27.043125
43270,16.988,27.04375
43271,17.005,27.044375
43272,17.012,27.045
43273,17.005,27.045625
43274,17.013,27.04625
43275,17.046,27.046875
43276,17.009,27.0475
43277,16.986,27.048125
43278,16.964,27.04875
43279,16.909,27.049375
43280,16.928,27.05
43281,16.921,27.050625
43282,16.846,27.05125
43283,16.744,27.051875
43284,16.678,27.0525
43285,16.634,27.053125
43286,16.576,27.05375
43287,16.505,27.054375
43288,16.429,27.055
43289,16.351,27.055625
43290,16.338,27.05625
43291,16.314,27.056875
43292,16.282,27.0575
43293,16.262,27.058125
43294,16.211,27.05875
43295,16.177,27.059375
43296,16.198,27.06
43297,16.171,27.060625
43298,16.136,27.06125
43299,16.098,27.061875
43300,16.05,27.0625
43301,15.993,27.063125
43302,15.899,27.06375
43303,15.732,27.064375
43304,15.685,27.065
43305,15.608,27.065625
43306,15.492,27.06625
43307,15.407,27.066875
43308,15.376,27.0675
43309,15.355,27.068125
43310,15.301,27.06875
43311,15.291,27.069375
43312,15.313,27.07
43313,15.355,27.070625
43314,15.249,27.07125
43315,15.186,27.071875
43316,15.098,27.0725
43317,14.87,27.073125
43318,14.737,27.07375
43319,14.646,27.074375
43320,14.593,27.075
43321,14.661,27.075625
43322,14.669,27.07625
43323,14.625,27.076875
43324,14.523,27.0775
43325,14.287,27.078125
43326,14.09,27.07875
43327,13.992,27.079375
43328,13.961,27.08
43329,13.981,27.080625
43330,14.025,27.08125
43331,14.021,27.081875
43332,14.015,27.0825
43333,13.993,27.083125
43334,13.945,27.08375
43335,13.764,27.084375
43336,13.639,27.085
43337,13.551,27.085625
43338,13.435,27.08625
43339,13.312,27.086875
43340,13.173,27.0875
43341,13.009,27.088125
43342,12.826,27.08875
43343,12.668,27.089375
43344,12.535,27.09
43345,12.419,27.090625
43346,12.233,27.09125
43347,12.047,27.091875
43348,11.91,27.0925
43349,11.787,27.093125
43350,11.704,27.09375
43351,11.648,27.094375
43352,11.491,27.095
43353,11.406,27.095625
43354,11.344,27.09625
43355,11.262,27.096875
43356,11.225,27.0975
43357,11.201,27.098125
43358,11.182,27.09875
43359,11.131,27.099375
43360,10.995,27.1
43361,10.86,27.100625
43362,10.843,27.10125
43363,10.703,27.101875
43364,10.583,27.1025
43365,10.509,27.103125
43366,10.387,27.10375
43367,10.304,27.104375
43368,10.218,27.105
43369,10.054,27.105625
43370,9.967,27.10625
43371,9.899,27.106875
43372,9.834,27.1075
43373,9.752,27.108125
43374,9.679,27.10875
43375,9.626,27.109375
43376,9.633,27.11
43377,9.607,27.110625
43378,9.574,27.11125
43379,9.544,27.111875
43380,9.483,27.1125
43381,9.437,27.113125
43382,9.41,27.11375
43383,9.413,27.114375
43384,9.364,27.115
43385,9.302,27.115625
43386,9.244,27.11625
43387,9.242,27.116875
43388,9.17,27.1175
43389,9.049,27.118125
43390,8.981,27.11875
43391,8.916,27.119375
43392,8.816,27.12
43393,8.649,27.120625
43394,8.492,27.12125
43395,8.361,27.121875
43396,8.25,27.1225
43397,8.127,27.123125
43398,8.0,27.12375
43399,7.856,27.124375
43400,7.678,27.125
43401,7.606,27.125625
43402,7.535,27.12625
43403,7.456,27.126875
43404,7.408,27.1275
43405,7.332,27.128125
43406,7.262,27.12875
43407,7.238,27.129375
43408,7.214,27.13
43409,7.181,27.130625
43410,7.138,27.13125
43411,7.111,27.131875
43412,7.027,27.1325
43413,6.914,27.133125
43414,6.798,27.13375
43415,6.665,27.134375
43416,6.5,27.135
43417,6.301,27.135625
43418,6.144,27.13625
43419,5.973,27.136875
43420,5.826,27.1375
43421,5.799,27.138125
43422,5.666,27.13875
43423,5.555,27.139375
43424,5.512,27.14
43425,5.566,27.140625
43426,5.594,27.14125
43427,5.599,27.141875
43428,5.582,27.1425
43429,5.573,27.143125
43430,5.598,27.14375
43431,5.672,27.144375
43432,5.668,27.145
43433,5.684,27.145625
43434,5.705,27.14625
43435,5.657,27.146875
43436,5.617,27.1475
43437,5.59,27.148125
43438,5.584,27.14875
43439,5.532,27.149375
43440,5.459,27.15
43441,5.375,27.150625
43442,5.32,27.15125
43443,5.246,27.151875
43444,5.18,27.1525
43445,5.146,27.153125
43446,5.099,27.15375
43447,5.072,27.154375
43448,5.065,27.155
43449,5.051,27.155625
43450,5.018,27.15625
43451,5.003,27.156875
43452,5.047,27.1575
43453,5.034,27.158125
43454,5.063,27.15875
43455,5.143,27.159375
43456,5.211,27.16
43457,5.28,27.160625
43458,5.337,27.16125
43459,5.364,27.161875
43460,5.473,27.1625
43461,5.573,27.163125
43462,5.646,27.16375
43463,5.755,27.164375
43464,5.847,27.165
43465,5.933,27.165625
43466,6.035,27.16625
43467,6.072,27.166875
43468,6.09,27.1675
43469,6.101,27.168125
43470,6.125,27.16875
43471,6.151,27.169375
43472,6.162,27.17
43473,6.115,27.170625
43474,6.157,27.17125
43475,6.187,27.171875
43476,6.163,27.1725
43477,6.122,27.173125
43478,6.087,27.17375
43479,6.065,27.174375
43480,6.082,27.175
43481,6.081,27.175625
43482,6.071,27.17625
43483,6.058,27.176875
43484,6.008,27.1775
43485,5.991,27.178125
43486,6.007,27.17875
43487,6.055,27.179375
43488,6.014,27.18
43489,5.957,27.180625
43490,5.93,27.18125
43491,5.89,27.181875
43492,5.856,27.1825
43493,5.841,27.183125
43494,5.913,27.18375
43495,5.916,27.184375
43496,5.899,27.185
43497,5.899,27.185625
43498,5.902,27.18625
43499,5.916,27.186875
43500,5.944,27.1875
43501,6.008,27.188125
43502,6.047,27.18875
43503,6.063,27.189375
43504,6.049,27.19
43505,6.092,27.190625
43506,6.11,27.19125
43507,6.095,27.191875
43508,6.152,27.1925
43509,6.224,27.193125
43510,6.28,27.19375
43511,6.27,27.194375
43512,6.265,27.195
43513,6.259,27.195625
43514,6.249,27.19625
43515,6.263,27.196875
43516,6.289,27.1975
43517,6.31,27.198125
43518,6.283,27.19875
43519,6.286,27.199375
43520,6.282,27.2
43521,6.258,27.200625
43522,6.18,27.20125
43523,6.134,27.201875
43524,6.109,27.2025
43525,6.078,27.203125
43526,6.029,27.20375
43527,5.969,27.204375
43528,5.901,27.205
43529,5.77,27.205625
43530,5.672,27.20625
43531,5.602,27.206875
43532,5.545,27.2075
43533,5.505,27.208125
43534,5.441,27.20875
43535,5.321,27.209375
43536,5.173,27.21
43537,5.09,27.210625
43538,5.055,27.21125
43539,4.973,27.211875
43540,4.939,27.2125
43541,4.914,27.213125
43542,4.873,27.21375
43543,4.885,27.214375
43544,4.897,27.215
43545,4.906,27.215625
43546,4.93,27.21625
43547,4.992,27.216875
43548,5.068,27.2175
43549,5.14,27.218125
43550,5.108,27.21875
43551,5.079,27.219375
43552,5.067,27.22
43553,5.073,27.220625
43554,5.122,27.22125
43555,5.156,27.221875
43556,5.098,27.2225
43557,5.017,27.223125
43558,4.978,27.22375
43559,4.987,27.224375
43560,4.848,27.225
43561,4.752,27.225625
43562,4.661,27.22625
43563,4.508,27.226875
43564,4.42,27.2275
43565,4.366,27.228125
43566,4.34,27.22875
43567,4.194,27.229375
43568,4.108,27.23
43569,4.059,27.230625
43570,4.008,27.23125
43571,3.976,27.231875
43572,3.951,27.2325
43573,3.927,27.233125
43574,3.967,27.23375
43575,3.992,27.234375
43576,4.002,27.235
43577,3.995,27.235625
43578,3.978,27.23625
43579,3.991,27.236875
43580,4.063,27.2375
43581,4.039,27.238125
43582,4.048,27.23875
43583,4.08,27.239375
43584,4.08,27.24
43585,4.087,27.240625
43586,4.104,27.24125
43587,4.135,27.241875
43588,4.15,27.2425
43589,4.173,27.243125
43590,4.197,27.24375
43591,4.173,27.244375
43592,4.173,27.245
43593,4.157,27.245625
43594,4.082,27.24625
43595,4.084,27.246875
43596,4.072,27.2475
43597,4.04,27.248125
43598,4.019,27.24875
43599,3.949,27.249375
43600,3.893,27.25
43601,3.927,27.250625
43602,3.86,27.25125
43603,3.813,27.251875
43604,3.804,27.2525
43605,3.752,27.253125
43606,3.71,27.25375
43607,3.679,27.254375
43608,3.665,27.255
43609,3.64,27.255625
43610,3.601,27.25625
43611,3.551,27.256875
43612,3.633,27.2575
43613,3.64,27.258125
43614,3.61,27.25875
43615,3.61,27.259375
43616,3.663,27.26
43617,3.725,27.260625
43618,3.783,27.26125
43619,3.841,27.261875
43620,3.936,27.2625
43621,4.06,27.263125
43622,4.207,27.26375
43623,4.265,27.264375
43624,4.335,27.265
43625,4.465,27.265625
43626,4.581,27.26625
43627,4.722,27.266875
43628,4.872,27.2675
43629,4.971,27.268125
43630,5.043,27.26875
43631,5.112,27.269375
43632,5.187,27.27
43633,5.223,27.270625
43634,5.27,27.27125
43635,5.319,27.271875
43636,5.312,27.2725
43637,5.345,27.273125
43638,5.376,27.27375
43639,5.373,27.274375
43640,5.357,27.275
43641,5.319,27.275625
43642,5.257,27.27625
43643,5.165,27.276875
43644,5.104,27.2775
43645,5.032,27.278125
43646,4.899,27.27875
43647,4.766,27.279375
43648,4.626,27.28
43649,4.479,27.280625
43650,4.326,27.28125
43651,4.253,27.281875
43652,4.198,27.2825
43653,4.086,27.283125
43654,4.143,27.28375
43655,4.204,27.284375
43656,4.236,27.285
43657,4.29,27.285625
43658,4.36,27.28625
43659,4.439,27.286875
43660,4.521,27.2875
43661,4.625,27.288125
43662,4.72,27.28875
43663,4.795,27.289375
43664,4.87,27.29
43665,4.949,27.290625
43666,5.026,27.29125
43667,5.083,27.291875
43668,5.171,27.2925
43669,5.233,27.293125
43670,5.243,27.29375
43671,5.355,27.294375
43672,5.399,27.295
43673,5.392,27.295625
43674,5.368,27.29625
43675,5.342,27.296875
43676,5.325,27.2975
43677,5.325,27.298125
43678,5.312,27.29875
43679,5.281,27.299375
43680,5.236,27.3
43681,5.188,27.300625
43682,5.158,27.30125
43683,5.107,27.301875
43684,5.001,27.3025
43685,4.937,27.303125
43686,4.867,27.30375
43687,4.795,27.304375
43688,4.775,27.305
43689,4.745,27.305625
43690,4.744,27.30625
43691,4.815,27.306875
43692,4.791,27.3075
43693,4.786,27.308125
43694,4.812,27.30875
43695,4.856,27.309375
43696,4.872,27.31
43697,4.884,27.310625
43698,4.918,27.31125
43699,4.925,27.311875
43700,4.975,27.3125
43701,5.067,27.313125
43702,5.013,27.31375
43703,5.053,27.314375
43704,5.124,27.315
43705,5.144,27.315625
43706,5.165,27.31625
43707,5.184,27.316875
43708,5.199,27.3175
43709,5.168,27.318125
43710,5.172,27.31875
43711,5.197,27.319375
43712,5.228,27.32
43713,5.195,27.320625
43714,5.165,27.32125
43715,5.161,27.321875
43716,5.086,27.3225
43717,5.069,27.323125
43718,5.06,27.32375
43719,4.931,27.324375
43720,4.833,27.325
43721,4.764,27.325625
43722,4.727,27.32625
43723,4.623,27.326875
43724,4.545,27.3275
43725,4.482,27.328125
43726,4.393,27.32875
43727,4.341,27.329375
43728,4.284,27.33
43729,4.199,27.330625
43730,4.162,27.33125
43731,4.121,27.331875
43732,4.075,27.3325
43733,4.041,27.333125
43734,4.019,27.33375
43735,3.996,27.334375
43736,3.958,27.335
43737,3.896,27.335625
43738,3.861,27.33625
43739,3.854,27.336875
43740,3.851,27.3375
43741,3.838,27.338125
43742,3.833,27.33875
43743,3.857,27.339375
43744,3.829,27.34
43745,3.8,27.340625
43746,3.778,27.34125
43747,3.771,27.341875
43748,3.798,27.3425
43749,3.817,27.343125
43750,3.766,27.34375
43751,3.747,27.344375
43752,3.716,27.345
43753,3.665,27.345625
43754,3.611,27.34625
43755,3.602,27.346875
43756,3.609,27.3475
43757,3.581,27.348125
43758,3.537,27.34875
43759,3.508,27.349375
43760,3.505,27.35
43761,3.495,27.350625
43762,3.482,27.35125
43763,3.466,27.351875
43764,3.439,27.3525
43765,3.398,27.353125
43766,3.387,27.35375
43767,3.428,27.354375
43768,3.395,27.355
43769,3.405,27.355625
43770,3.432,27.35625
43771,3.398,27.356875
43772,3.372,27.3575
43773,3.353,27.358125
43774,3.343,27.35875
43775,3.355,27.359375
43776,3.333,27.36
43777,3.297,27.360625
43778,3.345,27.36125
43779,3.275,27.361875
43780,3.21,27.3625
43781,3.231,27.363125
43782,3.191,27.36375
43783,3.166,27.364375
43784,3.164,27.365
43785,3.191,27.365625
43786,3.157,27.36625
43787,3.143,27.366875
43788,3.224,27.3675
43789,3.238,27.368125
43790,3.266,27.36875
43791,3.31,27.369375
43792,3.324,27.37
43793,3.307,27.370625
43794,3.286,27.37125
43795,3.289,27.371875
43796,3.257,27.3725
43797,3.215,27.373125
43798,3.167,27.37375
43799,3.123,27.374375
43800,3.117,27.375
43801,3.131,27.375625
43802,3.148,27.37625
43803,3.099,27.376875
43804,3.08,27.3775
43805,3.111,27.378125
43806,3.077,27.37875
43807,3.073,27.379375
43808,3.074,27.38
43809,3.03,27.380625
43810,3.008,27.38125
43811,3.005,27.381875
43812,3.021,27.3825
43813,2.994,27.383125
43814,3.0,27.38375
43815,3.027,27.384375
43816,3.058,27.385
43817,3.086,27.385625
43818,3.086,27.38625
43819,3.042,27.386875
43820,3.067,27.3875
43821,3.095,27.388125
43822,3.124,27.38875
43823,3.165,27.389375
43824,3.201,27.39
43825,3.232,27.390625
43826,3.26,27.39125
43827,3.338,27.391875
43828,3.422,27.3925
43829,3.503,27.393125
43830,3.554,27.39375
43831,3.665,27.394375
43832,3.777,27.395
43833,3.849,27.395625
43834,3.892,27.39625
43835,3.963,27.396875
43836,4.05,27.3975
43837,4.04,27.398125
43838,4.113,27.39875
43839,4.2,27.399375
43840,4.234,27.4
43841,4.25,27.400625
43842,4.3,27.40125
43843,4.385,27.401875
43844,4.437,27.4025
43845,4.456,27.403125
43846,4.47,27.40375
43847,4.514,27.404375
43848,4.517,27.405
43849,4.565,27.405625
43850,4.67,27.40625
43851,4.701,27.406875
43852,4.707,27.4075
43853,4.721,27.408125
43854,4.799,27.40875
43855,4.829,27.409375
43856,4.831,27.41
43857,4.81,27.410625
43858,4.915,27.41125
43859,4.916,27.411875
43860,4.882,27.4125
43861,4.964,27.413125
43862,5.032,27.41375
43863,5.051,27.414375
43864,4.999,27.415
43865,4.986,27.415625
43866,5.05,27.41625
43867,5.156,27.416875
43868,5.2,27.4175
43869,5.183,27.418125
43870,5.186,27.41875
43871,5.251,27.419375
43872,5.256,27.42
43873,5.286,27.420625
43874,5.33,27.42125
43875,5.333,27.421875
43876,5.332,27.4225
43877,5.343,27.423125
43878,5.384,27.42375
43879,5.416,27.424375
43880,5.414,27.425
43881,5.378,27.425625
43882,5.303,27.42625
43883,5.274,27.426875
43884,5.236,27.4275
43885,5.138,27.428125
43886,5.147,27.42875
43887,5.115,27.429375
43888,5.038,27.43
43889,5.049,27.430625
43890,4.977,27.43125
43891,4.905,27.431875
43892,4.929,27.4325
43893,4.944,27.433125
43894,4.966,27.43375
43895,4.995,27.434375
43896,5.005,27.435
43897,5.022,27.435625
43898,5.043,27.43625
43899,5.067,27.436875
43900,5.056,27.4375
43901,5.05,27.438125
43902,5.059,27.43875
43903,5.131,27.439375
43904,5.151,27.44
43905,5.157,27.440625
43906,5.218,27.44125
43907,5.26,27.441875
43908,5.28,27.4425
43909,5.277,27.443125
43910,5.363,27.44375
43911,5.403,27.444375
43912,5.412,27.445
43913,5.415,27.445625
43914,5.461,27.44625
43915,5.517,27.446875
43916,5.568,27.4475
43917,5.546,27.448125
43918,5.543,27.44875
43919,5.56,27.449375
43920,5.59,27.45
43921,5.59,27.450625
43922,5.593,27.45125
43923,5.62,27.451875
43924,5.673,27.4525
43925,5.696,27.453125
43926,5.693,27.45375
43927,5.693,27.454375
43928,5.708,27.455
43929,5.718,27.455625
43930,5.704,27.45625
43931,5.756,27.456875
43932,5.797,27.4575
43933,5.828,27.458125
43934,5.924,27.45875
43935,5.942,27.459375
43936,5.958,27.46
43937,6.043,27.460625
43938,5.992,27.46125
43939,5.995,27.461875
43940,6.07,27.4625
43941,6.115,27.463125
43942,6.138,27.46375
43943,6.155,27.464375
43944,6.179,27.465
43945,6.205,27.465625
43946,6.243,27.46625
43947,6.293,27.466875
43948,6.306,27.4675
43949,6.346,27.468125
43950,6.411,27.46875
43951,6.51,27.469375
43952,6.495,27.47
43953,6.48,27.470625
43954,6.495,27.47125
43955,6.573,27.471875
43956,6.626,27.4725
43957,6.652,27.473125
43958,6.635,27.47375
43959,6.651,27.474375
43960,6.69,27.475
43961,6.751,27.475625
43962,6.752,27.47625
43963,6.768,27.476875
43964,6.773,27.4775
43965,6.681,27.478125
43966,6.679,27.47875
43967,6.697,27.479375
43968,6.704,27.48
43969,6.674,27.480625
43970,6.645,27.48125
43971,6.618,27.481875
43972,6.587,27.4825
43973,6.579,27.483125
43974,6.584,27.48375
43975,6.598,27.484375
