,numero,centroid
0,coupe_0,32.09813955599063
1,coupe_1,36.865598581905665
2,coupe_2,32.72110887323916
3,coupe_3,27.62498209402153
4,coupe_4,34.03513416822213
5,coupe_5,30.670804874279007
6,coupe_6,24.79722535407912
7,coupe_7,27.38704918397567
8,coupe_8,24.96204343045087
9,coupe_9,33.822112350059825
10,coupe_10,25.235915247822383
11,coupe_11,26.728822148536167
12,coupe_12,29.4639587071099
13,coupe_13,30.308688115366
14,coupe_14,24.87947564846643
15,coupe_15,24.40375532457559
16,coupe_16,22.117312199869154
17,coupe_17,29.999387338413268
