,numero,centroid
0,coupe_0,19.597732125013607
1,coupe_1,21.565279266346966
2,coupe_2,24.6800302332818
3,coupe_3,19.002955652621477
4,coupe_4,18.517471411234233
5,coupe_5,16.909084669909266
6,coupe_6,17.592518530411134
7,coupe_7,16.266244845928682
8,coupe_8,21.075068380530844
9,coupe_9,17.04207048740668
10,coupe_10,20.12836665764612
11,coupe_11,21.274077234096385
12,coupe_12,17.40072449592743
13,coupe_13,19.70436385752113
14,coupe_14,18.835585529341454
15,coupe_15,17.157872124843507
16,coupe_16,17.737843260134706
17,coupe_17,22.273633819736673
