,t,Vdb
0,0.0,285.09586824028594
1,4.535250230099599e-05,290.4516112919865
2,9.070500460199196e-05,286.61204060095173
3,0.0001360575069029,287.99310419784723
4,0.0001814100092039,287.92387102861863
5,0.0002267625115049,289.28339941519505
6,0.0002721150138059,285.7426637683997
7,0.0003174675161069,286.67150909693027
8,0.0003628200184079,283.302554687041
9,0.0004081725207089,279.0892817340929
10,0.0004535250230099,277.42271193570815
11,0.0004988775253109,275.30978592610415
12,0.0005442300276119,274.60228624622323
13,0.0005895825299129,273.370126659124
14,0.0006349350322139,269.5600961089891
15,0.0006802875345149,276.24879094468577
16,0.0007256400368159,275.5406163644476
17,0.0007709925391169,267.42732939877754
18,0.0008163450414179,248.56614848070865
19,0.0008616975437189,214.28442298848285
20,0.0009070500460199,241.33370221111633
21,0.0009524025483209,266.80116382546004
22,0.0009977550506219,267.93751720491053
23,0.0010431075529229,266.42287024674295
24,0.0010884600552239,264.9533549135937
25,0.0011338125575248,257.674294822325
26,0.0011791650598258,254.11216330495137
27,0.0012245175621268,259.0749187358275
28,0.0012698700644278,237.46355684513537
29,0.0013152225667288,227.9036228212907
30,0.0013605750690298,241.05275718779737
31,0.0014059275713308,255.49859373914725
32,0.0014512800736318,264.244779970552
33,0.0014966325759328,265.10876981898764
34,0.0015419850782338,267.68924136297403
35,0.0015873375805348,268.2820511729768
36,0.0016326900828358,269.8057858229415
37,0.0016780425851368,273.97719379828413
38,0.0017233950874378,276.8170699126562
39,0.0017687475897388,275.5200462935633
40,0.0018141000920398,272.4382686034843
41,0.0018594525943408,275.2924636236205
42,0.0019048050966418,274.73736921289265
43,0.0019501575989428,266.9923390198762
44,0.0019955101012438,270.76118610155663
45,0.0020408626035448,273.35912316203303
46,0.0020862151058458,271.8893474866548
47,0.0021315676081468,265.4842980382544
48,0.0021769201104478,267.81670214249584
49,0.0022222726127488,275.7023374821208
50,0.0022676251150497,279.3008747275728
51,0.0023129776173507,281.8965795474726
52,0.0023583301196517,282.15803251348
53,0.0024036826219527,283.8719043898093
54,0.0024490351242537,283.3523374317284
55,0.0024943876265547,286.1646470372059
56,0.0025397401288557,288.87297626861437
57,0.0025850926311567,287.09749315581604
58,0.0026304451334577,284.33156556772735
59,0.0026757976357587,278.3134082720585
60,0.0027211501380597,267.1765157919921
61,0.0027665026403607,232.39910960475424
62,0.0028118551426617,256.1199073930358
63,0.0028572076449627,265.13871406140044
64,0.0029025601472637,270.8547281632926
65,0.0029479126495647,272.8601710238964
66,0.0029932651518657,265.1887542278687
67,0.0030386176541667,259.10534801909245
68,0.0030839701564677,253.84504655733355
69,0.0031293226587687,206.82083443724363
70,0.0031746751610697,257.05395839954497
71,0.0032200276633707,265.83914222699104
72,0.0032653801656717,269.2259430675755
73,0.0033107326679727,270.1537862718305
74,0.0033560851702737,273.91090801422735
75,0.0034014376725746,280.73162805411084
76,0.0034467901748756,287.42658176582114
77,0.0034921426771766,293.3514624107349
78,0.0035374951794776,296.80264442878786
79,0.0035828476817786,297.27690002828103
80,0.0036282001840796,296.0518690725539
81,0.0036735526863806,292.46357407708524
82,0.0037189051886816,291.8587865272149
83,0.0037642576909826,290.4221019544091
84,0.0038096101932836,286.4522166244184
85,0.0038549626955846,285.2254083524909
86,0.0039003151978856,277.751654471101
87,0.0039456677001866,260.3708024799526
88,0.0039910202024876,241.02109029151904
89,0.0040363727047886,274.5186523487828
90,0.0040817252070896,285.68686879304914
91,0.0041270777093906,290.5645773687743
92,0.0041724302116916,292.86183896972994
93,0.0042177827139926,292.2108912579262
94,0.0042631352162936,294.1925802307137
95,0.0043084877185946,297.24134804466325
96,0.0043538402208956,298.34818547486753
97,0.0043991927231966,299.7168826965043
98,0.0044445452254976,300.11684264682543
99,0.0044898977277986,301.9891206117594
100,0.0045352502300995,303.7258748067251
101,0.0045806027324005,304.1344586162976
102,0.0046259552347015,304.08887069747396
103,0.0046713077370025,302.77536938544824
104,0.0047166602393035,300.88968206027977
105,0.0047620127416045,297.818146801671
106,0.0048073652439055,295.60633956495195
107,0.0048527177462065,295.84505440374994
108,0.0048980702485075,294.9331044385573
109,0.0049434227508085,292.64925212998196
110,0.0049887752531095,289.5515874065381
111,0.0050341277554105,283.3560668852034
112,0.0050794802577115,278.23194508766676
