,ax,t
126485,9.868,79.053125
126486,9.852,79.05375
126487,9.833,79.054375
126488,9.826,79.055
126489,9.804,79.055625
126490,9.75,79.05625
126491,9.677,79.056875
126492,9.724,79.0575
126493,9.744,79.058125
126494,9.756,79.05875
126495,9.78,79.059375
126496,9.744,79.06
126497,9.717,79.060625
126498,9.713,79.06125
126499,9.74,79.061875
126500,9.731,79.0625
126501,9.69,79.063125
126502,9.605,79.06375
126503,9.643,79.064375
126504,9.664,79.065
126505,9.633,79.065625
126506,9.582,79.06625
126507,9.53,79.066875
126508,9.509,79.0675
126509,9.594,79.068125
126510,9.602,79.06875
126511,9.629,79.069375
126512,9.711,79.07
126513,9.735,79.070625
126514,9.773,79.07125
126515,9.819,79.071875
126516,9.86,79.0725
126517,9.904,79.073125
126518,9.941,79.07375
126519,9.969,79.074375
126520,10.006,79.075
126521,9.989,79.075625
126522,9.931,79.07625
126523,9.873,79.076875
126524,9.674,79.0775
126525,9.433,79.078125
126526,9.202,79.07875
126527,9.012,79.079375
126528,8.837,79.08
126529,8.663,79.080625
126530,8.418,79.08125
126531,8.165,79.081875
126532,7.975,79.0825
126533,7.924,79.083125
126534,7.889,79.08375
126535,7.919,79.084375
126536,7.998,79.085
126537,7.968,79.085625
126538,7.965,79.08625
126539,7.991,79.086875
126540,8.052,79.0875
126541,8.062,79.088125
126542,8.093,79.08875
126543,8.162,79.089375
126544,8.319,79.09
126545,8.388,79.090625
126546,8.44,79.09125
126547,8.559,79.091875
126548,8.649,79.0925
126549,8.728,79.093125
126550,8.796,79.09375
126551,8.786,79.094375
126552,8.856,79.095
126553,8.966,79.095625
126554,9.054,79.09625
126555,9.083,79.096875
126556,9.137,79.0975
126557,9.237,79.098125
126558,9.233,79.09875
126559,9.207,79.099375
126560,9.18,79.1
126561,9.208,79.100625
126562,9.145,79.10125
126563,9.042,79.101875
126564,8.912,79.1025
126565,8.857,79.103125
126566,8.795,79.10375
126567,8.726,79.104375
126568,8.654,79.105
126569,8.549,79.105625
126570,8.458,79.10625
126571,8.41,79.106875
126572,8.359,79.1075
126573,8.323,79.108125
126574,8.3,79.10875
126575,8.28,79.109375
