,numero,centroid
0,coupe_0,44.63714180817429
1,coupe_1,17.940653700576977
2,coupe_2,29.22468294176094
3,coupe_3,23.836632220766813
4,coupe_4,45.49993165641994
5,coupe_5,22.003086088142044
6,coupe_6,35.69475134812644
7,coupe_7,25.397647325715898
8,coupe_8,32.03664123091902
9,coupe_9,21.942686301336487
10,coupe_10,25.684362365959366
11,coupe_11,28.324800139801336
12,coupe_12,38.2963006414989
13,coupe_13,33.25792468212553
14,coupe_14,48.20306762449675
15,coupe_15,23.810151949205075
