,numero,centroid
0,coupe_0,37.646341571522456
1,coupe_1,16.698328998235315
2,coupe_2,29.78597397905966
3,coupe_3,38.77335458963956
4,coupe_4,24.36774094040849
5,coupe_5,38.584370618625165
6,coupe_6,43.11338584849339
7,coupe_7,49.97804564487398
8,coupe_8,50.14640985967487
9,coupe_9,27.77129917471137
10,coupe_10,35.0483839853779
11,coupe_11,23.22347323740178
12,coupe_12,17.599357734691488
13,coupe_13,59.34993608610533
14,coupe_14,36.735536348690395
15,coupe_15,19.78878824559295
16,coupe_16,35.100623541840356
17,coupe_17,74.4949207872582
