,t,Vdby
0,12.00375,114.48551739201578
1,12.004375,114.67998573076773
2,12.005,114.38662573967454
3,12.005625,115.63510749304938
4,12.00625,116.35130739119562
5,12.006875,116.90196080028514
6,12.0075,117.85302067754601
7,12.008125,118.7603819495242
8,12.00875,119.53616674676132
9,12.009375,120.137874158958
10,12.01,120.3573543792701
11,12.010625,120.76445276737437
12,12.01125,121.35629022323681
13,12.011875,122.05553229766883
14,12.0125,122.58090119775916
15,12.013125,122.90392812228363
16,12.01375,122.88525547523982
17,12.014375,123.35225345455059
18,12.015,123.79541912693747
19,12.015625,124.11491081885325
20,12.01625,124.7156174065512
21,12.016875,124.93489419447683
22,12.0175,124.95946532723613
23,12.018125,125.17274565448153
24,12.01875,125.6795856847696
25,12.019375,126.12850055101374
26,12.02,126.36126669925524
27,12.020625,126.74918522581311
28,12.02125,127.04365036222725
29,12.021875,127.29477110110798
30,12.0225,127.92049793217187
31,12.023125,128.24585018646093
32,12.02375,128.40571769883834
33,12.024375,128.43865626557016
34,12.025,128.7327926338532
35,12.025625,129.05718671591706
36,12.02625,129.36694660824315
37,12.026875,129.34624125961105
38,12.0275,129.39349545103596
39,12.028125,129.50470445208256
40,12.02875,129.70874962152604
41,12.029375,129.79916958849668
42,12.03,129.9164350677181
43,12.030625,130.13821451103036
44,12.03125,130.13280611133007
45,12.031875,130.1867391603529
46,12.0325,130.29095505320572
47,12.033125,130.28298268950874
48,12.03375,130.37291048660623
49,12.034375,130.4567062732106
50,12.035,130.4122904375647
51,12.035625,130.4201450481721
52,12.03625,130.43583299278248
53,12.036875,130.44105601737644
54,12.0375,130.37027879755775
55,12.038125,130.4122904375647
56,12.03875,130.49051873252753
57,12.039375,130.4122904375647
58,12.04,130.40705008166637
59,12.040625,130.39655987551438
60,12.04125,130.33335118198085
61,12.041875,130.24568126563707
62,12.0425,130.12739434191008
63,12.043125,129.9992373119238
64,12.04375,130.0348745925599
65,12.044375,129.98273989074767
66,12.045,129.88587537330665
67,12.045625,129.77101433000888
68,12.04625,129.64889583836532
69,12.046875,129.5597795250178
70,12.0475,129.51923178384848
71,12.048125,129.41996339321747
72,12.04875,129.38760271699852
73,12.049375,129.38465485013225
74,12.05,129.3373524070822
75,12.050625,129.15158293991524
76,12.05125,128.9307433414729
77,12.051875,128.72007071339792
78,12.0525,128.69457083559516
79,12.053125,128.6465558452321
80,12.05375,128.54647572714495
81,12.054375,128.34611166489051
82,12.055,128.2222883710181
83,12.055625,128.04866692438625
84,12.05625,127.64394420754908
85,12.056875,127.49863107956375
86,12.0575,127.45455881771191
87,12.058125,127.47294944418435
88,12.05875,127.27223959784288
89,12.059375,127.02819503850877
90,12.06,126.78505268065399
91,12.060625,126.68907502301862
92,12.06125,126.43196860930688
93,12.061875,126.15419846809614
94,12.0625,125.93768951077094
95,12.063125,125.89373248558887
96,12.06375,125.72912939493966
97,12.064375,125.4414757500002
98,12.065,125.17274565448153
99,12.065625,124.90037741475506
100,12.06625,124.64975732705973
101,12.066875,124.4387119965601
102,12.0675,124.25972369473337
103,12.068125,124.01153853509696
104,12.06875,123.68246708479342
105,12.069375,123.73912670930824
106,12.07,123.61971161573462
107,12.070625,123.34634669496353
108,12.07125,122.87278470549086
109,12.071875,122.66438913464988
110,12.0725,122.50962531401187
