,t,Vdbz
0,91.11375,
1,91.114375,
2,91.115,
3,91.115625,
4,91.11625,
5,91.116875,
6,91.1175,
7,91.118125,
8,91.11875,
9,91.119375,
10,91.12,
11,91.120625,
12,91.12125,
13,91.121875,
14,91.1225,
15,91.123125,
16,91.12375,
17,91.124375,
18,91.125,95.26855987125876
19,91.125625,107.27223959784288
20,91.12625,113.5155668334817
21,91.126875,116.83969609180227
22,91.1275,119.49023385474658
23,91.128125,121.88942257283288
24,91.12875,124.37071010433056
25,91.129375,125.6795856847696
26,91.13,126.96220136960476
27,91.130625,128.36602582639492
28,91.13125,129.54531990849705
29,91.131875,130.41490943038966
30,91.1325,131.08736001980174
31,91.133125,131.63671848115297
32,91.13375,132.14910046429335
33,91.134375,132.5575538915994
34,91.135,132.8393919540412
35,91.135625,133.1046901406859
36,91.13625,133.2721341624904
37,91.136875,133.3695820586517
38,91.1375,133.4456524957784
39,91.138125,133.4641056355809
40,91.13875,133.41419190447593
41,91.139375,133.27401850779296
42,91.14,132.95743530612467
43,91.140625,132.64914584369447
44,91.14125,132.31689765749405
45,91.141875,131.71598018026
46,91.1425,131.08493616332223
47,91.143125,130.3808007729669
48,91.14375,129.55688952677517
49,91.144375,128.6047270682302
50,91.145,127.70139552663869
51,91.145625,126.89177485157428
52,91.14625,126.24354712879557
53,91.146875,125.26324929924434
54,91.1475,124.14191080838435
55,91.148125,123.21537123722257
56,91.14875,122.27218302146056
57,91.149375,121.1457128883643
58,91.15,119.7533252985255
59,91.150625,119.02675037591835
60,91.15125,118.37109061100547
61,91.151875,117.54742691739548
62,91.1525,115.9176003468815
63,91.153125,115.02558207966685
64,91.15375,114.08301033679598
65,91.154375,112.78972978537172
66,91.155,113.5155668334817
67,91.155625,113.80392160057028
68,91.15625,113.80392160057028
69,91.156875,113.57036758080228
70,91.1575,114.13435564673519
71,91.158125,114.38662573967454
72,91.15875,113.87453897847294
73,91.159375,112.80962873940844
74,91.16,111.90992443651149
75,91.160625,111.17417141066332
76,91.16125,110.13010064809745
77,91.161875,110.88136088700551
78,91.1625,111.52682700411586
79,91.163125,111.12605001534574
80,91.16375,108.72325294081513
81,91.164375,107.8187021420676
82,91.165,108.78665387660526
83,91.165625,109.18784975518462
84,91.16625,107.53153914113025
85,91.166875,104.45432942295167
86,91.1675,100.17200343523837
87,91.168125,99.36965897107869
88,91.16875,99.18082784642188
89,91.169375,99.64542466079136
90,91.17,103.52182518111363
91,91.170625,104.95946532723613
92,91.17125,104.60897842756549
93,91.171875,100.74852995881247
94,91.1725,102.27886704613674
95,91.173125,102.67077816740436
96,91.17375,100.66847510973899
97,91.174375,96.12359947967775
98,91.175,97.84189205380962
99,91.175625,100.74852995881247
100,91.17625,98.169700377573
101,91.176875,94.64787519645937
102,91.1775,92.66936911159172
103,91.178125,94.48551739201578
104,91.17875,97.26645720240911
105,91.179375,101.86843370324469
106,91.18,105.71114618015548
107,91.180625,107.99347442962076
108,91.18125,109.85520778053676
109,91.181875,111.12605001534574
110,91.1825,111.75421930037822
111,91.183125,113.5155668334817
112,91.18375,114.63177530373478
113,91.184375,115.46109386728526
114,91.185,116.7138114298485
115,91.185625,117.37288876789651
116,91.18625,117.66186717151379
117,91.186875,117.58191759000147
118,91.1875,118.3079967042454
119,91.188125,118.8202848741114
120,91.18875,119.1521457412019
121,91.189375,119.69054626687586
122,91.19,120.11218890720562
123,91.190625,120.45681221753055
124,91.19125,120.73257790724324
125,91.191875,120.8593814678636
126,91.1925,121.1533220781966
127,91.193125,121.57638366197699
128,91.19375,121.30412256108625
129,91.194375,121.52552510808435
130,91.195,121.75562835619084
131,91.195625,121.31159429456898
132,91.19625,121.3339710084599
133,91.196875,121.53280887340684
134,91.1975,121.84036941505595
135,91.198125,121.959021419883
136,91.19875,121.896407607096
137,91.199375,121.76980940364793
138,91.2,121.76980940364793
139,91.200625,122.05553229766883
140,91.20125,122.27886704613674
141,91.201875,122.32551175161089
142,91.2025,122.59379784398602
143,91.203125,122.96588194869491
144,91.20375,123.2691910353998
145,91.204375,123.00284323697116
146,91.205,123.16724984190499
147,91.205625,123.44037618849113
148,91.20625,123.69382861635196
149,91.206875,123.55649943729362
150,91.2075,123.53917961173818
151,91.208125,123.60251750328106
152,91.20875,123.4462193704391
153,91.209375,123.29894745243683
154,91.21,123.21537123722257
155,91.210625,123.25725986643853
156,91.21125,123.49863187056884
157,91.211875,123.62543543118923
158,91.2125,123.64829304869107
159,91.213125,123.85692230377684
160,91.21375,124.15268734777923
161,91.214375,124.30746305566844
162,91.215,124.03340359293162
163,91.215625,124.33914414722194
164,91.21625,124.49066125212171
165,91.216875,124.40739264902788
166,91.2175,124.3916905242851
167,91.218125,124.53715140577447
168,91.21875,124.76594135750787
169,91.219375,125.0035189616785
170,91.22,125.3010757700803
171,91.220625,125.69763429310908
172,91.22125,126.18408359340816
173,91.221875,125.93330380523062
174,91.2225,126.12421016335523
175,91.223125,126.53899988331999
176,91.22375,126.84055376174945
177,91.224375,127.30601497275975
178,91.225,127.66912593049506
179,91.225625,127.83633847226497
180,91.22625,128.32282062336657
181,91.226875,128.5659362796576
182,91.2275,128.67539667849732
183,91.228125,128.9431606268444
184,91.22875,129.18181579201172
185,91.229375,129.40232706302007
186,91.23,129.62024841913146
187,91.230625,129.82443152478567
188,91.23125,129.9413587279701
189,91.231875,130.00198383831446
190,91.2325,130.1490212180394
191,91.233125,130.1490212180394
192,91.23375,130.13010064809745
193,91.234375,130.18405044662205
194,91.235,130.18942704205097
195,91.235625,130.18405044662205
196,91.23625,130.15981449639384
197,91.236875,129.9744794149581
198,91.2375,129.9164350677181
199,91.238125,129.92197984265144
200,91.23875,129.9385929614643
201,91.239375,129.95793485826442
202,91.24,129.9302903739549
203,91.240625,129.84962020257754
204,91.24125,129.85800022217407
205,91.241875,129.94688762035162
206,91.2425,130.07036625448148
207,91.243125,130.17328726105885
208,91.24375,130.2723414757575
209,91.244375,130.330707477916
210,91.245,130.33335118198085
211,91.245625,130.4567062732106
212,91.24625,130.62957834084511
213,91.246875,130.7865412707875
214,91.2475,130.7865412707875
215,91.248125,130.7940647789565
216,91.24875,130.8515295252106
217,91.249375,130.98497113708112
218,91.25,131.0289999594575
219,91.250625,131.0994691666648
220,91.25125,131.2076984594403
221,91.251875,131.40852356717946
222,91.2525,131.5152996107344
223,91.253125,131.59109920801998
224,91.25375,131.66170732695375
225,91.254375,131.70921459017
226,91.255,131.70921459017
227,91.255625,131.6843622423481
228,91.25625,131.75421930037822
229,91.256875,131.697926882749
230,91.2575,131.64354075376818
231,91.258125,131.71372556904993
232,91.25875,131.61621945321892
