,ax,t
96139,5.414,60.086875
96140,5.444,60.0875
96141,5.466,60.088125
96142,5.602,60.08875
96143,5.665,60.089375
96144,5.707,60.09
96145,5.743,60.090625
96146,5.9,60.09125
96147,6.004,60.091875
96148,6.087,60.0925
96149,6.182,60.093125
96150,6.335,60.09375
96151,6.471,60.094375
96152,6.574,60.095
96153,6.711,60.095625
96154,6.857,60.09625
96155,7.013,60.096875
96156,7.18,60.0975
96157,7.269,60.098125
96158,7.328,60.09875
96159,7.369,60.099375
96160,7.427,60.1
96161,7.499,60.100625
96162,7.583,60.10125
96163,7.682,60.101875
96164,7.744,60.1025
96165,7.806,60.103125
96166,7.888,60.10375
96167,7.849,60.104375
96168,7.822,60.105
96169,7.799,60.105625
96170,7.725,60.10625
96171,7.71,60.106875
96172,7.723,60.1075
96173,7.75,60.108125
96174,7.809,60.10875
96175,7.8,60.109375
96176,7.715,60.11
96177,7.538,60.110625
96178,7.484,60.11125
96179,7.441,60.111875
96180,7.287,60.1125
96181,7.185,60.113125
96182,7.064,60.11375
96183,6.917,60.114375
96184,6.798,60.115
96185,6.692,60.115625
96186,6.6,60.11625
96187,6.529,60.116875
96188,6.426,60.1175
96189,6.302,60.118125
96190,6.159,60.11875
96191,5.999,60.119375
96192,5.873,60.12
96193,5.762,60.120625
96194,5.633,60.12125
96195,5.512,60.121875
96196,5.372,60.1225
96197,5.198,60.123125
96198,5.098,60.12375
96199,4.943,60.124375
96200,4.753,60.125
96201,4.596,60.125625
96202,4.432,60.12625
96203,4.256,60.126875
96204,4.062,60.1275
96205,3.89,60.128125
96206,3.737,60.12875
96207,3.598,60.129375
96208,3.462,60.13
96209,3.272,60.130625
96210,3.076,60.13125
96211,2.912,60.131875
96212,2.712,60.1325
96213,2.52,60.133125
96214,2.337,60.13375
96215,2.13,60.134375
96216,1.973,60.135
96217,1.792,60.135625
96218,1.483,60.13625
96219,1.223,60.136875
96220,1.042,60.1375
96221,0.942,60.138125
96222,0.83,60.13875
96223,0.709,60.139375
96224,0.618,60.14
96225,0.638,60.140625
96226,0.611,60.14125
96227,0.643,60.141875
96228,0.773,60.1425
96229,0.933,60.143125
96230,1.092,60.14375
96231,1.254,60.144375
96232,1.424,60.145
96233,1.621,60.145625
96234,1.805,60.14625
96235,1.954,60.146875
96236,2.167,60.1475
96237,2.283,60.148125
96238,2.35,60.14875
96239,2.557,60.149375
96240,2.727,60.15
96241,2.883,60.150625
96242,3.04,60.15125
96243,3.209,60.151875
96244,3.375,60.1525
96245,3.542,60.153125
96246,3.732,60.15375
96247,3.86,60.154375
96248,3.968,60.155
96249,4.091,60.155625
96250,4.234,60.15625
96251,4.343,60.156875
96252,4.416,60.1575
96253,4.559,60.158125
96254,4.675,60.15875
96255,4.764,60.159375
96256,4.819,60.16
96257,4.859,60.160625
96258,4.879,60.16125
96259,4.883,60.161875
96260,4.964,60.1625
96261,5.02,60.163125
96262,5.063,60.16375
96263,5.114,60.164375
96264,5.173,60.165
96265,5.213,60.165625
96266,5.219,60.16625
96267,5.257,60.166875
96268,5.322,60.1675
96269,5.384,60.168125
96270,5.339,60.16875
96271,5.403,60.169375
96272,5.495,60.17
96273,5.58,60.170625
96274,5.678,60.17125
96275,5.737,60.171875
96276,5.767,60.1725
96277,5.815,60.173125
96278,5.868,60.17375
96279,5.923,60.174375
96280,5.981,60.175
96281,6.048,60.175625
96282,6.111,60.17625
96283,6.169,60.176875
96284,6.227,60.1775
96285,6.322,60.178125
96286,6.395,60.17875
96287,6.371,60.179375
96288,6.447,60.18
96289,6.474,60.180625
96290,6.434,60.18125
96291,6.403,60.181875
96292,6.296,60.1825
96293,6.114,60.183125
96294,5.821,60.18375
96295,5.689,60.184375
96296,5.603,60.185
