,t,Vdby
0,93.04,139.56086987819927
1,93.040625,139.55447210577694
2,93.04125,139.5700013862292
3,93.041875,139.57729968695315
4,93.0425,139.60188627570588
5,93.043125,139.6481385772759
6,93.04375,139.70583437185778
7,93.044375,139.73185213644422
8,93.045,139.74885609871603
9,93.045625,139.80944107051238
10,93.04625,139.8121042284784
11,93.046875,139.82274870240622
12,93.0475,139.87048806334133
13,93.048125,139.86696079846521
14,93.04875,139.88634305339272
15,93.049375,139.92410212356648
16,93.05,139.93023344308358
17,93.050625,139.9398596378141
18,93.05125,139.95908008138804
19,93.051875,139.99739384216537
20,93.0525,140.0052099709478
21,93.053125,140.00173700423298
22,93.05375,139.99130976451963
23,93.054375,140.02688460823202
24,93.055,140.02861624492797
25,93.055625,140.02168762584438
26,93.05625,140.0536862597946
27,93.056875,140.01475347548066
28,93.0575,139.97390316623313
29,93.058125,139.96518676847398
30,93.05875,140.0381340808177
31,93.059375,140.0398634764706
32,93.06,139.98435131060208
33,93.060625,139.97303191996747
34,93.06125,139.96518676847398
35,93.061875,139.94335742891667
36,93.0625,139.8810612717535
37,93.063125,139.8960179858921
38,93.06375,139.87136965579455
39,93.064375,139.78721627552494
40,93.065,139.76582683814974
41,93.065625,139.71660979716785
42,93.06625,139.66350144075625
43,93.066875,139.66350144075625
44,93.0675,139.6445198334935
45,93.068125,139.60279555491508
46,93.06875,139.5315843728022
47,93.069375,139.45701111694459
48,93.07,139.3696589710787
49,93.070625,139.28330621243472
50,93.07125,139.2795321999321
51,93.071875,139.24075373130026
52,93.0725,139.1741438217457
53,93.073125,139.07712596449971
54,93.07375,138.98682413540993
55,93.074375,138.92118120770246
56,93.075,138.88274146316195
57,93.075625,138.7813949984685
58,93.07625,138.7010717846213
59,93.076875,138.62305277046588
60,93.0775,138.50933601383076
61,93.078125,138.43164880786833
62,93.07875,138.35850844129482
63,93.079375,138.2730987017324
64,93.08,138.18362951955706
65,93.080625,138.0574557089216
66,93.08125,137.9106607896814
67,93.081875,137.86191332192456
68,93.0825,137.7703292214989
69,93.083125,137.66300399366554
70,93.08375,137.56238969394335
71,93.084375,137.45128286181304
72,93.085,137.34817113045582
73,93.085625,137.25812427125996
74,93.08625,137.10795993308136
75,93.086875,136.9378708663325
76,93.0875,136.78578912012293
77,93.088125,136.76816556988373
78,93.08875,136.6985819292115
79,93.089375,136.58092673706366
80,93.09,136.41059697047038
81,93.090625,136.3288033591228
82,93.09125,136.2676161346771
83,93.091875,136.20330569086298
84,93.0925,136.02395668918297
85,93.093125,135.90647528658627
86,93.09375,135.8197695017763
87,93.094375,135.73786650522632
88,93.095,135.665204657459
89,93.095625,135.5948150235348
90,93.09625,135.52385029494144
91,93.096875,135.3845916347319
92,93.0975,135.2715544893329
93,93.098125,135.1918461729195
94,93.09875,135.17672449493918
95,93.099375,135.01171054682018
96,93.1,134.82618417799137
97,93.100625,134.67998573076773
98,93.10125,134.68799485041134
99,93.101875,134.5832957938554
100,93.1025,134.39490985059155
101,93.103125,134.41641163540686
102,93.10375,134.34175449854038
103,93.104375,134.21250030121593
104,93.105,134.05722341145858
105,93.105625,133.96549153348735
106,93.10625,133.8498881500617
107,93.106875,133.69511244217247
108,93.1075,133.5921914355951
109,93.108125,133.53204339164037
110,93.10875,133.49722281475624
111,93.109375,133.44010890045905
112,93.11,133.34905905779908
113,93.110625,133.29471937037408
114,93.11125,133.31912058907915
115,93.111875,133.32661488603938
116,93.1125,133.34719092366174
117,93.113125,133.3677183338
118,93.11375,133.29659882286182
119,93.114375,133.27590244438815
120,93.115,133.31724600406312
121,93.115625,133.4622620847647
122,93.11625,133.4659487951927
123,93.116875,133.54848875402493
124,93.1175,133.7523625914354
125,93.118125,133.8003756157739
126,93.11875,133.9131351987238
127,93.119375,134.050333948763
128,93.12,134.1189838982059
129,93.120625,134.29999934824085
130,93.12125,134.4674713403797
131,93.121875,134.56707564042458
132,93.1225,134.69119643158953
133,93.123125,134.79461057129436
134,93.12375,134.89211750828477
135,93.124375,135.08543737366918
136,93.125,135.23254369123165
137,93.125625,135.3535044805592
138,93.12625,135.45816389942544
139,93.126875,135.57459847992223
140,93.1275,135.70802049984775
141,93.128125,135.86043319691967
142,93.12875,136.0143415656477
143,93.129375,136.18041440967346
144,93.13,136.31686581326534
145,93.130625,136.308898324887
146,93.13125,136.35527264560736
147,93.131875,136.4289603803506
148,93.1325,136.52149605401655
149,93.133125,136.6820531142559
150,93.13375,136.82218168936308
151,93.134375,136.9316900579609
152,93.135,136.98224332369153
153,93.135625,136.98593081669452
154,93.13625,137.01169952704063
155,93.136875,137.147856218418
156,93.1375,137.17314968181614
157,93.138125,137.2318828928773
158,93.13875,137.35052822399487
159,93.139375,137.40573657985183
160,93.14,137.45128286181304
