,numero,centroid
0,coupe_0,29.785994649305636
1,coupe_1,22.48304932128528
2,coupe_2,25.34616648466408
3,coupe_3,20.164420718556823
4,coupe_4,24.99801038567768
5,coupe_5,23.85090663435912
6,coupe_6,31.33922664959738
7,coupe_7,21.69018003107235
8,coupe_8,35.07559354862522
9,coupe_9,21.748453961404035
10,coupe_10,27.436495669020076
11,coupe_11,21.400552188905973
12,coupe_12,22.495550971680146
13,coupe_13,24.28302283405934
14,coupe_14,25.72366893358405
15,coupe_15,27.402319990958254
