,az,t
121726,1.301,76.07875
121727,1.284,76.079375
121728,1.258,76.08
121729,1.241,76.080625
121730,1.261,76.08125
121731,1.226,76.081875
121732,1.169,76.0825
121733,1.096,76.083125
121734,1.072,76.08375
121735,1.059,76.084375
121736,1.057,76.085
121737,1.074,76.085625
121738,1.044,76.08625
121739,1.014,76.086875
121740,1.0,76.0875
121741,0.973,76.088125
121742,0.952,76.08875
121743,0.945,76.089375
121744,0.979,76.09
121745,1.035,76.090625
121746,1.057,76.09125
121747,1.016,76.091875
121748,1.008,76.0925
121749,0.97,76.093125
121750,0.918,76.09375
121751,0.907,76.094375
121752,0.939,76.095
121753,0.976,76.095625
121754,1.0,76.09625
121755,1.02,76.096875
121756,1.003,76.0975
121757,0.961,76.098125
121758,0.951,76.09875
121759,0.875,76.099375
121760,0.804,76.1
121761,0.787,76.100625
121762,0.77,76.10125
121763,0.758,76.101875
121764,0.742,76.1025
121765,0.653,76.103125
121766,0.543,76.10375
121767,0.402,76.104375
121768,0.212,76.105
121769,0.253,76.105625
121770,0.296,76.10625
121771,0.316,76.106875
121772,0.367,76.1075
121773,0.415,76.108125
121774,0.492,76.10875
121775,0.645,76.109375
121776,0.701,76.11
121777,0.756,76.110625
121778,0.827,76.11125
121779,0.892,76.111875
121780,0.994,76.1125
121781,1.091,76.113125
121782,1.108,76.11375
121783,0.974,76.114375
121784,0.859,76.115
121785,0.808,76.115625
121786,0.75,76.11625
121787,0.635,76.116875
121788,0.512,76.1175
121789,0.488,76.118125
121790,0.363,76.11875
121791,0.263,76.119375
121792,0.24,76.12
121793,0.151,76.120625
121794,0.187,76.12125
121795,0.311,76.121875
121796,0.441,76.1225
121797,0.546,76.123125
121798,0.677,76.12375
121799,0.861,76.124375
121800,0.952,76.125
121801,1.039,76.125625
121802,1.121,76.12625
121803,1.186,76.126875
121804,1.235,76.1275
121805,1.274,76.128125
121806,1.301,76.12875
121807,1.325,76.129375
121808,1.372,76.13
121809,1.434,76.130625
121810,1.451,76.13125
121811,1.426,76.131875
121812,1.38,76.1325
121813,1.322,76.133125
121814,1.308,76.13375
121815,1.285,76.134375
121816,1.249,76.135
121817,1.187,76.135625
121818,1.102,76.13625
121819,1.018,76.136875
121820,0.96,76.1375
121821,0.992,76.138125
121822,1.036,76.13875
121823,1.077,76.139375
121824,1.07,76.14
121825,1.093,76.140625
121826,1.12,76.14125
121827,1.116,76.141875
121828,1.153,76.1425
121829,1.198,76.143125
121830,1.238,76.14375
121831,1.194,76.144375
121832,1.245,76.145
121833,1.326,76.145625
121834,1.322,76.14625
121835,1.378,76.146875
121836,1.427,76.1475
121837,1.452,76.148125
121838,1.534,76.14875
121839,1.611,76.149375
121840,1.662,76.15
121841,1.618,76.150625
121842,1.649,76.15125
121843,1.668,76.151875
121844,1.633,76.1525
121845,1.66,76.153125
121846,1.681,76.15375
121847,1.706,76.154375
121848,1.771,76.155
121849,1.815,76.155625
121850,1.845,76.15625
121851,1.862,76.156875
121852,1.915,76.1575
121853,1.999,76.158125
121854,2.096,76.15875
121855,2.12,76.159375
121856,2.191,76.16
121857,2.282,76.160625
121858,2.377,76.16125
121859,2.473,76.161875
121860,2.568,76.1625
121861,2.67,76.163125
121862,2.827,76.16375
121863,2.938,76.164375
121864,3.032,76.165
121865,3.131,76.165625
121866,3.211,76.16625
121867,3.31,76.166875
121868,3.423,76.1675
121869,3.471,76.168125
121870,3.514,76.16875
121871,3.544,76.169375
121872,3.548,76.17
121873,3.56,76.170625
121874,3.558,76.17125
121875,3.537,76.171875
121876,3.503,76.1725
121877,3.466,76.173125
121878,3.452,76.17375
121879,3.51,76.174375
121880,3.514,76.175
121881,3.547,76.175625
121882,3.631,76.17625
121883,3.679,76.176875
121884,3.745,76.1775
121885,3.819,76.178125
121886,3.877,76.17875
121887,3.943,76.179375
121888,3.977,76.18
121889,3.96,76.180625
121890,4.014,76.18125
121891,4.049,76.181875
121892,4.06,76.1825
121893,4.029,76.183125
121894,3.988,76.18375
121895,3.974,76.184375
121896,4.011,76.185
121897,3.986,76.185625
121898,3.992,76.18625
121899,4.014,76.186875
121900,3.994,76.1875
121901,3.956,76.188125
121902,3.935,76.18875
121903,3.959,76.189375
121904,3.925,76.19
121905,3.971,76.190625
121906,4.076,76.19125
121907,4.083,76.191875
121908,4.102,76.1925
121909,4.117,76.193125
121910,4.114,76.19375
121911,4.073,76.194375
121912,4.025,76.195
121913,3.978,76.195625
121914,3.968,76.19625
121915,3.899,76.196875
121916,3.83,76.1975
121917,3.826,76.198125
121918,3.82,76.19875
121919,3.824,76.199375
121920,3.837,76.2
121921,3.797,76.200625
121922,3.787,76.20125
121923,3.813,76.201875
121924,3.891,76.2025
121925,3.908,76.203125
121926,3.936,76.20375
121927,3.988,76.204375
121928,3.975,76.205
121929,3.967,76.205625
121930,3.987,76.20625
121931,4.086,76.206875
121932,4.126,76.2075
121933,4.131,76.208125
121934,4.104,76.20875
121935,4.117,76.209375
121936,4.125,76.21
121937,4.131,76.210625
121938,4.148,76.21125
121939,4.168,76.211875
121940,4.166,76.2125
121941,4.128,76.213125
121942,4.225,76.21375
121943,4.261,76.214375
121944,4.26,76.215
121945,4.308,76.215625
121946,4.374,76.21625
121947,4.41,76.216875
121948,4.383,76.2175
121949,4.381,76.218125
121950,4.385,76.21875
121951,4.39,76.219375
121952,4.379,76.22
121953,4.397,76.220625
121954,4.408,76.22125
121955,4.388,76.221875
121956,4.421,76.2225
121957,4.444,76.223125
121958,4.458,76.22375
121959,4.502,76.224375
121960,4.489,76.225
121961,4.482,76.225625
121962,4.547,76.22625
121963,4.59,76.226875
121964,4.595,76.2275
121965,4.568,76.228125
121966,4.626,76.22875
121967,4.636,76.229375
121968,4.622,76.23
121969,4.608,76.230625
121970,4.583,76.23125
121971,4.529,76.231875
121972,4.45,76.2325
121973,4.47,76.233125
121974,4.457,76.23375
121975,4.449,76.234375
121976,4.51,76.235
121977,4.489,76.235625
121978,4.476,76.23625
121979,4.496,76.236875
121980,4.479,76.2375
121981,4.519,76.238125
121982,4.581,76.23875
121983,4.594,76.239375
121984,4.594,76.24
121985,4.577,76.240625
121986,4.54,76.24125
121987,4.529,76.241875
121988,4.503,76.2425
121989,4.467,76.243125
121990,4.436,76.24375
121991,4.408,76.244375
121992,4.364,76.245
121993,4.293,76.245625
121994,4.238,76.24625
121995,4.216,76.246875
121996,4.214,76.2475
121997,4.187,76.248125
121998,4.254,76.24875
121999,4.284,76.249375
122000,4.182,76.25
122001,4.156,76.250625
122002,4.094,76.25125
122003,4.004,76.251875
122004,3.977,76.2525
122005,3.967,76.253125
122006,3.95,76.25375
122007,3.902,76.254375
122008,3.888,76.255
122009,3.837,76.255625
122010,3.754,76.25625
122011,3.758,76.256875
122012,3.745,76.2575
122013,3.71,76.258125
122014,3.638,76.25875
122015,3.63,76.259375
122016,3.62,76.26
122017,3.596,76.260625
122018,3.524,76.26125
122019,3.451,76.261875
122020,3.379,76.2625
122021,3.318,76.263125
122022,3.332,76.26375
122023,3.341,76.264375
122024,3.328,76.265
122025,3.321,76.265625
122026,3.277,76.26625
122027,3.239,76.266875
122028,3.29,76.2675
122029,3.268,76.268125
122030,3.237,76.26875
122031,3.213,76.269375
122032,3.192,76.27
122033,3.211,76.270625
122034,3.254,76.27125
122035,3.292,76.271875
122036,3.343,76.2725
122037,3.382,76.273125
122038,3.399,76.27375
122039,3.437,76.274375
122040,3.476,76.275
122041,3.52,76.275625
122042,3.582,76.27625
122043,3.643,76.276875
122044,3.713,76.2775
122045,3.798,76.278125
122046,3.838,76.27875
122047,3.879,76.279375
122048,3.918,76.28
122049,3.929,76.280625
122050,3.956,76.28125
122051,4.029,76.281875
122052,4.179,76.2825
122053,4.218,76.283125
122054,4.259,76.28375
122055,4.316,76.284375
122056,4.419,76.285
122057,4.48,76.285625
122058,4.515,76.28625
122059,4.528,76.286875
122060,4.594,76.2875
122061,4.61,76.288125
122062,4.579,76.28875
122063,4.654,76.289375
122064,4.738,76.29
122065,4.817,76.290625
122066,4.868,76.29125
122067,4.925,76.291875
122068,4.962,76.2925
122069,4.979,76.293125
122070,5.054,76.29375
122071,5.178,76.294375
122072,5.369,76.295
122073,5.689,76.295625
122074,5.981,76.29625
122075,6.026,76.296875
122076,5.739,76.2975
122077,4.918,76.298125
122078,4.184,76.29875
122079,3.647,76.299375
122080,3.64,76.3
122081,4.166,76.300625
122082,4.892,76.30125
122083,5.73,76.301875
122084,6.35,76.3025
122085,6.726,76.303125
122086,6.866,76.30375
122087,6.709,76.304375
122088,6.433,76.305
122089,6.108,76.305625
122090,5.757,76.30625
122091,5.439,76.306875
122092,5.262,76.3075
122093,5.24,76.308125
122094,5.461,76.30875
122095,5.777,76.309375
122096,6.109,76.31
122097,6.412,76.310625
122098,6.485,76.31125
122099,6.501,76.311875
122100,6.455,76.3125
122101,6.234,76.313125
122102,6.128,76.31375
122103,6.144,76.314375
122104,6.328,76.315
122105,6.577,76.315625
122106,6.776,76.31625
122107,6.9,76.316875
122108,6.849,76.3175
122109,6.821,76.318125
122110,6.79,76.31875
122111,6.721,76.319375
122112,6.701,76.32
122113,6.701,76.320625
122114,6.715,76.32125
122115,6.735,76.321875
122116,6.787,76.3225
122117,6.847,76.323125
122118,6.881,76.32375
122119,6.926,76.324375
122120,6.974,76.325
122121,7.022,76.325625
122122,7.073,76.32625
122123,7.193,76.326875
122124,7.337,76.3275
122125,7.426,76.328125
122126,7.478,76.32875
122127,7.552,76.329375
122128,7.667,76.33
122129,7.739,76.330625
122130,7.796,76.33125
122131,7.843,76.331875
122132,7.891,76.3325
122133,7.955,76.333125
122134,8.032,76.33375
122135,8.124,76.334375
122136,8.206,76.335
122137,8.262,76.335625
122138,8.305,76.33625
122139,8.373,76.336875
122140,8.481,76.3375
122141,8.596,76.338125
122142,8.705,76.33875
122143,8.808,76.339375
122144,8.934,76.34
122145,9.062,76.340625
122146,9.079,76.34125
122147,9.156,76.341875
122148,9.244,76.3425
122149,9.309,76.343125
122150,9.332,76.34375
122151,9.385,76.344375
122152,9.464,76.345
122153,9.525,76.345625
122154,9.649,76.34625
122155,9.766,76.346875
122156,9.807,76.3475
122157,9.833,76.348125
122158,9.878,76.34875
122159,9.94,76.349375
122160,9.93,76.35
122161,9.896,76.350625
122162,9.859,76.35125
122163,9.838,76.351875
122164,9.723,76.3525
122165,9.641,76.353125
122166,9.618,76.35375
122167,9.673,76.354375
122168,9.738,76.355
122169,9.798,76.355625
122170,9.822,76.35625
122171,9.803,76.356875
122172,9.802,76.3575
122173,9.834,76.358125
122174,9.765,76.35875
122175,9.763,76.359375
122176,9.792,76.36
122177,9.792,76.360625
122178,9.765,76.36125
122179,9.747,76.361875
122180,9.754,76.3625
122181,9.768,76.363125
122182,9.83,76.36375
122183,9.914,76.364375
122184,9.948,76.365
122185,9.963,76.365625
122186,9.971,76.36625
122187,9.974,76.366875
122188,10.034,76.3675
122189,10.064,76.368125
122190,10.08,76.36875
122191,10.141,76.369375
122192,10.202,76.37
122193,10.245,76.370625
122194,10.252,76.37125
122195,10.306,76.371875
122196,10.352,76.3725
122197,10.379,76.373125
122198,10.362,76.37375
122199,10.404,76.374375
122200,10.457,76.375
122201,10.484,76.375625
122202,10.434,76.37625
