,ax,t
148864,15.706,93.04
148865,15.683,93.040625
148866,15.635,93.04125
148867,15.568,93.041875
148868,15.479,93.0425
148869,15.397,93.043125
148870,15.333,93.04375
148871,15.272,93.044375
148872,15.156,93.045
148873,15.076,93.045625
148874,14.967,93.04625
148875,14.78,93.046875
148876,14.678,93.0475
148877,14.534,93.048125
148878,14.358,93.04875
148879,14.263,93.049375
148880,14.165,93.05
148881,14.054,93.050625
148882,13.914,93.05125
148883,13.824,93.051875
148884,13.732,93.0525
148885,13.639,93.053125
148886,13.609,93.05375
148887,13.569,93.054375
148888,13.541,93.055
148889,13.554,93.055625
148890,13.46,93.05625
148891,13.414,93.056875
148892,13.434,93.0575
148893,13.4,93.058125
148894,13.375,93.05875
148895,13.363,93.059375
148896,13.377,93.06
148897,13.413,93.060625
148898,13.436,93.06125
148899,13.438,93.061875
148900,13.472,93.0625
148901,13.467,93.063125
148902,13.435,93.06375
148903,13.387,93.064375
148904,13.446,93.065
148905,13.458,93.065625
148906,13.373,93.06625
148907,13.285,93.066875
148908,13.217,93.0675
148909,13.174,93.068125
148910,13.181,93.06875
148911,13.12,93.069375
148912,13.038,93.07
148913,12.95,93.070625
148914,12.854,93.07125
148915,12.761,93.071875
148916,12.671,93.0725
148917,12.593,93.073125
148918,12.499,93.07375
148919,12.397,93.074375
148920,12.288,93.075
148921,12.12,93.075625
148922,11.983,93.07625
148923,11.874,93.076875
148924,11.765,93.0775
148925,11.619,93.078125
148926,11.449,93.07875
148927,11.258,93.079375
148928,11.161,93.08
148929,11.068,93.080625
148930,10.972,93.08125
148931,10.904,93.081875
148932,10.812,93.0825
148933,10.723,93.083125
148934,10.665,93.08375
148935,10.674,93.084375
148936,10.623,93.085
148937,10.513,93.085625
148938,10.547,93.08625
148939,10.561,93.086875
148940,10.572,93.0875
148941,10.607,93.088125
148942,10.608,93.08875
148943,10.636,93.089375
148944,10.695,93.09
148945,10.643,93.090625
148946,10.705,93.09125
148947,10.817,93.091875
148948,10.895,93.0925
148949,10.982,93.093125
148950,11.112,93.09375
148951,11.292,93.094375
148952,11.329,93.095
148953,11.458,93.095625
148954,11.64,93.09625
148955,11.817,93.096875
148956,11.97,93.0975
148957,12.105,93.098125
148958,12.224,93.09875
148959,12.391,93.099375
148960,12.522,93.1
148961,12.63,93.100625
