,numero,centroid
0,coupe_0,19.547890740451383
1,coupe_1,19.637377768684143
2,coupe_2,28.256862829224534
3,coupe_3,22.92721027738748
4,coupe_4,24.233476768415525
5,coupe_5,25.40814688711018
6,coupe_6,17.082866245736653
7,coupe_7,21.690215863426562
8,coupe_8,17.70127839477736
9,coupe_9,18.259881243195135
10,coupe_10,20.0114887159345
11,coupe_11,18.090441334503158
12,coupe_12,17.89450787146206
13,coupe_13,21.62607317977024
14,coupe_14,21.48622544069229
15,coupe_15,22.684687730087127
16,coupe_16,16.575970955392336
17,coupe_17,18.49667792376108
18,coupe_18,23.087099581085255
19,coupe_19,23.52724936956369
20,coupe_20,22.427785933399374
