,numero,centroid
0,coupe_0,42.946588173098846
1,coupe_1,38.13133344440731
2,coupe_2,47.34135545246873
3,coupe_3,42.49901517617248
4,coupe_4,32.30775619648413
5,coupe_5,42.09855298270542
6,coupe_6,61.41995182625769
7,coupe_7,61.35561638475578
8,coupe_8,37.67283894061506
9,coupe_9,73.73634584729976
10,coupe_10,32.677887084354076
11,coupe_11,52.06765789532248
12,coupe_12,69.93848142682867
13,coupe_13,60.41593022210072
14,coupe_14,35.304205883605704
15,coupe_15,36.94899227139281
16,coupe_16,36.91335682019329
17,coupe_17,39.76193110713446
18,coupe_18,20.328633554561545
