,numero,centroid
0,coupe_0,24.596191707302097
1,coupe_1,24.282200232165057
2,coupe_2,26.136080434489404
3,coupe_3,19.784250778784
4,coupe_4,20.208213305069535
5,coupe_5,18.17321114453495
6,coupe_6,24.052202304397508
7,coupe_7,20.25840127180988
8,coupe_8,20.811851403188783
9,coupe_9,22.84467451734515
10,coupe_10,23.53015497407023
11,coupe_11,35.74502811165886
12,coupe_12,18.849052264240747
13,coupe_13,21.227297123152947
14,coupe_14,22.560788171680407
15,coupe_15,28.200170833191624
