,ay,t
41747,-2.872,26.091875
41748,-2.855,26.0925
41749,-2.941,26.093125
41750,-2.981,26.09375
41751,-2.966,26.094375
41752,-2.871,26.095
41753,-2.81,26.095625
41754,-2.753,26.09625
41755,-2.675,26.096875
41756,-2.627,26.0975
41757,-2.637,26.098125
41758,-2.689,26.09875
41759,-2.611,26.099375
41760,-2.574,26.1
41761,-2.552,26.100625
41762,-2.515,26.10125
41763,-2.532,26.101875
41764,-2.57,26.1025
41765,-2.623,26.103125
41766,-2.718,26.10375
41767,-2.707,26.104375
41768,-2.643,26.105
41769,-2.619,26.105625
41770,-2.636,26.10625
41771,-2.643,26.106875
41772,-2.62,26.1075
41773,-2.696,26.108125
41774,-2.714,26.10875
41775,-2.679,26.109375
41776,-2.604,26.11
41777,-2.627,26.110625
41778,-2.688,26.11125
41779,-2.763,26.111875
41780,-2.71,26.1125
41781,-2.653,26.113125
41782,-2.599,26.11375
41783,-2.548,26.114375
41784,-2.439,26.115
41785,-2.321,26.115625
41786,-2.236,26.11625
41787,-2.199,26.116875
41788,-2.185,26.1175
41789,-2.183,26.118125
41790,-2.105,26.11875
41791,-2.062,26.119375
41792,-2.015,26.12
41793,-1.896,26.120625
41794,-1.88,26.12125
41795,-1.854,26.121875
41796,-1.791,26.1225
41797,-1.798,26.123125
41798,-1.74,26.12375
41799,-1.638,26.124375
41800,-1.523,26.125
41801,-1.429,26.125625
41802,-1.328,26.12625
41803,-1.205,26.126875
41804,-1.126,26.1275
41805,-1.012,26.128125
41806,-0.885,26.12875
41807,-0.852,26.129375
41808,-0.747,26.13
41809,-0.627,26.130625
41810,-0.525,26.13125
41811,-0.52,26.131875
41812,-0.475,26.1325
41813,-0.395,26.133125
41814,-0.423,26.13375
41815,-0.389,26.134375
41816,-0.316,26.135
41817,-0.214,26.135625
41818,-0.165,26.13625
41819,-0.101,26.136875
41820,-0.011,26.1375
41821,0.047,26.138125
41822,0.1,26.13875
41823,0.157,26.139375
41824,0.235,26.14
41825,0.291,26.140625
41826,0.358,26.14125
41827,0.445,26.141875
41828,0.387,26.1425
41829,0.449,26.143125
41830,0.573,26.14375
41831,0.617,26.144375
41832,0.714,26.145
41833,0.759,26.145625
41834,0.688,26.14625
41835,0.73,26.146875
41836,0.772,26.1475
41837,0.797,26.148125
41838,0.743,26.14875
41839,0.762,26.149375
41840,0.819,26.15
41841,0.893,26.150625
41842,1.03,26.15125
41843,1.111,26.151875
41844,1.123,26.1525
41845,1.038,26.153125
41846,0.943,26.15375
41847,0.893,26.154375
41848,0.971,26.155
41849,0.982,26.155625
41850,0.966,26.15625
41851,0.934,26.156875
41852,0.934,26.1575
41853,0.996,26.158125
41854,1.088,26.15875
41855,1.156,26.159375
41856,1.141,26.16
41857,1.093,26.160625
41858,1.025,26.16125
41859,0.967,26.161875
41860,0.959,26.1625
41861,0.986,26.163125
41862,1.009,26.16375
41863,0.904,26.164375
41864,0.773,26.165
41865,0.671,26.165625
41866,0.509,26.16625
41867,0.407,26.166875
