,numero,centroid
0,coupe_0,31.96616299341882
1,coupe_1,31.460224034534395
2,coupe_2,28.372277510043958
3,coupe_3,27.319851131172296
4,coupe_4,40.175415331446466
5,coupe_5,21.972844632981115
6,coupe_6,20.16160551709439
7,coupe_7,25.457152233023212
8,coupe_8,28.59653472806928
9,coupe_9,28.164581664962395
10,coupe_10,21.101409602457966
11,coupe_11,27.03082513789548
12,coupe_12,24.684076386968584
13,coupe_13,25.58868995095131
14,coupe_14,26.508814751886778
15,coupe_15,26.949554479205602
16,coupe_16,32.05868209531318
17,coupe_17,29.891732005948658
18,coupe_18,21.428292672473418
