,ay,t
4907,3.777,3.066875
4908,3.697,3.0675
4909,3.701,3.068125
4910,3.651,3.06875
4911,3.602,3.069375
4912,3.578,3.07
4913,3.535,3.070625
4914,3.474,3.07125
4915,3.403,3.071875
4916,3.355,3.0725
4917,3.3,3.073125
4918,3.292,3.07375
4919,3.391,3.074375
4920,3.347,3.075
4921,3.25,3.075625
4922,3.131,3.07625
4923,3.175,3.076875
4924,3.268,3.0775
4925,3.342,3.078125
4926,3.304,3.07875
4927,3.217,3.079375
4928,3.208,3.08
4929,3.301,3.080625
4930,3.349,3.08125
4931,3.398,3.081875
4932,3.439,3.0825
4933,3.442,3.083125
4934,3.506,3.08375
4935,3.561,3.084375
4936,3.582,3.085
4937,3.707,3.085625
4938,3.805,3.08625
4939,3.883,3.086875
4940,3.961,3.0875
4941,4.083,3.088125
4942,4.2,3.08875
4943,4.281,3.089375
4944,4.286,3.09
4945,4.346,3.090625
4946,4.463,3.09125
4947,4.619,3.091875
4948,4.807,3.0925
4949,4.958,3.093125
4950,4.995,3.09375
4951,5.133,3.094375
4952,5.264,3.095
4953,5.381,3.095625
4954,5.547,3.09625
4955,5.675,3.096875
4956,5.785,3.0975
4957,5.901,3.098125
4958,6.005,3.09875
4959,6.148,3.099375
4960,6.341,3.1
4961,6.375,3.100625
4962,6.478,3.10125
4963,6.606,3.101875
4964,6.663,3.1025
4965,6.773,3.103125
4966,6.902,3.10375
4967,7.041,3.104375
4968,7.08,3.105
4969,7.168,3.105625
4970,7.289,3.10625
4971,7.384,3.106875
4972,7.461,3.1075
4973,7.524,3.108125
4974,7.572,3.10875
4975,7.664,3.109375
4976,7.708,3.11
4977,7.717,3.110625
4978,7.825,3.11125
4979,7.865,3.111875
4980,7.864,3.1125
4981,7.837,3.113125
4982,7.897,3.11375
4983,7.934,3.114375
4984,7.938,3.115
4985,7.999,3.115625
4986,7.983,3.11625
4987,7.934,3.116875
4988,7.914,3.1175
4989,7.939,3.118125
4990,7.928,3.11875
4991,7.859,3.119375
4992,7.944,3.12
4993,7.961,3.120625
4994,7.94,3.12125
4995,7.943,3.121875
4996,7.925,3.1225
4997,7.914,3.123125
4998,7.924,3.12375
4999,7.82,3.124375
5000,7.777,3.125
5001,7.782,3.125625
5002,7.755,3.12625
5003,7.735,3.126875
5004,7.708,3.1275
5005,7.661,3.128125
5006,7.604,3.12875
5007,7.574,3.129375
5008,7.575,3.13
5009,7.619,3.130625
5010,7.6,3.13125
5011,7.573,3.131875
5012,7.6,3.1325
5013,7.527,3.133125
5014,7.506,3.13375
5015,7.562,3.134375
5016,7.589,3.135
5017,7.588,3.135625
5018,7.574,3.13625
5019,7.567,3.136875
5020,7.563,3.1375
5021,7.558,3.138125
5022,7.551,3.13875
5023,7.558,3.139375
5024,7.529,3.14
5025,7.485,3.140625
5026,7.492,3.14125
5027,7.486,3.141875
5028,7.499,3.1425
5029,7.553,3.143125
5030,7.521,3.14375
5031,7.518,3.144375
5032,7.544,3.145
5033,7.565,3.145625
5034,7.592,3.14625
5035,7.602,3.146875
5036,7.565,3.1475
5037,7.604,3.148125
5038,7.593,3.14875
5039,7.536,3.149375
5040,7.649,3.15
5041,7.717,3.150625
5042,7.747,3.15125
5043,7.727,3.151875
5044,7.779,3.1525
5045,7.773,3.153125
5046,7.682,3.15375
5047,7.726,3.154375
5048,7.726,3.155
5049,7.697,3.155625
5050,7.659,3.15625
5051,7.791,3.156875
5052,7.875,3.1575
5053,7.82,3.158125
5054,7.826,3.15875
5055,7.811,3.159375
5056,7.793,3.16
5057,7.837,3.160625
5058,7.771,3.16125
5059,7.702,3.161875
5060,7.695,3.1625
5061,7.66,3.163125
5062,7.585,3.16375
5063,7.475,3.164375
5064,7.356,3.165
5065,7.266,3.165625
5066,7.205,3.16625
5067,7.185,3.166875
5068,7.113,3.1675
5069,7.048,3.168125
5070,6.995,3.16875
5071,6.91,3.169375
5072,6.85,3.17
5073,6.805,3.170625
5074,6.767,3.17125
5075,6.684,3.171875
5076,6.654,3.1725
5077,6.703,3.173125
5078,6.686,3.17375
5079,6.628,3.174375
5080,6.532,3.175
5081,6.389,3.175625
5082,6.303,3.17625
5083,6.238,3.176875
5084,6.184,3.1775
5085,6.047,3.178125
5086,5.917,3.17875
5087,5.796,3.179375
5088,5.684,3.18
5089,5.645,3.180625
5090,5.592,3.18125
5091,5.46,3.181875
5092,5.44,3.1825
5093,5.352,3.183125
5094,5.199,3.18375
5095,5.138,3.184375
5096,5.023,3.185
5097,4.887,3.185625
5098,4.761,3.18625
5099,4.769,3.186875
5100,4.713,3.1875
5101,4.563,3.188125
5102,4.461,3.18875
5103,4.355,3.189375
5104,4.252,3.19
5105,4.171,3.190625
5106,4.215,3.19125
5107,4.184,3.191875
5108,4.008,3.1925
5109,3.882,3.193125
5110,3.829,3.19375
5111,3.812,3.194375
5112,3.733,3.195
5113,3.724,3.195625
5114,3.691,3.19625
5115,3.582,3.196875
5116,3.674,3.1975
5117,3.706,3.198125
5118,3.685,3.19875
5119,3.709,3.199375
5120,3.62,3.2
5121,3.531,3.200625
5122,3.538,3.20125
5123,3.597,3.201875
5124,3.638,3.2025
5125,3.652,3.203125
5126,3.631,3.20375
5127,3.581,3.204375
5128,3.542,3.205
5129,3.573,3.205625
5130,3.647,3.20625
5131,3.677,3.206875
5132,3.641,3.2075
5133,3.552,3.208125
5134,3.498,3.20875
5135,3.446,3.209375
5136,3.331,3.21
5137,3.397,3.210625
5138,3.417,3.21125
5139,3.305,3.211875
5140,3.267,3.2125
5141,3.212,3.213125
5142,3.159,3.21375
5143,3.179,3.214375
5144,3.125,3.215
5145,3.015,3.215625
5146,2.845,3.21625
5147,2.774,3.216875
5148,2.672,3.2175
5149,2.546,3.218125
5150,2.495,3.21875
5151,2.381,3.219375
5152,2.247,3.22
5153,2.125,3.220625
5154,2.021,3.22125
5155,1.95,3.221875
5156,1.912,3.2225
5157,1.864,3.223125
5158,1.81,3.22375
5159,1.752,3.224375
5160,1.69,3.225
5161,1.658,3.225625
5162,1.607,3.22625
5163,1.525,3.226875
5164,1.434,3.2275
5165,1.421,3.228125
5166,1.436,3.22875
5167,1.365,3.229375
5168,1.375,3.23
5169,1.34,3.230625
5170,1.201,3.23125
5171,1.263,3.231875
5172,1.211,3.2325
5173,1.071,3.233125
5174,0.969,3.23375
5175,0.918,3.234375
5176,0.87,3.235
5177,0.796,3.235625
5178,0.774,3.23625
5179,0.729,3.236875
5180,0.657,3.2375
5181,0.579,3.238125
5182,0.532,3.23875
5183,0.521,3.239375
5184,0.569,3.24
5185,0.467,3.240625
5186,0.363,3.24125
5187,0.276,3.241875
5188,0.157,3.2425
5189,0.073,3.243125
5190,0.022,3.24375
5191,0.016,3.244375
5192,-0.106,3.245
5193,-0.287,3.245625
5194,-0.513,3.24625
5195,-0.55,3.246875
5196,-0.689,3.2475
5197,-0.887,3.248125
5198,-1.047,3.24875
5199,-1.159,3.249375
5200,-1.24,3.25
5201,-1.291,3.250625
5202,-1.514,3.25125
5203,-1.73,3.251875
5204,-1.914,3.2525
5205,-1.972,3.253125
5206,-2.066,3.25375
5207,-2.205,3.254375
5208,-2.405,3.255
5209,-2.587,3.255625
5210,-2.716,3.25625
5211,-2.803,3.256875
5212,-2.976,3.2575
5213,-3.107,3.258125
5214,-3.214,3.25875
5215,-3.306,3.259375
5216,-3.459,3.26
5217,-3.571,3.260625
5218,-3.629,3.26125
5219,-3.847,3.261875
5220,-3.98,3.2625
5221,-4.074,3.263125
5222,-4.2,3.26375
5223,-4.348,3.264375
5224,-4.513,3.265
5225,-4.696,3.265625
5226,-4.829,3.26625
5227,-5.025,3.266875
5228,-5.225,3.2675
5229,-5.228,3.268125
5230,-5.283,3.26875
5231,-5.406,3.269375
5232,-5.624,3.27
5233,-5.751,3.270625
5234,-5.885,3.27125
5235,-6.016,3.271875
5236,-6.071,3.2725
5237,-6.193,3.273125
5238,-6.327,3.27375
5239,-6.425,3.274375
5240,-6.499,3.275
5241,-6.614,3.275625
5242,-6.776,3.27625
5243,-6.966,3.276875
5244,-7.045,3.2775
5245,-7.106,3.278125
5246,-7.272,3.27875
5247,-7.375,3.279375
5248,-7.468,3.28
5249,-7.562,3.280625
5250,-7.596,3.28125
5251,-7.596,3.281875
5252,-7.575,3.2825
5253,-7.551,3.283125
5254,-7.652,3.28375
5255,-7.725,3.284375
5256,-7.705,3.285
5257,-7.698,3.285625
5258,-7.656,3.28625
5259,-7.583,3.286875
5260,-7.481,3.2875
5261,-7.486,3.288125
5262,-7.513,3.28875
5263,-7.513,3.289375
5264,-7.447,3.29
5265,-7.358,3.290625
5266,-7.256,3.29125
5267,-7.185,3.291875
5268,-7.13,3.2925
5269,-7.069,3.293125
5270,-6.974,3.29375
5271,-6.831,3.294375
5272,-6.713,3.295
5273,-6.634,3.295625
5274,-6.597,3.29625
5275,-6.482,3.296875
5276,-6.319,3.2975
5277,-6.132,3.298125
5278,-6.109,3.29875
5279,-6.102,3.299375
5280,-6.071,3.3
5281,-6.024,3.300625
5282,-5.939,3.30125
5283,-5.802,3.301875
5284,-5.544,3.3025
5285,-5.527,3.303125
5286,-5.523,3.30375
5287,-5.424,3.304375
5288,-5.306,3.305
5289,-5.159,3.305625
5290,-5.011,3.30625
5291,-4.994,3.306875
5292,-4.94,3.3075
5293,-4.862,3.308125
5294,-4.763,3.30875
5295,-4.643,3.309375
5296,-4.516,3.31
5297,-4.386,3.310625
5298,-4.284,3.31125
5299,-4.171,3.311875
5300,-4.07,3.3125
5301,-4.02,3.313125
5302,-3.863,3.31375
5303,-3.764,3.314375
5304,-3.75,3.315
5305,-3.672,3.315625
5306,-3.596,3.31625
5307,-3.522,3.316875
5308,-3.451,3.3175
5309,-3.349,3.318125
5310,-3.257,3.31875
5311,-3.189,3.319375
5312,-3.135,3.32
5313,-3.047,3.320625
5314,-2.93,3.32125
5315,-2.794,3.321875
5316,-2.758,3.3225
5317,-2.737,3.323125
5318,-2.693,3.32375
5319,-2.678,3.324375
5320,-2.595,3.325
5321,-2.467,3.325625
5322,-2.436,3.32625
5323,-2.437,3.326875
5324,-2.424,3.3275
5325,-2.349,3.328125
5326,-2.363,3.32875
5327,-2.408,3.329375
5328,-2.473,3.33
5329,-2.497,3.330625
5330,-2.525,3.33125
5331,-2.557,3.331875
5332,-2.595,3.3325
5333,-2.664,3.333125
5334,-2.747,3.33375
5335,-2.842,3.334375
5336,-2.913,3.335
5337,-2.98,3.335625
5338,-3.036,3.33625
5339,-3.06,3.336875
5340,-3.035,3.3375
5341,-3.044,3.338125
5342,-3.125,3.33875
5343,-3.21,3.339375
5344,-3.309,3.34
5345,-3.411,3.340625
5346,-3.479,3.34125
5347,-3.585,3.341875
5348,-3.69,3.3425
5349,-3.768,3.343125
5350,-3.891,3.34375
5351,-3.945,3.344375
5352,-3.949,3.345
5353,-4.061,3.345625
5354,-4.132,3.34625
5355,-4.206,3.346875
5356,-4.325,3.3475
5357,-4.416,3.348125
5358,-4.518,3.34875
5359,-4.641,3.349375
5360,-4.875,3.35
5361,-5.063,3.350625
5362,-5.231,3.35125
5363,-5.414,3.351875
5364,-5.51,3.3525
5365,-5.63,3.353125
5366,-5.806,3.35375
5367,-5.98,3.354375
5368,-6.233,3.355
5369,-6.52,3.355625
5370,-6.731,3.35625
5371,-6.939,3.356875
5372,-7.125,3.3575
5373,-7.278,3.358125
5374,-7.513,3.35875
5375,-7.721,3.359375
5376,-7.902,3.36
5377,-8.072,3.360625
5378,-8.222,3.36125
5379,-8.377,3.361875
5380,-8.557,3.3625
5381,-8.731,3.363125
5382,-8.912,3.36375
5383,-9.102,3.364375
5384,-9.289,3.365
5385,-9.406,3.365625
5386,-9.508,3.36625
5387,-9.654,3.366875
5388,-9.735,3.3675
5389,-9.812,3.368125
5390,-9.895,3.36875
5391,-9.932,3.369375
5392,-9.956,3.37
5393,-9.977,3.370625
5394,-10.011,3.37125
5395,-10.068,3.371875
5396,-10.127,3.3725
5397,-10.185,3.373125
5398,-10.056,3.37375
5399,-9.929,3.374375
5400,-9.832,3.375
5401,-9.866,3.375625
5402,-9.761,3.37625
5403,-9.634,3.376875
5404,-9.543,3.3775
5405,-9.49,3.378125
5406,-9.382,3.37875
5407,-9.228,3.379375
5408,-9.092,3.38
5409,-9.006,3.380625
5410,-8.92,3.38125
5411,-8.794,3.381875
5412,-8.601,3.3825
5413,-8.41,3.383125
5414,-8.233,3.38375
5415,-8.087,3.384375
5416,-8.037,3.385
5417,-7.991,3.385625
5418,-7.824,3.38625
5419,-7.719,3.386875
5420,-7.627,3.3875
5421,-7.539,3.388125
5422,-7.468,3.38875
5423,-7.375,3.389375
5424,-7.274,3.39
5425,-7.185,3.390625
5426,-7.149,3.39125
5427,-7.113,3.391875
5428,-7.059,3.3925
5429,-6.968,3.393125
5430,-6.88,3.39375
5431,-6.795,3.394375
5432,-6.714,3.395
5433,-6.614,3.395625
5434,-6.547,3.39625
5435,-6.55,3.396875
5436,-6.544,3.3975
5437,-6.568,3.398125
5438,-6.6,3.39875
5439,-6.491,3.399375
5440,-6.358,3.4
5441,-6.242,3.400625
5442,-6.188,3.40125
5443,-6.164,3.401875
5444,-6.101,3.4025
5445,-5.987,3.403125
5446,-5.811,3.40375
5447,-5.601,3.404375
5448,-5.371,3.405
5449,-5.137,3.405625
5450,-4.942,3.40625
5451,-4.738,3.406875
5452,-4.508,3.4075
5453,-4.182,3.408125
5454,-3.846,3.40875
5455,-3.502,3.409375
5456,-3.156,3.41
5457,-2.847,3.410625
5458,-2.531,3.41125
5459,-2.188,3.411875
5460,-1.812,3.4125
5461,-1.464,3.413125
5462,-1.129,3.41375
5463,-0.745,3.414375
5464,-0.414,3.415
5465,-0.119,3.415625
5466,0.143,3.41625
5467,0.351,3.416875
5468,0.56,3.4175
5469,0.793,3.418125
5470,1.187,3.41875
5471,1.527,3.419375
5472,1.856,3.42
5473,2.22,3.420625
5474,2.482,3.42125
5475,2.703,3.421875
5476,2.886,3.4225
5477,2.951,3.423125
5478,3.028,3.42375
5479,3.118,3.424375
5480,3.223,3.425
5481,3.449,3.425625
5482,3.658,3.42625
5483,3.809,3.426875
5484,4.19,3.4275
