,numero,centroid
0,coupe_0,38.24082557598816
1,coupe_1,23.857470364435315
2,coupe_2,18.92630821983713
3,coupe_3,31.43823922728722
4,coupe_4,56.923149412951624
5,coupe_5,37.08598550356445
6,coupe_6,26.986123652885002
7,coupe_7,29.913786077610744
8,coupe_8,33.706960916780986
9,coupe_9,36.27216713377748
10,coupe_10,37.138531073082305
11,coupe_11,42.06582226711592
12,coupe_12,33.436708439823086
13,coupe_13,44.89507911765186
14,coupe_14,40.216839758635714
15,coupe_15,31.45308490770459
16,coupe_16,28.67930361705488
17,coupe_17,26.833688273472738
