,az,t
59240,11.625,37.025
59241,11.646,37.025625
59242,11.64,37.02625
59243,11.632,37.026875
59244,11.636,37.0275
59245,11.613,37.028125
59246,11.604,37.02875
59247,11.607,37.029375
59248,11.607,37.03
59249,11.524,37.030625
59250,11.438,37.03125
59251,11.418,37.031875
59252,11.333,37.0325
59253,11.276,37.033125
59254,11.249,37.03375
59255,11.143,37.034375
59256,11.068,37.035
59257,11.006,37.035625
59258,10.941,37.03625
59259,10.9,37.036875
59260,10.852,37.0375
59261,10.79,37.038125
59262,10.702,37.03875
59263,10.615,37.039375
59264,10.509,37.04
59265,10.326,37.040625
59266,10.178,37.04125
59267,10.058,37.041875
59268,9.966,37.0425
59269,9.901,37.043125
59270,9.772,37.04375
59271,9.615,37.044375
59272,9.557,37.045
59273,9.43,37.045625
59274,9.28,37.04625
59275,9.127,37.046875
59276,9.028,37.0475
59277,8.926,37.048125
59278,8.815,37.04875
59279,8.686,37.049375
59280,8.573,37.05
59281,8.454,37.050625
59282,8.301,37.05125
59283,8.254,37.051875
59284,8.186,37.0525
59285,8.082,37.053125
59286,8.004,37.05375
59287,7.917,37.054375
59288,7.821,37.055
59289,7.712,37.055625
59290,7.587,37.05625
59291,7.519,37.056875
59292,7.53,37.0575
59293,7.442,37.058125
59294,7.358,37.05875
59295,7.283,37.059375
59296,7.232,37.06
59297,7.151,37.060625
59298,7.078,37.06125
59299,7.031,37.061875
59300,6.973,37.0625
59301,6.933,37.063125
59302,6.9,37.06375
59303,6.835,37.064375
59304,6.783,37.065
59305,6.736,37.065625
59306,6.688,37.06625
59307,6.663,37.066875
59308,6.627,37.0675
59309,6.586,37.068125
59310,6.603,37.06875
59311,6.575,37.069375
59312,6.544,37.07
59313,6.554,37.070625
59314,6.526,37.07125
59315,6.476,37.071875
59316,6.412,37.0725
59317,6.419,37.073125
59318,6.406,37.07375
59319,6.375,37.074375
59320,6.321,37.075
59321,6.286,37.075625
59322,6.223,37.07625
59323,6.114,37.076875
59324,6.016,37.0775
59325,5.954,37.078125
59326,5.908,37.07875
59327,5.827,37.079375
59328,5.843,37.08
59329,5.902,37.080625
59330,5.987,37.08125
59331,5.886,37.081875
59332,5.811,37.0825
59333,5.769,37.083125
59334,5.758,37.08375
59335,5.704,37.084375
59336,5.681,37.085
59337,5.763,37.085625
59338,5.767,37.08625
59339,5.723,37.086875
59340,5.636,37.0875
59341,5.531,37.088125
59342,5.446,37.08875
59343,5.416,37.089375
59344,5.508,37.09
59345,5.527,37.090625
59346,5.474,37.09125
59347,5.355,37.091875
59348,5.399,37.0925
59349,5.414,37.093125
59350,5.396,37.09375
59351,5.328,37.094375
59352,5.321,37.095
59353,5.289,37.095625
59354,5.201,37.09625
59355,5.21,37.096875
59356,5.211,37.0975
59357,5.21,37.098125
59358,5.241,37.09875
59359,5.178,37.099375
59360,5.099,37.1
59361,5.041,37.100625
59362,5.069,37.10125
59363,5.073,37.101875
59364,5.052,37.1025
59365,5.052,37.103125
59366,4.986,37.10375
59367,4.916,37.104375
59368,4.896,37.105
59369,4.915,37.105625
59370,4.901,37.10625
59371,4.856,37.106875
59372,4.935,37.1075
59373,4.959,37.108125
59374,4.947,37.10875
59375,4.909,37.109375
59376,4.82,37.11
59377,4.763,37.110625
59378,4.759,37.11125
59379,4.742,37.111875
59380,4.74,37.1125
59381,4.744,37.113125
59382,4.737,37.11375
59383,4.665,37.114375
59384,4.606,37.115
59385,4.592,37.115625
59386,4.599,37.11625
59387,4.577,37.116875
59388,4.535,37.1175
59389,4.504,37.118125
59390,4.461,37.11875
59391,4.413,37.119375
59392,4.366,37.12
59393,4.35,37.120625
59394,4.318,37.12125
59395,4.275,37.121875
59396,4.265,37.1225
59397,4.236,37.123125
59398,4.193,37.12375
59399,4.139,37.124375
59400,4.088,37.125
59401,4.057,37.125625
59402,4.057,37.12625
59403,4.152,37.126875
59404,4.117,37.1275
59405,4.039,37.128125
59406,4.049,37.12875
59407,4.065,37.129375
59408,4.036,37.13
59409,3.945,37.130625
59410,3.918,37.13125
59411,3.893,37.131875
59412,3.863,37.1325
59413,3.809,37.133125
59414,3.771,37.13375
59415,3.739,37.134375
59416,3.712,37.135
59417,3.652,37.135625
59418,3.591,37.13625
59419,3.529,37.136875
59420,3.461,37.1375
59421,3.458,37.138125
59422,3.443,37.13875
59423,3.355,37.139375
59424,3.301,37.14
59425,3.229,37.140625
59426,3.143,37.14125
59427,3.116,37.141875
59428,3.075,37.1425
59429,3.035,37.143125
59430,3.015,37.14375
59431,2.959,37.144375
59432,2.938,37.145
59433,2.963,37.145625
59434,2.932,37.14625
59435,2.923,37.146875
59436,2.906,37.1475
59437,2.818,37.148125
59438,2.804,37.14875
59439,2.799,37.149375
59440,2.782,37.15
59441,2.829,37.150625
59442,2.855,37.15125
59443,2.851,37.151875
59444,2.78,37.1525
59445,2.76,37.153125
59446,2.739,37.15375
59447,2.684,37.154375
59448,2.694,37.155
59449,2.704,37.155625
59450,2.702,37.15625
59451,2.634,37.156875
59452,2.624,37.1575
59453,2.636,37.158125
59454,2.643,37.15875
59455,2.631,37.159375
59456,2.607,37.16
59457,2.58,37.160625
59458,2.631,37.16125
59459,2.646,37.161875
59460,2.632,37.1625
59461,2.588,37.163125
59462,2.592,37.16375
59463,2.578,37.164375
59464,2.527,37.165
59465,2.5,37.165625
59466,2.522,37.16625
59467,2.554,37.166875
59468,2.517,37.1675
59469,2.523,37.168125
59470,2.517,37.16875
59471,2.476,37.169375
59472,2.492,37.17
59473,2.519,37.170625
59474,2.549,37.17125
59475,2.559,37.171875
59476,2.557,37.1725
59477,2.543,37.173125
59478,2.516,37.17375
59479,2.52,37.174375
59480,2.522,37.175
59481,2.517,37.175625
59482,2.5,37.17625
59483,2.562,37.176875
59484,2.614,37.1775
59485,2.563,37.178125
59486,2.566,37.17875
59487,2.578,37.179375
59488,2.589,37.18
59489,2.572,37.180625
59490,2.602,37.18125
59491,2.642,37.181875
59492,2.635,37.1825
59493,2.642,37.183125
59494,2.677,37.18375
59495,2.744,37.184375
59496,2.744,37.185
59497,2.727,37.185625
59498,2.709,37.18625
59499,2.73,37.186875
59500,2.785,37.1875
59501,2.805,37.188125
59502,2.75,37.18875
59503,2.798,37.189375
59504,2.818,37.19
59505,2.819,37.190625
59506,2.839,37.19125
59507,2.864,37.191875
59508,2.882,37.1925
59509,2.878,37.193125
59510,2.915,37.19375
59511,2.901,37.194375
59512,2.839,37.195
59513,2.828,37.195625
59514,2.839,37.19625
59515,2.877,37.196875
59516,2.962,37.1975
59517,2.903,37.198125
59518,2.856,37.19875
59519,2.849,37.199375
59520,2.838,37.2
59521,2.839,37.200625
59522,2.842,37.20125
59523,2.832,37.201875
59524,2.869,37.2025
59525,2.882,37.203125
59526,2.844,37.20375
59527,2.878,37.204375
59528,2.912,37.205
59529,2.956,37.205625
59530,3.044,37.20625
59531,3.046,37.206875
59532,3.045,37.2075
59533,3.082,37.208125
59534,3.093,37.20875
59535,3.082,37.209375
59536,3.055,37.21
59537,3.059,37.210625
59538,3.077,37.21125
59539,3.109,37.211875
59540,3.16,37.2125
59541,3.208,37.213125
59542,3.224,37.21375
59543,3.214,37.214375
59544,3.285,37.215
59545,3.3,37.215625
59546,3.313,37.21625
59547,3.401,37.216875
59548,3.417,37.2175
59549,3.422,37.218125
59550,3.429,37.21875
59551,3.45,37.219375
59552,3.485,37.22
59553,3.517,37.220625
59554,3.507,37.22125
59555,3.557,37.221875
59556,3.589,37.2225
59557,3.572,37.223125
59558,3.652,37.22375
59559,3.669,37.224375
59560,3.651,37.225
59561,3.695,37.225625
59562,3.755,37.22625
59563,3.802,37.226875
59564,3.815,37.2275
59565,3.858,37.228125
59566,3.891,37.22875
59567,3.921,37.229375
59568,3.999,37.23
59569,4.053,37.230625
59570,4.082,37.23125
59571,4.076,37.231875
59572,4.141,37.2325
59573,4.187,37.233125
59574,4.198,37.23375
59575,4.178,37.234375
59576,4.2,37.235
59577,4.245,37.235625
59578,4.292,37.23625
