,numero,centroid
0,coupe_0,156.04857478497038
1,coupe_1,109.98847767710153
2,coupe_2,140.2064719258764
3,coupe_3,176.2758567186275
4,coupe_4,151.00481156512623
5,coupe_5,198.60911079951933
6,coupe_6,99.70874139772816
7,coupe_7,81.48222478840194
8,coupe_8,161.43831489419398
9,coupe_9,21.395057405216125
10,coupe_10,142.54703048310057
11,coupe_11,138.4621523466422
12,coupe_12,176.5797096522568
13,coupe_13,190.4584018671502
14,coupe_14,196.27388143085307
15,coupe_15,169.13288356107662
