,ax,t
40187,3.76,25.116875
40188,3.771,25.1175
40189,3.788,25.118125
40190,3.754,25.11875
40191,3.692,25.119375
40192,3.628,25.12
40193,3.645,25.120625
40194,3.597,25.12125
40195,3.534,25.121875
40196,3.479,25.1225
40197,3.412,25.123125
40198,3.375,25.12375
40199,3.357,25.124375
40200,3.282,25.125
40201,3.212,25.125625
40202,3.155,25.12625
40203,3.121,25.126875
40204,3.023,25.1275
40205,2.984,25.128125
40206,3.006,25.12875
40207,2.917,25.129375
40208,2.872,25.13
40209,2.864,25.130625
40210,2.905,25.13125
40211,2.96,25.131875
40212,3.007,25.1325
40213,3.04,25.133125
40214,3.027,25.13375
40215,3.073,25.134375
40216,3.163,25.135
40217,3.271,25.135625
40218,3.305,25.13625
40219,3.355,25.136875
40220,3.463,25.1375
40221,3.48,25.138125
40222,3.511,25.13875
40223,3.561,25.139375
40224,3.649,25.14
40225,3.633,25.140625
40226,3.595,25.14125
40227,3.592,25.141875
40228,3.61,25.1425
40229,3.611,25.143125
40230,3.6,25.14375
40231,3.637,25.144375
40232,3.637,25.145
40233,3.634,25.145625
40234,3.668,25.14625
40235,3.649,25.146875
40236,3.647,25.1475
40237,3.673,25.148125
40238,3.683,25.14875
40239,3.689,25.149375
40240,3.69,25.15
40241,3.679,25.150625
40242,3.675,25.15125
40243,3.665,25.151875
40244,3.644,25.1525
40245,3.57,25.153125
40246,3.546,25.15375
40247,3.553,25.154375
40248,3.526,25.155
40249,3.417,25.155625
40250,3.313,25.15625
40251,3.269,25.156875
40252,3.209,25.1575
40253,3.131,25.158125
40254,3.045,25.15875
40255,3.001,25.159375
40256,2.95,25.16
40257,2.885,25.160625
40258,2.797,25.16125
40259,2.745,25.161875
40260,2.665,25.1625
40261,2.552,25.163125
40262,2.474,25.16375
40263,2.369,25.164375
40264,2.274,25.165
40265,2.254,25.165625
40266,2.163,25.16625
40267,2.072,25.166875
40268,2.001,25.1675
40269,1.96,25.168125
40270,1.926,25.16875
40271,1.886,25.169375
40272,1.804,25.17
40273,1.799,25.170625
40274,1.768,25.17125
40275,1.652,25.171875
40276,1.683,25.1725
40277,1.654,25.173125
40278,1.565,25.17375
40279,1.453,25.174375
40280,1.407,25.175
40281,1.399,25.175625
40282,1.416,25.17625
40283,1.356,25.176875
40284,1.34,25.1775
40285,1.381,25.178125
40286,1.466,25.17875
40287,1.556,25.179375
40288,1.655,25.18
40289,1.777,25.180625
40290,1.781,25.18125
40291,1.799,25.181875
40292,1.86,25.1825
40293,1.942,25.183125
40294,1.958,25.18375
40295,1.946,25.184375
40296,1.98,25.185
