,t,Vdbz
0,50.11875,141.0446418050467
1,50.119375,141.03616588634185
2,50.12,141.0446418050467
3,50.120625,140.97116649796962
4,50.12125,140.88609038351828
5,50.121875,140.82469462342863
6,50.1225,140.80017272027084
7,50.123125,140.70779418397353
8,50.12375,140.60956561244816
9,50.124375,140.52412594166236
10,50.125,140.50693669019654
11,50.125625,140.43783747838216
12,50.12625,140.3790004300195
13,50.126875,140.3615212729159
14,50.1275,140.31725016194628
15,50.128125,140.29964617170964
16,50.12875,140.29209066872102
17,50.129375,140.1975126742432
18,50.13,140.1079006377341
19,50.130625,140.0138863173271
20,50.13125,139.90743812056326
21,50.131875,139.84311422085233
22,50.1325,139.80144669384305
23,50.133125,139.77117913757232
24,50.13375,139.68334254293976
25,50.134375,139.57091400925478
26,50.135,139.43757234052532
27,50.135625,139.27858844053117
28,50.13625,139.26441973045976
29,50.136875,139.24075373130026
30,50.1375,139.17605406799004
31,50.138125,139.11086884919487
32,50.13875,139.0722948338128
33,50.139375,139.05584886088184
34,50.14,139.0626245036689
35,50.140625,138.99170302653303
36,50.14125,138.93788390204654
37,50.141875,138.93788390204654
38,50.1425,138.91134106884778
39,50.143125,138.8510736066842
40,50.14375,138.78339359250356
41,50.144375,138.79337967044654
42,50.145,138.62610562843346
43,50.145625,138.48661969417356
44,50.14625,138.50830474168492
45,50.146875,138.3079967042454
46,50.1475,138.13531779081455
47,50.148125,137.99093862181732
48,50.14875,137.78379224094147
49,50.149375,137.58306492368493
50,50.15,137.41743790135484
51,50.150625,137.32929131943482
52,50.15125,137.14544347128083
53,50.151875,137.02149610457775
54,50.1525,136.9687091066294
55,50.153125,136.82969218670786
56,50.15375,136.75429336569823
57,50.154375,136.6896857066961
58,50.155,136.55901056605262
59,50.155625,136.53186107868098
60,50.15625,136.45512665902783
61,50.156875,136.29027904736478
62,50.1575,136.17232070853984
63,50.158125,136.06367777070685
64,50.15875,135.96195864124974
65,50.159375,135.863230584911
66,50.16,135.77043774444945
67,50.160625,135.67664286768883
68,50.16125,135.57893455937233
69,50.161875,135.49909378160277
70,50.1625,135.48157601505036
71,50.163125,135.50492519480474
72,50.16375,135.4961766062141
73,50.164375,135.49763531637592
74,50.165,135.53547604824215
75,50.165625,135.63797838702297
76,50.16625,135.69947419908803
77,50.166875,135.76336742282334
78,50.1675,135.83802160019144
79,50.168125,135.97439370370014
80,50.16875,136.05136996627914
81,50.169375,136.0773326856997
82,50.17,136.04589422794928
83,50.170625,136.13173868655605
84,50.17125,136.19927043428027
85,50.171875,136.23015959890654
86,50.1725,136.23015959890654
87,50.173125,136.21540022468727
88,50.17375,136.2100269553306
89,50.174375,136.2596033207896
90,50.175,136.2676161346771
91,50.175625,136.27161977136385
92,50.17625,136.280954419912
93,50.176875,136.25292032466237
94,50.1775,136.18984753874682
95,50.178125,136.08551534258189
96,50.17875,135.90786669862578
97,50.179375,135.68092831616227
98,50.18,135.4111494970199
99,50.180625,135.09002458773833
100,50.18125,134.65109159702865
101,50.181875,134.16671805364527
102,50.1825,133.6266341193833
103,50.183125,132.9750042539604
104,50.18375,132.19828820171995
105,50.184375,131.2196411117247
106,50.185,129.89143968460397
107,50.185625,128.6465558452321
108,50.18625,127.07832461840725
109,50.186875,124.94473099013527
110,50.1875,121.72719661349497
111,50.188125,116.68841407363064
112,50.18875,103.46372536824548
113,50.189375,
114,50.19,
115,50.190625,
116,50.19125,
117,50.191875,
118,50.1925,
119,50.193125,
120,50.19375,
121,50.194375,
122,50.195,
123,50.195625,
124,50.19625,
125,50.196875,
126,50.1975,
127,50.198125,
128,50.19875,
129,50.199375,
130,50.2,
131,50.200625,
132,50.20125,
133,50.201875,
