,ax,t
12859,-5.087,8.036875
12860,-5.077,8.0375
12861,-5.158,8.038125
12862,-5.157,8.03875
12863,-5.122,8.039375
12864,-5.115,8.04
12865,-5.15,8.040625
12866,-5.201,8.04125
12867,-5.262,8.041875
12868,-5.249,8.0425
12869,-5.228,8.043125
12870,-5.203,8.04375
12871,-5.189,8.044375
12872,-5.211,8.045
12873,-5.255,8.045625
12874,-5.319,8.04625
12875,-5.309,8.046875
12876,-5.317,8.0475
12877,-5.348,8.048125
12878,-5.338,8.04875
12879,-5.31,8.049375
12880,-5.287,8.05
12881,-5.311,8.050625
12882,-5.304,8.05125
12883,-5.306,8.051875
12884,-5.329,8.0525
12885,-5.36,8.053125
12886,-5.359,8.05375
12887,-5.341,8.054375
12888,-5.351,8.055
12889,-5.353,8.055625
12890,-5.345,8.05625
12891,-5.318,8.056875
12892,-5.343,8.0575
12893,-5.353,8.058125
12894,-5.347,8.05875
12895,-5.395,8.059375
12896,-5.393,8.06
12897,-5.374,8.060625
12898,-5.381,8.06125
12899,-5.368,8.061875
12900,-5.373,8.0625
12901,-5.411,8.063125
12902,-5.464,8.06375
12903,-5.474,8.064375
12904,-5.46,8.065
12905,-5.497,8.065625
12906,-5.499,8.06625
12907,-5.514,8.066875
12908,-5.582,8.0675
12909,-5.622,8.068125
12910,-5.661,8.06875
12911,-5.696,8.069375
12912,-5.673,8.07
12913,-5.678,8.070625
12914,-5.715,8.07125
12915,-5.807,8.071875
12916,-5.823,8.0725
12917,-5.838,8.073125
12918,-5.875,8.07375
12919,-5.936,8.074375
12920,-5.962,8.075
12921,-5.973,8.075625
12922,-6.044,8.07625
12923,-6.13,8.076875
12924,-6.215,8.0775
12925,-6.29,8.078125
12926,-6.327,8.07875
12927,-6.36,8.079375
12928,-6.395,8.08
12929,-6.493,8.080625
12930,-6.578,8.08125
12931,-6.64,8.081875
12932,-6.653,8.0825
12933,-6.717,8.083125
12934,-6.79,8.08375
12935,-6.861,8.084375
12936,-6.979,8.085
12937,-7.084,8.085625
12938,-7.173,8.08625
12939,-7.238,8.086875
12940,-7.257,8.0875
12941,-7.291,8.088125
12942,-7.389,8.08875
12943,-7.441,8.089375
12944,-7.503,8.09
12945,-7.583,8.090625
12946,-7.695,8.09125
12947,-7.789,8.091875
12948,-7.853,8.0925
12949,-7.853,8.093125
12950,-7.939,8.09375
12951,-8.036,8.094375
12952,-8.12,8.095
12953,-8.158,8.095625
12954,-8.18,8.09625
12955,-8.202,8.096875
12956,-8.29,8.0975
12957,-8.325,8.098125
12958,-8.352,8.09875
12959,-8.399,8.099375
12960,-8.422,8.1
12961,-8.446,8.100625
12962,-8.474,8.10125
12963,-8.525,8.101875
12964,-8.565,8.1025
12965,-8.577,8.103125
12966,-8.519,8.10375
12967,-8.57,8.104375
12968,-8.601,8.105
12969,-8.567,8.105625
12970,-8.57,8.10625
12971,-8.594,8.106875
12972,-8.618,8.1075
12973,-8.551,8.108125
12974,-8.545,8.10875
12975,-8.561,8.109375
12976,-8.575,8.11
12977,-8.564,8.110625
12978,-8.527,8.11125
12979,-8.471,8.111875
12980,-8.474,8.1125
12981,-8.456,8.113125
12982,-8.421,8.11375
12983,-8.374,8.114375
12984,-8.338,8.115
12985,-8.298,8.115625
12986,-8.251,8.11625
12987,-8.24,8.116875
12988,-8.203,8.1175
12989,-8.149,8.118125
12990,-8.116,8.11875
12991,-8.069,8.119375
12992,-8.015,8.12
12993,-7.955,8.120625
12994,-7.94,8.12125
12995,-7.895,8.121875
12996,-7.819,8.1225
12997,-7.809,8.123125
12998,-7.774,8.12375
12999,-7.733,8.124375
13000,-7.713,8.125
13001,-7.673,8.125625
13002,-7.616,8.12625
13003,-7.538,8.126875
13004,-7.507,8.1275
13005,-7.486,8.128125
13006,-7.465,8.12875
13007,-7.405,8.129375
13008,-7.369,8.13
13009,-7.327,8.130625
13010,-7.256,8.13125
13011,-7.182,8.131875
13012,-7.161,8.1325
13013,-7.189,8.133125
13014,-7.138,8.13375
13015,-7.087,8.134375
13016,-7.043,8.135
13017,-7.019,8.135625
13018,-6.998,8.13625
13019,-6.986,8.136875
13020,-6.986,8.1375
13021,-6.92,8.138125
13022,-6.891,8.13875
13023,-6.891,8.139375
13024,-6.891,8.14
13025,-6.823,8.140625
13026,-6.756,8.14125
13027,-6.739,8.141875
13028,-6.804,8.1425
13029,-6.839,8.143125
