,t,Vdbx
0,93.04,136.19657922135772
1,93.040625,136.22881887348316
2,93.04125,136.2569307393414
3,93.041875,136.32217341479807
4,93.0425,136.447285048831
5,93.043125,136.49812942604225
6,93.04375,136.55255409534868
7,93.044375,136.61049028194518
8,93.045,136.67568749312957
9,93.045625,136.74924342971988
10,93.04625,136.8046318991622
11,93.046875,136.8121575801858
12,93.0475,136.87212943849022
13,93.048125,136.95021930406494
14,93.04875,137.04471878823773
15,93.049375,137.1514740829499
16,93.05,137.122488884846
17,93.050625,137.09462034427884
18,93.05125,137.2055619950447
19,93.051875,137.18877070910114
20,93.0525,137.20676013141988
21,93.053125,137.27478214690433
22,93.05375,137.27953567808774
23,93.054375,137.270026012829
24,93.055,137.29022162116786
25,93.055625,137.413929159785
26,93.05625,137.3681860662992
27,93.056875,137.3032643901217
28,93.0575,137.25574196470689
29,93.058125,137.36465736844931
30,93.05875,137.4092486317784
31,93.059375,137.42561945715946
32,93.06,137.46873726444073
33,93.060625,137.48963635398934
34,93.06125,137.50932831732771
35,93.061875,137.53243832068546
36,93.0625,137.55203359458545
37,93.063125,137.55778850742968
38,93.06375,137.55893903258377
39,93.064375,137.57847467935133
40,93.065,137.60941185607555
41,93.065625,137.6185573053417
42,93.06625,137.58421210583518
43,93.066875,137.6048355179096
44,93.0675,137.60712398838473
45,93.068125,137.60025676733542
46,93.06875,137.6504907590976
47,93.069375,137.6356791118677
48,93.07,137.6025464443325
49,93.070625,137.57847467935133
50,93.07125,137.62312642151127
51,93.071875,137.599111702455
52,93.0725,137.51395523960414
53,93.073125,137.54973056139204
54,93.07375,137.55203359458545
55,93.074375,137.55778850742968
56,93.075,137.60941185607555
57,93.075625,137.639099426792
58,93.07625,137.6857092467935
59,93.076875,137.74897000499908
60,93.0775,137.7185267960286
61,93.078125,137.67549922710518
62,93.07875,137.6242683251004
63,93.079375,137.56928690682938
64,93.08,137.599111702455
65,93.080625,137.6664135676595
66,93.08125,137.7545959457606
67,93.081875,137.65390524763194
68,93.0825,137.68003849537575
69,93.083125,137.76920636070773
70,93.08375,137.8084203760183
71,93.084375,137.74221406249768
72,93.085,137.71965622709945
73,93.085625,137.80282920129156
74,93.08625,137.70722440063022
