,t,Vdbx
0,16.09,114.79144688900185
1,16.090625,116.27161977136383
2,16.09125,115.51948662258738
3,16.091875,115.60634624280303
4,16.0925,116.06914231296828
5,16.093125,115.63510749304938
6,16.09375,115.38754652152276
7,16.094375,115.16309243934779
8,16.095,114.90149583164114
9,16.095625,115.23855676841059
10,16.09625,114.5832957938554
11,16.096875,113.23625371074522
12,16.0975,113.80392160057028
13,16.098125,113.31161982035907
14,16.09875,111.97581013526231
15,16.099375,109.39644031956327
16,16.1,109.71442852963159
17,16.100625,108.91208406547194
18,16.10125,106.27734440738307
19,16.101875,101.655707406329
20,16.1025,100.98436045340364
21,16.103125,100.66847510973899
22,16.10375,90.37027879755775
23,16.104375,97.501225267834
24,16.105,105.1535714973837
25,16.105625,108.75501125640776
26,16.10625,109.15763793467985
27,16.106875,110.83158487893161
28,16.1075,112.98669717424283
29,16.108125,115.29845969299777
30,16.10875,116.5473854610765
31,16.109375,117.07396423552348
32,16.11,116.97609402103608
33,16.110625,117.72981450344965
34,16.11125,118.71014531649425
35,16.111875,119.62731018157088
36,16.1125,120.05195961439817
37,16.113125,120.40722565295417
38,16.11375,120.78034643994825
39,16.114375,121.2064005737657
40,16.115,121.53280887340684
41,16.115625,121.3933619382319
42,16.11625,121.01532622466084
43,16.116875,121.1685204891401
44,16.1175,121.4376401461225
45,16.118125,121.64852601721543
46,16.11875,121.69867149873433
47,16.119375,121.32651850724075
48,16.12,121.1075666275
49,16.120625,121.04618199294647
50,16.12125,120.91428117881735
51,16.121875,120.7405575951155
52,16.1225,120.52249033490901
53,16.123125,120.23986229318513
54,16.12375,119.86872460995224
55,16.124375,119.45331184532222
56,16.125,118.97803521940426
57,16.125625,118.28686314238881
58,16.12625,117.95254182580884
59,16.126875,117.70722440063024
60,16.1275,117.19477132394294
61,16.128125,116.91436035933319
62,16.12875,116.49552924951092
63,16.129375,115.9176003468815
64,16.13,116.56030128447954
65,16.130625,116.0143415656477
66,16.13125,114.87019529456859
67,16.131875,114.15140352195874
68,16.1325,113.87453897847294
69,16.133125,113.67894261503025
70,16.13375,113.44195715871435
71,16.134375,113.8569383855446
72,16.135,113.5155668334817
73,16.135625,112.88877178935677
74,16.13625,113.40491706148248
75,16.136875,113.2173095600774
76,16.1375,113.00615046263873
77,16.138125,113.06425027550688
78,16.13875,115.3579523203618
79,16.139375,115.80570328066484
80,16.14,115.17823784795948
81,16.140625,115.13272216491697
82,16.14125,114.99472631138121
83,16.141875,115.32825694224799
84,16.1425,116.45643290606209
85,16.143125,116.48251667833097
86,16.14375,116.96378233982797
87,16.144375,117.75234600671473
88,16.145,117.83074915345128
89,16.145625,118.1911205848235
90,16.14625,118.53713417899385
91,16.146875,118.608791895334
92,16.1475,119.12336860950728
93,16.148125,119.69054626687586
94,16.14875,120.22294721551596
95,16.149375,120.33231095114354
96,16.15,120.39063369062511
97,16.150625,120.43205432056484
98,16.15125,120.52249033490901
99,16.151875,120.71659650505657
100,16.1525,121.2064005737657
101,16.153125,121.93124876748271
102,16.15375,121.76272177401103
103,16.154375,122.11020369539949
104,16.155,122.58090119775916
105,16.155625,122.58090119775916
106,16.15625,122.43119688375002
107,16.156875,122.49008449668565
108,16.1575,122.87902232847927
109,16.158125,122.94734215587573
110,16.15875,123.21537123722257
111,16.159375,123.49863187056884
112,16.16,123.25725986643853
113,16.160625,123.22136770942349
114,16.16125,123.24531228596044
115,16.161875,123.28705711568874
116,16.1625,123.36994967046066
117,16.163125,123.61971161573462
118,16.16375,123.95112426307072
119,16.164375,123.98961829724712
120,16.165,124.16345053334243
121,16.165625,124.41784498439037
122,16.16625,124.73074522977387
123,16.166875,124.67514725931022
124,16.1675,124.82096301343289
125,16.168125,125.16795608191018
126,16.16875,125.48777591100757
127,16.169375,125.81404486575708
128,16.17,126.09842323801784
129,16.170625,126.27312693236063
130,16.17125,126.53081337033123
131,16.171875,126.82869049156281
132,16.1725,127.15869694000908
133,16.173125,127.4508760151814
134,16.17375,127.7442360062746
135,16.174375,127.99001322629222
136,16.175,128.11716798635274
137,16.175625,128.39911496979516
138,16.17625,128.70733013225322
139,16.176875,129.0111401883666
140,16.1775,129.13339258847515
141,16.178125,129.28382741282
142,16.17875,129.49306506724125
143,16.179375,129.87194898001053
144,16.18,129.88865797452797
145,16.180625,129.86637216464203
146,16.18125,129.9136613523383
147,16.181875,129.9992373119238
148,16.1825,130.16790066266105
149,16.183125,130.34919653080465
150,16.18375,130.3121789846896
151,16.184375,130.38868389827405
152,16.185,130.46191676505134
153,16.185625,130.48012891114746
154,16.18625,130.54744165655225
155,16.186875,130.59886803317337
156,16.1875,130.64489287253164
157,16.188125,130.7563819014655
158,16.18875,130.7235906427445
159,16.189375,130.70334970229888
160,16.19,130.82409381366517
161,16.190625,130.84903894751955
