,ax,t
32048,12.625,20.03
32049,12.527,20.030625
32050,12.447,20.03125
32051,12.382,20.031875
32052,12.327,20.0325
32053,12.149,20.033125
32054,11.979,20.03375
32055,11.874,20.034375
32056,11.732,20.035
32057,11.555,20.035625
32058,11.361,20.03625
32059,11.222,20.036875
32060,11.007,20.0375
32061,10.812,20.038125
32062,10.71,20.03875
32063,10.592,20.039375
32064,10.434,20.04
32065,10.236,20.040625
32066,10.032,20.04125
32067,9.845,20.041875
32068,9.654,20.0425
32069,9.437,20.043125
32070,9.169,20.04375
32071,8.94,20.044375
32072,8.764,20.045
32073,8.601,20.045625
32074,8.411,20.04625
32075,8.208,20.046875
32076,8.004,20.0475
32077,7.887,20.048125
32078,7.795,20.04875
32079,7.714,20.049375
32080,7.632,20.05
32081,7.518,20.050625
32082,7.396,20.05125
32083,7.335,20.051875
32084,7.279,20.0525
32085,7.22,20.053125
32086,7.152,20.05375
32087,7.009,20.054375
32088,6.936,20.055
32089,6.917,20.055625
32090,6.866,20.05625
32091,6.768,20.056875
32092,6.67,20.0575
32093,6.609,20.058125
32094,6.585,20.05875
32095,6.605,20.059375
32096,6.672,20.06
32097,6.805,20.060625
32098,6.914,20.06125
32099,6.913,20.061875
32100,6.637,20.0625
32101,6.54,20.063125
32102,6.536,20.06375
32103,6.609,20.064375
32104,6.643,20.065
32105,6.654,20.065625
32106,6.656,20.06625
32107,6.676,20.066875
32108,6.762,20.0675
32109,6.804,20.068125
32110,6.757,20.06875
32111,6.76,20.069375
32112,6.799,20.07
32113,6.874,20.070625
32114,7.003,20.07125
32115,6.799,20.071875
32116,6.598,20.0725
32117,6.598,20.073125
32118,6.598,20.07375
32119,6.582,20.074375
32120,6.552,20.075
32121,6.529,20.075625
32122,6.51,20.07625
32123,6.497,20.076875
32124,6.493,20.0775
32125,6.596,20.078125
32126,6.654,20.07875
32127,6.65,20.079375
32128,6.637,20.08
32129,6.636,20.080625
32130,6.651,20.08125
32131,6.688,20.081875
32132,6.714,20.0825
32133,6.744,20.083125
32134,6.781,20.08375
32135,6.815,20.084375
32136,6.878,20.085
32137,6.96,20.085625
32138,7.041,20.08625
32139,7.096,20.086875
32140,7.129,20.0875
32141,7.139,20.088125
32142,7.073,20.08875
32143,7.048,20.089375
32144,7.059,20.09
32145,7.097,20.090625
32146,7.167,20.09125
32147,7.212,20.091875
32148,7.185,20.0925
32149,7.183,20.093125
32150,7.158,20.09375
32151,7.116,20.094375
32152,7.119,20.095
32153,7.111,20.095625
32154,7.07,20.09625
32155,6.961,20.096875
32156,6.885,20.0975
32157,6.782,20.098125
32158,6.646,20.09875
32159,6.55,20.099375
32160,6.402,20.1
32161,6.214,20.100625
32162,5.986,20.10125
32163,5.798,20.101875
32164,5.648,20.1025
32165,5.538,20.103125
32166,5.334,20.10375
32167,5.114,20.104375
32168,4.892,20.105
32169,4.705,20.105625
32170,4.516,20.10625
32171,4.318,20.106875
32172,4.107,20.1075
32173,3.965,20.108125
32174,3.813,20.10875
32175,3.652,20.109375
32176,3.506,20.11
32177,3.348,20.110625
32178,3.19,20.11125
32179,3.044,20.111875
32180,2.963,20.1125
32181,2.868,20.113125
32182,2.753,20.11375
32183,2.648,20.114375
32184,2.508,20.115
32185,2.37,20.115625
32186,2.282,20.11625
32187,2.191,20.116875
32188,2.059,20.1175
32189,1.885,20.118125
32190,1.841,20.11875
32191,1.809,20.119375
32192,1.777,20.12
32193,1.716,20.120625
32194,1.652,20.12125
32195,1.555,20.121875
32196,1.409,20.1225
32197,1.418,20.123125
32198,1.333,20.12375
32199,1.203,20.124375
32200,1.183,20.125
32201,1.168,20.125625
32202,1.137,20.12625
32203,1.076,20.126875
32204,1.05,20.1275
32205,1.097,20.128125
32206,1.194,20.12875
32207,1.211,20.129375
32208,1.197,20.13
32209,1.144,20.130625
32210,1.031,20.13125
32211,1.014,20.131875
32212,1.007,20.1325
32213,0.996,20.133125
32214,0.931,20.13375
32215,0.926,20.134375
32216,0.93,20.135
32217,0.879,20.135625
32218,0.892,20.13625
32219,0.859,20.136875
32220,0.754,20.1375
32221,0.676,20.138125
32222,0.621,20.13875
32223,0.562,20.139375
32224,0.433,20.14
32225,0.347,20.140625
32226,0.278,20.14125
32227,0.217,20.141875
32228,0.152,20.1425
32229,0.064,20.143125
32230,-0.046,20.14375
32231,-0.182,20.144375
32232,-0.277,20.145
32233,-0.387,20.145625
32234,-0.554,20.14625
32235,-0.641,20.146875
32236,-0.749,20.1475
32237,-0.886,20.148125
32238,-1.063,20.14875
32239,-1.244,20.149375
32240,-1.429,20.15
