,az,t
107264,-5.29,67.04
107265,-5.148,67.040625
107266,-5.076,67.04125
107267,-5.03,67.041875
107268,-4.992,67.0425
107269,-4.871,67.043125
107270,-4.746,67.04375
107271,-4.626,67.044375
107272,-4.525,67.045
107273,-4.4,67.045625
107274,-4.264,67.04625
107275,-4.126,67.046875
107276,-3.993,67.0475
107277,-3.841,67.048125
107278,-3.662,67.04875
107279,-3.486,67.049375
107280,-3.356,67.05
107281,-3.252,67.050625
107282,-3.117,67.05125
107283,-3.002,67.051875
107284,-2.891,67.0525
107285,-2.777,67.053125
107286,-2.699,67.05375
107287,-2.606,67.054375
107288,-2.498,67.055
107289,-2.427,67.055625
107290,-2.347,67.05625
107291,-2.263,67.056875
107292,-2.182,67.0575
107293,-2.121,67.058125
107294,-2.063,67.05875
107295,-2.007,67.059375
107296,-2.054,67.06
107297,-2.085,67.060625
107298,-2.093,67.06125
107299,-2.039,67.061875
107300,-2.054,67.0625
107301,-2.047,67.063125
107302,-1.956,67.06375
107303,-2.033,67.064375
107304,-2.075,67.065
107305,-2.075,67.065625
107306,-2.146,67.06625
107307,-2.21,67.066875
107308,-2.246,67.0675
107309,-2.209,67.068125
107310,-2.223,67.06875
107311,-2.269,67.069375
107312,-2.347,67.07
107313,-2.442,67.070625
107314,-2.486,67.07125
107315,-2.497,67.071875
107316,-2.507,67.0725
107317,-2.606,67.073125
107318,-2.685,67.07375
107319,-2.668,67.074375
107320,-2.776,67.075
107321,-2.818,67.075625
107322,-2.788,67.07625
107323,-2.802,67.076875
107324,-2.854,67.0775
107325,-2.914,67.078125
107326,-2.945,67.07875
107327,-2.933,67.079375
107328,-2.921,67.08
107329,-2.921,67.080625
107330,-2.945,67.08125
107331,-2.954,67.081875
107332,-2.954,67.0825
107333,-2.95,67.083125
107334,-2.919,67.08375
107335,-2.916,67.084375
107336,-2.987,67.085
107337,-2.899,67.085625
107338,-2.841,67.08625
107339,-2.824,67.086875
107340,-2.814,67.0875
107341,-2.799,67.088125
107342,-2.794,67.08875
107343,-2.821,67.089375
107344,-2.757,67.09
107345,-2.716,67.090625
107346,-2.729,67.09125
107347,-2.709,67.091875
107348,-2.728,67.0925
107349,-2.768,67.093125
107350,-2.772,67.09375
107351,-2.775,67.094375
107352,-2.752,67.095
107353,-2.678,67.095625
107354,-2.578,67.09625
107355,-2.496,67.096875
107356,-2.436,67.0975
107357,-2.419,67.098125
107358,-2.443,67.09875
107359,-2.443,67.099375
107360,-2.314,67.1
107361,-2.203,67.100625
107362,-2.088,67.10125
107363,-1.963,67.101875
107364,-2.011,67.1025
107365,-1.921,67.103125
107366,-1.761,67.10375
107367,-1.727,67.104375
107368,-1.668,67.105
107369,-1.589,67.105625
107370,-1.488,67.10625
107371,-1.433,67.106875
107372,-1.365,67.1075
107373,-1.29,67.108125
107374,-1.306,67.10875
107375,-1.319,67.109375
107376,-1.339,67.11
107377,-1.39,67.110625
107378,-1.353,67.11125
107379,-1.302,67.111875
107380,-1.255,67.1125
107381,-1.241,67.113125
107382,-1.22,67.11375
107383,-1.194,67.114375
107384,-1.177,67.115
107385,-1.109,67.115625
107386,-1.048,67.11625
107387,-1.031,67.116875
107388,-0.97,67.1175
107389,-0.896,67.118125
107390,-0.811,67.11875
107391,-0.727,67.119375
107392,-0.615,67.12
107393,-0.492,67.120625
107394,-0.374,67.12125
107395,-0.292,67.121875
107396,-0.202,67.1225
107397,-0.09,67.123125
107398,0.068,67.12375
107399,0.178,67.124375
107400,0.261,67.125
107401,0.386,67.125625
107402,0.488,67.12625
107403,0.589,67.126875
107404,0.704,67.1275
107405,0.825,67.128125
107406,0.923,67.12875
107407,0.994,67.129375
107408,1.028,67.13
107409,1.107,67.130625
107410,1.204,67.13125
107411,1.289,67.131875
107412,1.359,67.1325
107413,1.381,67.133125
107414,1.341,67.13375
107415,1.442,67.134375
107416,1.463,67.135
107417,1.437,67.135625
107418,1.471,67.13625
107419,1.495,67.136875
107420,1.511,67.1375
107421,1.517,67.138125
107422,1.49,67.13875
107423,1.48,67.139375
107424,1.489,67.14
107425,1.482,67.140625
107426,1.468,67.14125
107427,1.465,67.141875
107428,1.502,67.1425
107429,1.463,67.143125
107430,1.454,67.14375
107431,1.508,67.144375
107432,1.549,67.145
107433,1.59,67.145625
107434,1.631,67.14625
107435,1.679,67.146875
107436,1.683,67.1475
107437,1.7,67.148125
107438,1.771,67.14875
107439,1.798,67.149375
107440,1.82,67.15
107441,1.839,67.150625
107442,1.846,67.15125
107443,1.889,67.151875
107444,1.936,67.1525
107445,1.943,67.153125
107446,1.972,67.15375
107447,1.989,67.154375
107448,1.982,67.155
107449,1.965,67.155625
107450,1.972,67.15625
107451,1.993,67.156875
107452,1.996,67.1575
107453,1.976,67.158125
107454,1.968,67.15875
107455,1.995,67.159375
107456,1.966,67.16
107457,1.951,67.160625
107458,1.952,67.16125
107459,1.932,67.161875
107460,1.939,67.1625
107461,1.947,67.163125
107462,1.92,67.16375
107463,1.969,67.164375
107464,2.011,67.165
107465,2.021,67.165625
107466,2.021,67.16625
107467,2.029,67.166875
107468,2.046,67.1675
107469,2.079,67.168125
107470,2.08,67.16875
107471,2.07,67.169375
107472,2.06,67.17
107473,2.0,67.170625
107474,2.0,67.17125
107475,2.062,67.171875
107476,2.092,67.1725
107477,2.082,67.173125
107478,2.068,67.17375
107479,2.101,67.174375
107480,2.101,67.175
107481,2.145,67.175625
107482,2.26,67.17625
107483,2.23,67.176875
107484,2.152,67.1775
107485,2.046,67.178125
107486,1.968,67.17875
107487,1.977,67.179375
107488,1.982,67.18
107489,1.925,67.180625
107490,1.933,67.18125
107491,1.909,67.181875
107492,1.849,67.1825
107493,1.798,67.183125
107494,1.77,67.18375
107495,1.75,67.184375
107496,1.719,67.185
107497,1.663,67.185625
107498,1.614,67.18625
107499,1.58,67.186875
107500,1.56,67.1875
107501,1.506,67.188125
107502,1.424,67.18875
107503,1.323,67.189375
107504,1.209,67.19
107505,1.132,67.190625
107506,1.139,67.19125
107507,1.146,67.191875
107508,1.112,67.1925
107509,1.064,67.193125
107510,1.3,67.19375
107511,1.241,67.194375
107512,1.05,67.195
107513,0.901,67.195625
107514,1.079,67.19625
107515,1.207,67.196875
107516,1.173,67.1975
107517,0.72,67.198125
107518,0.551,67.19875
107519,0.556,67.199375
107520,0.414,67.2
107521,0.409,67.200625
107522,0.448,67.20125
107523,0.485,67.201875
107524,0.526,67.2025
107525,0.593,67.203125
107526,0.687,67.20375
107527,0.772,67.204375
107528,0.773,67.205
107529,0.765,67.205625
107530,0.856,67.20625
107531,0.874,67.206875
107532,0.871,67.2075
107533,0.857,67.208125
107534,0.84,67.20875
107535,0.847,67.209375
107536,0.868,67.21
107537,0.879,67.210625
107538,0.934,67.21125
107539,0.943,67.211875
107540,0.828,67.2125
107541,0.884,67.213125
107542,0.93,67.21375
107543,0.957,67.214375
107544,1.058,67.215
107545,1.132,67.215625
107546,1.196,67.21625
107547,1.267,67.216875
107548,1.4,67.2175
107549,1.513,67.218125
107550,1.58,67.21875
107551,1.431,67.219375
107552,1.397,67.22
107553,1.449,67.220625
107554,1.523,67.22125
107555,1.587,67.221875
107556,1.645,67.2225
107557,1.696,67.223125
107558,1.74,67.22375
107559,1.796,67.224375
107560,1.856,67.225
107561,1.829,67.225625
107562,1.862,67.22625
107563,1.918,67.226875
107564,1.949,67.2275
107565,1.954,67.228125
107566,1.962,67.22875
107567,1.982,67.229375
107568,2.02,67.23
107569,2.0,67.230625
107570,1.951,67.23125
107571,1.965,67.231875
107572,1.96,67.2325
107573,1.955,67.233125
107574,1.958,67.23375
107575,1.955,67.234375
107576,1.949,67.235
107577,1.945,67.235625
107578,2.016,67.23625
107579,2.04,67.236875
107580,2.038,67.2375
107581,2.031,67.238125
107582,1.994,67.23875
107583,1.967,67.239375
107584,1.963,67.24
107585,1.96,67.240625
107586,1.909,67.24125
107587,1.831,67.241875
107588,1.784,67.2425
107589,1.807,67.243125
107590,1.815,67.24375
107591,1.744,67.244375
107592,1.707,67.245
107593,1.707,67.245625
107594,1.737,67.24625
107595,1.724,67.246875
107596,1.744,67.2475
107597,1.794,67.248125
107598,1.881,67.24875
107599,1.815,67.249375
107600,1.794,67.25
107601,1.882,67.250625
107602,1.929,67.25125
107603,1.963,67.251875
107604,1.992,67.2525
107605,2.049,67.253125
107606,2.094,67.25375
107607,2.162,67.254375
107608,2.283,67.255
107609,2.346,67.255625
107610,2.407,67.25625
107611,2.47,67.256875
107612,2.514,67.2575
