,ax,t
38515,-4.328,24.071875
38516,-4.363,24.0725
38517,-4.344,24.073125
38518,-4.179,24.07375
38519,-4.045,24.074375
38520,-3.942,24.075
38521,-3.858,24.075625
38522,-3.723,24.07625
38523,-3.623,24.076875
38524,-3.538,24.0775
38525,-3.454,24.078125
38526,-3.387,24.07875
38527,-3.282,24.079375
38528,-3.129,24.08
38529,-3.055,24.080625
38530,-2.982,24.08125
38531,-2.912,24.081875
38532,-2.844,24.0825
38533,-2.764,24.083125
38534,-2.718,24.08375
38535,-2.738,24.084375
38536,-2.604,24.085
38537,-2.518,24.085625
38538,-2.48,24.08625
38539,-2.432,24.086875
38540,-2.383,24.0875
38541,-2.33,24.088125
38542,-2.272,24.08875
38543,-2.253,24.089375
38544,-2.217,24.09
38545,-2.153,24.090625
38546,-2.106,24.09125
38547,-2.069,24.091875
38548,-2.038,24.0925
38549,-2.008,24.093125
38550,-1.996,24.09375
38551,-1.987,24.094375
38552,-1.973,24.095
38553,-1.963,24.095625
38554,-1.969,24.09625
38555,-1.987,24.096875
38556,-1.987,24.0975
38557,-1.994,24.098125
38558,-2.005,24.09875
38559,-2.019,24.099375
38560,-2.077,24.1
38561,-2.124,24.100625
38562,-2.152,24.10125
38563,-2.22,24.101875
38564,-2.281,24.1025
38565,-2.353,24.103125
38566,-2.478,24.10375
38567,-2.542,24.104375
38568,-2.614,24.105
38569,-2.729,24.105625
38570,-2.837,24.10625
38571,-2.956,24.106875
38572,-3.077,24.1075
38573,-3.145,24.108125
38574,-3.284,24.10875
38575,-3.442,24.109375
38576,-3.574,24.11
38577,-3.75,24.110625
38578,-3.907,24.11125
38579,-4.029,24.111875
38580,-4.094,24.1125
38581,-4.246,24.113125
38582,-4.433,24.11375
38583,-4.548,24.114375
38584,-4.722,24.115
38585,-4.869,24.115625
38586,-4.943,24.11625
38587,-5.124,24.116875
38588,-5.273,24.1175
38589,-5.394,24.118125
38590,-5.529,24.11875
38591,-5.695,24.119375
38592,-5.873,24.12
38593,-6.049,24.120625
38594,-6.175,24.12125
38595,-6.301,24.121875
38596,-6.437,24.1225
38597,-6.592,24.123125
38598,-6.773,24.12375
38599,-6.949,24.124375
38600,-7.051,24.125
38601,-7.198,24.125625
38602,-7.348,24.12625
38603,-7.483,24.126875
38604,-7.66,24.1275
38605,-7.814,24.128125
38606,-7.947,24.12875
38607,-8.092,24.129375
38608,-8.245,24.13
38609,-8.399,24.130625
38610,-8.552,24.13125
38611,-8.733,24.131875
38612,-8.876,24.1325
38613,-8.973,24.133125
38614,-9.206,24.13375
38615,-9.326,24.134375
38616,-9.412,24.135
38617,-9.639,24.135625
38618,-9.756,24.13625
38619,-9.864,24.136875
38620,-10.006,24.1375
38621,-10.167,24.138125
38622,-10.266,24.13875
38623,-10.317,24.139375
38624,-10.418,24.14
38625,-10.541,24.140625
38626,-10.666,24.14125
38627,-10.774,24.141875
38628,-10.885,24.1425
38629,-10.985,24.143125
38630,-11.067,24.14375
38631,-11.084,24.144375
38632,-11.121,24.145
38633,-11.178,24.145625
38634,-11.255,24.14625
38635,-11.301,24.146875
38636,-11.347,24.1475
38637,-11.408,24.148125
38638,-11.375,24.14875
38639,-11.384,24.149375
38640,-11.423,24.15
38641,-11.402,24.150625
38642,-11.408,24.15125
38643,-11.413,24.151875
38644,-11.386,24.1525
38645,-11.382,24.153125
38646,-11.35,24.15375
38647,-11.28,24.154375
38648,-11.246,24.155
38649,-11.259,24.155625
38650,-11.266,24.15625
38651,-11.144,24.156875
38652,-11.06,24.1575
38653,-11.022,24.158125
38654,-11.046,24.15875
38655,-10.96,24.159375
38656,-10.907,24.16
38657,-10.879,24.160625
38658,-10.798,24.16125
38659,-10.772,24.161875
38660,-10.746,24.1625
38661,-10.665,24.163125
38662,-10.586,24.16375
38663,-10.563,24.164375
38664,-10.599,24.165
38665,-10.524,24.165625
38666,-10.456,24.16625
38667,-10.395,24.166875
38668,-10.348,24.1675
38669,-10.269,24.168125
38670,-10.216,24.16875
38671,-10.223,24.169375
38672,-10.149,24.17
38673,-10.086,24.170625
38674,-10.03,24.17125
38675,-9.939,24.171875
38676,-9.917,24.1725
38677,-9.909,24.173125
38678,-9.865,24.17375
38679,-9.88,24.174375
38680,-9.868,24.175
38681,-9.815,24.175625
38682,-9.778,24.17625
38683,-9.774,24.176875
38684,-9.79,24.1775
38685,-9.804,24.178125
38686,-9.785,24.17875
38687,-9.771,24.179375
38688,-9.778,24.18
38689,-9.778,24.180625
38690,-9.805,24.18125
38691,-9.851,24.181875
38692,-9.865,24.1825
38693,-9.921,24.183125
38694,-9.977,24.18375
38695,-9.987,24.184375
38696,-10.024,24.185
38697,-10.094,24.185625
38698,-10.194,24.18625
38699,-10.173,24.186875
38700,-10.208,24.1875
38701,-10.27,24.188125
38702,-10.31,24.18875
38703,-10.38,24.189375
38704,-10.447,24.19
38705,-10.494,24.190625
38706,-10.525,24.19125
38707,-10.616,24.191875
38708,-10.745,24.1925
38709,-10.782,24.193125
38710,-10.858,24.19375
38711,-10.947,24.194375
38712,-11.031,24.195
38713,-11.134,24.195625
38714,-11.22,24.19625
38715,-11.284,24.196875
38716,-11.355,24.1975
38717,-11.441,24.198125
38718,-11.527,24.19875
38719,-11.581,24.199375
38720,-11.646,24.2
38721,-11.715,24.200625
38722,-11.786,24.20125
38723,-11.893,24.201875
38724,-11.959,24.2025
38725,-11.995,24.203125
38726,-12.077,24.20375
38727,-12.177,24.204375
38728,-12.269,24.205
