,az,t
32114,11.635,20.07125
32115,11.737,20.071875
32116,11.831,20.0725
32117,11.918,20.073125
32118,12.013,20.07375
32119,12.123,20.074375
32120,12.205,20.075
32121,12.219,20.075625
32122,12.308,20.07625
32123,12.405,20.076875
32124,12.498,20.0775
32125,12.546,20.078125
32126,12.565,20.07875
32127,12.575,20.079375
32128,12.592,20.08
32129,12.603,20.080625
32130,12.653,20.08125
32131,12.744,20.081875
32132,12.771,20.0825
32133,12.744,20.083125
32134,12.7,20.08375
32135,12.687,20.084375
32136,12.664,20.085
32137,12.645,20.085625
32138,12.629,20.08625
32139,12.537,20.086875
32140,12.509,20.0875
32141,12.52,20.088125
32142,12.533,20.08875
32143,12.487,20.089375
32144,12.424,20.09
32145,12.359,20.090625
32146,12.366,20.09125
32147,12.37,20.091875
32148,12.371,20.0925
32149,12.361,20.093125
32150,12.361,20.09375
32151,12.347,20.094375
32152,12.299,20.095
32153,12.329,20.095625
32154,12.367,20.09625
32155,12.406,20.096875
32156,12.433,20.0975
32157,12.492,20.098125
32158,12.556,20.09875
32159,12.604,20.099375
32160,12.658,20.1
32161,12.724,20.100625
32162,12.799,20.10125
32163,12.847,20.101875
32164,12.829,20.1025
32165,12.774,20.103125
32166,12.699,20.10375
32167,12.582,20.104375
32168,12.46,20.105
32169,12.333,20.105625
32170,12.129,20.10625
32171,12.004,20.106875
32172,11.913,20.1075
32173,11.79,20.108125
32174,11.676,20.10875
32175,11.567,20.109375
32176,11.463,20.11
32177,11.436,20.110625
32178,11.471,20.11125
32179,11.527,20.111875
32180,11.51,20.1125
32181,11.504,20.113125
32182,11.502,20.11375
32183,11.502,20.114375
32184,11.425,20.115
32185,11.427,20.115625
32186,11.472,20.11625
32187,11.434,20.116875
32188,11.348,20.1175
32189,11.276,20.118125
32190,11.259,20.11875
32191,11.104,20.119375
32192,10.99,20.12
32193,10.906,20.120625
32194,10.736,20.12125
32195,10.622,20.121875
32196,10.536,20.1225
32197,10.465,20.123125
32198,10.36,20.12375
32199,10.247,20.124375
32200,10.137,20.125
32201,10.083,20.125625
32202,10.056,20.12625
32203,10.013,20.126875
32204,9.89,20.1275
32205,9.956,20.128125
32206,9.96,20.12875
32207,9.858,20.129375
32208,9.82,20.13
32209,9.809,20.130625
32210,9.801,20.13125
32211,9.757,20.131875
32212,9.794,20.1325
32213,9.797,20.133125
32214,9.73,20.13375
32215,9.744,20.134375
32216,9.745,20.135
32217,9.733,20.135625
32218,9.699,20.13625
32219,9.689,20.136875
32220,9.687,20.1375
32221,9.687,20.138125
32222,9.651,20.13875
32223,9.642,20.139375
32224,9.644,20.14
32225,9.583,20.140625
32226,9.537,20.14125
32227,9.499,20.141875
32228,9.469,20.1425
32229,9.432,20.143125
32230,9.403,20.14375
32231,9.379,20.144375
32232,9.325,20.145
32233,9.313,20.145625
32234,9.305,20.14625
32235,9.261,20.146875
32236,9.192,20.1475
32237,9.157,20.148125
32238,9.154,20.14875
32239,9.069,20.149375
32240,9.025,20.15
32241,8.988,20.150625
32242,8.917,20.15125
32243,8.851,20.151875
32244,8.785,20.1525
32245,8.716,20.153125
32246,8.621,20.15375
32247,8.519,20.154375
32248,8.435,20.155
32249,8.425,20.155625
32250,8.317,20.15625
32251,8.201,20.156875
32252,8.102,20.1575
32253,8.02,20.158125
32254,7.945,20.15875
32255,7.86,20.159375
32256,7.713,20.16
32257,7.58,20.160625
32258,7.484,20.16125
32259,7.443,20.161875
32260,7.301,20.1625
32261,7.186,20.163125
32262,7.087,20.16375
32263,6.924,20.164375
32264,6.838,20.165
32265,6.754,20.165625
32266,6.614,20.16625
32267,6.487,20.166875
32268,6.333,20.1675
32269,6.159,20.168125
32270,6.029,20.16875
32271,5.898,20.169375
32272,5.764,20.17
32273,5.628,20.170625
32274,5.492,20.17125
32275,5.348,20.171875
32276,5.195,20.1725
32277,5.053,20.173125
32278,4.972,20.17375
32279,4.897,20.174375
32280,4.737,20.175
32281,4.623,20.175625
32282,4.511,20.17625
32283,4.393,20.176875
32284,4.28,20.1775
32285,4.189,20.178125
32286,4.098,20.17875
32287,3.958,20.179375
32288,3.89,20.18
32289,3.83,20.180625
32290,3.755,20.18125
32291,3.71,20.181875
32292,3.609,20.1825
32293,3.471,20.183125
32294,3.355,20.18375
32295,3.304,20.184375
32296,3.256,20.185
32297,3.174,20.185625
32298,3.07,20.18625
32299,2.994,20.186875
32300,2.945,20.1875
32301,2.907,20.188125
32302,2.872,20.18875
32303,2.815,20.189375
32304,2.71,20.19
32305,2.629,20.190625
32306,2.549,20.19125
32307,2.468,20.191875
32308,2.39,20.1925
32309,2.319,20.193125
32310,2.259,20.19375
32311,2.222,20.194375
32312,2.184,20.195
32313,2.104,20.195625
32314,1.978,20.19625
32315,1.907,20.196875
32316,1.858,20.1975
32317,1.801,20.198125
32318,1.686,20.19875
32319,1.655,20.199375
32320,1.634,20.2
32321,1.602,20.200625
32322,1.476,20.20125
32323,1.379,20.201875
32324,1.315,20.2025
32325,1.309,20.203125
32326,1.342,20.20375
32327,1.352,20.204375
32328,1.308,20.205
32329,1.337,20.205625
32330,1.35,20.20625
32331,1.349,20.206875
32332,1.342,20.2075
32333,1.351,20.208125
32334,1.369,20.20875
32335,1.397,20.209375
32336,1.305,20.21
32337,1.308,20.210625
32338,1.381,20.21125
32339,1.324,20.211875
32340,1.273,20.2125
32341,1.23,20.213125
32342,1.196,20.21375
32343,1.198,20.214375
32344,1.18,20.215
32345,1.129,20.215625
32346,1.01,20.21625
32347,0.944,20.216875
32348,0.904,20.2175
32349,0.863,20.218125
32350,0.801,20.21875
32351,0.741,20.219375
32352,0.688,20.22
32353,0.665,20.220625
32354,0.623,20.22125
32355,0.581,20.221875
32356,0.567,20.2225
32357,0.568,20.223125
32358,0.588,20.22375
32359,0.631,20.224375
32360,0.553,20.225
32361,0.536,20.225625
32362,0.557,20.22625
32363,0.564,20.226875
32364,0.568,20.2275
32365,0.575,20.228125
32366,0.589,20.22875
32367,0.586,20.229375
32368,0.628,20.23
32369,0.696,20.230625
32370,0.71,20.23125
32371,0.759,20.231875
32372,0.795,20.2325
32373,0.781,20.233125
32374,0.825,20.23375
32375,0.878,20.234375
32376,0.93,20.235
32377,0.937,20.235625
32378,0.979,20.23625
32379,1.007,20.236875
32380,0.962,20.2375
32381,0.976,20.238125
32382,0.993,20.23875
32383,1.009,20.239375
32384,1.053,20.24
32385,1.066,20.240625
32386,1.085,20.24125
32387,1.17,20.241875
32388,1.157,20.2425
32389,1.14,20.243125
32390,1.14,20.24375
32391,1.161,20.244375
32392,1.194,20.245
32393,1.231,20.245625
32394,1.255,20.24625
32395,1.309,20.246875
32396,1.344,20.2475
32397,1.341,20.248125
32398,1.382,20.24875
32399,1.406,20.249375
32400,1.425,20.25
32401,1.466,20.250625
32402,1.514,20.25125
32403,1.538,20.251875
32404,1.514,20.2525
32405,1.543,20.253125
32406,1.562,20.25375
32407,1.573,20.254375
32408,1.586,20.255
32409,1.595,20.255625
32410,1.618,20.25625
32411,1.676,20.256875
32412,1.696,20.2575
32413,1.698,20.258125
32414,1.684,20.25875
32415,1.67,20.259375
32416,1.719,20.26
32417,1.77,20.260625
32418,1.763,20.26125
32419,1.762,20.261875
32420,1.728,20.2625
32421,1.661,20.263125
32422,1.658,20.26375
32423,1.648,20.264375
32424,1.648,20.265
32425,1.689,20.265625
32426,1.646,20.26625
32427,1.626,20.266875
32428,1.651,20.2675
32429,1.624,20.268125
32430,1.597,20.26875
32431,1.571,20.269375
32432,1.551,20.27
32433,1.517,20.270625
32434,1.471,20.27125
32435,1.413,20.271875
32436,1.362,20.2725
32437,1.323,20.273125
