,t,Vdby
0,35.021875,130.36501302617
1,35.0225,130.42276167408073
2,35.023125,130.35710837860057
3,35.02375,130.0348745925599
4,35.024375,130.02392484054178
5,35.025,129.94688762035162
6,35.025625,129.8075984000636
7,35.02625,129.60588920006012
8,35.026875,129.44635092633683
9,35.0275,129.37285336783023
10,35.028125,129.42289930321266
11,35.02875,129.36399172145227
12,35.029375,129.22396577244987
13,35.03,129.03265894913983
14,35.030625,128.92763624444885
15,35.03125,128.86212913474532
16,35.031875,128.78981180779368
17,35.0325,128.6817927683578
18,35.033125,128.4485135274241
19,35.03375,128.45835961535326
20,35.034375,128.64334538885177
21,35.035,128.51068440996528
22,35.035625,128.39250721775488
23,35.03625,128.18851737342888
24,35.036875,127.76202403141033
25,35.0375,128.21217085136735
26,35.038125,128.43536802413848
27,35.03875,128.3427881945465
28,35.039375,128.0898323551737
29,35.04,127.92049793217187
30,35.040625,127.80810312960162
31,35.04125,127.7477965267746
32,35.041875,127.62230161419701
33,35.0425,127.4913012144553
34,35.043125,127.36573769804261
35,35.04375,127.23833237337287
36,35.044375,127.24964949502349
37,35.045,127.27599890958219
38,35.045625,127.09752845032467
39,35.04625,127.03206144838259
40,35.046875,127.02432690678684
41,35.0475,127.05907823420176
42,35.048125,126.67297513029402
43,35.04875,126.60421569143055
44,35.049375,126.69711379234583
45,35.05,126.54309024818863
46,35.050625,126.53490759130645
47,35.05125,126.49798994104627
48,35.051875,126.35708978662939
49,35.0525,126.42368054604628
50,35.053125,126.51441716038825
51,35.05375,126.59609044328138
52,35.054375,126.51441716038825
53,35.055,126.39876879960617
54,35.055625,126.25200878522519
55,35.05625,126.059598734965
56,35.056875,126.03361898587153
57,35.0575,126.08118932435198
58,35.058125,126.1670189717345
59,35.05875,126.13707497386018
60,35.059375,126.16274757276076
61,35.06,126.16274757276076
62,35.060625,126.059598734965
63,35.06125,126.02059991327963
64,35.061875,126.09842323801784
65,35.0625,126.26468583389448
66,35.063125,126.17982058000328
67,35.06375,126.28577321894996
68,35.064375,126.44438589467839
69,35.065,126.48564910595385
70,35.065625,126.38628608181024
71,35.06625,126.36961450349034
72,35.066875,126.48976466615312
73,35.0675,126.40708065635344
74,35.068125,126.41123360390473
75,35.06875,126.42368054604628
76,35.069375,126.28155983558426
77,35.07,126.21811258752282
78,35.070625,126.3110106884381
79,35.07125,126.59202496713037
80,35.071875,126.59202496713037
81,35.0725,126.61638932991673
82,35.073125,126.62044342083658
83,35.07375,126.45265423384447
84,35.074375,126.53490759130645
85,35.075,126.66491397923926
86,35.075625,126.76115750839513
87,35.07625,126.78902882612881
88,35.076875,126.76514460492511
89,35.0775,126.72519104028387
90,35.078125,126.86028994301536
91,35.07875,127.02432690678684
92,35.079375,127.0552238344766
93,35.08,126.80491523135863
94,35.080625,126.80888229680237
95,35.08125,126.7371964183362
96,35.081875,126.59609044328138
97,35.0825,126.63664088872497
98,35.083125,126.56351322876645
99,35.08375,126.44438589467839
100,35.084375,126.3445469835284
101,35.085,126.30680953254577
102,35.085625,126.40708065635344
103,35.08625,126.62449562041465
104,35.086875,126.53899988331999
105,35.0875,126.48564910595385
106,35.088125,126.48976466615312
107,35.08875,126.62854593041486
108,35.089375,126.62449562041465
109,35.09,126.66491397923926
110,35.090625,126.78107471418278
111,35.09125,126.65684533988703
112,35.091875,126.6770029020509
113,35.0925,126.78107471418278
114,35.093125,126.86028994301536
115,35.09375,126.8366011384102
116,35.094375,126.79300315227367
117,35.095,126.76514460492511
118,35.095625,126.77709492504647
119,35.09625,126.72118555732698
120,35.096875,126.60827546698383
121,35.0975,126.48153159478973
122,35.098125,126.27734440738307
123,35.09875,126.05527416945962
124,35.099375,125.84955187335568
125,35.1,125.53383057690078
126,35.100625,125.25850938663663
127,35.10125,125.04735028919798
128,35.101875,124.94964521354107
129,35.1025,124.71056893815097
130,35.103125,124.4439209260344
131,35.10375,124.22775105873718
132,35.104375,124.10950073481783
133,35.105,123.92352370079946
134,35.105625,123.67109067237723
135,35.10625,123.5737847955118
136,35.106875,123.35225345455059
137,35.1075,123.13098302663562
138,35.108125,123.06409800168568
139,35.10875,122.63237328698251
140,35.109375,122.17806255334625
141,35.11,121.80516105862634
142,35.110625,121.8754356299746
143,35.11125,121.97979278802353
144,35.111875,122.04181051023673
145,35.1125,121.9242917069281
146,35.113125,121.540086535867
147,35.11375,121.32651850724075
148,35.114375,121.43027610190177
149,35.115,121.74852914072572
150,35.115625,121.4376401461225
151,35.11625,120.92209574492077
152,35.116875,121.31159429456898
153,35.1175,121.54735810568313
154,35.118125,121.59086014805811
155,35.11875,121.3933619382319
156,35.119375,121.36371723492323
157,35.12,121.05387883849936
158,35.120625,120.5876755537042
159,35.12125,120.44856742370973
160,35.121875,120.34901459021071
161,35.1225,120.28200643039241
162,35.123125,120.25674449410344
163,35.12375,119.609157845522
164,35.124375,119.32283465478065
165,35.125,119.34159468288995
166,35.125625,118.85008212336162
167,35.12625,118.83022865268806
168,35.126875,118.84016106044626
169,35.1275,118.49591991595824
170,35.128125,118.64947529354308
171,35.12875,118.71014531649425
172,35.129375,118.57815380487905
173,35.13,118.10512097496903
174,35.130625,117.45477654945338
175,35.13125,116.97609402103608
176,35.131875,117.3139211983214
177,35.1325,117.52435681183285
178,35.133125,117.58191759000147
179,35.13375,117.44312545496585
180,35.134375,116.86465556196019
181,35.135,116.76438443815252
182,35.135625,116.81466469223614
183,35.13625,116.46948458340603
184,35.136875,116.65017825412474
185,35.1375,116.56030128447954
186,35.138125,115.88976093318338
187,35.13875,116.02807420034709
188,35.139375,115.8618320035316
189,35.14,115.490339314571
190,35.140625,115.23855676841059
191,35.14125,115.07166117785813
192,35.141875,115.16309243934779
193,35.1425,115.66377382150515
194,35.143125,115.6780715854547
195,35.14375,115.84783378996507
196,35.144375,116.09641357442325
197,35.145,116.24489393600739
198,35.145625,115.88976093318338
199,35.14625,115.56302500767288
200,35.146875,115.60634624280303
201,35.1475,116.09641357442325
202,35.148125,116.52149605401654
203,35.14875,116.77698181474511
204,35.149375,116.33807678751322
205,35.15,116.17771734719625
206,35.150625,116.28495191463841
207,35.15125,116.72648231413504
208,35.151875,117.00066515379538
209,35.1525,117.57043591002413
210,35.153125,118.37109061100547
211,35.15375,118.475239216574
212,35.154375,118.94867443774102
213,35.155,119.19989676656833
214,35.155625,118.39202047568222
215,35.15625,118.80036310015326
216,35.156875,118.95847239663453
217,35.1575,118.56791704513428
218,35.158125,118.81032969865134
219,35.15875,119.0461601932425
220,35.159375,119.22842188132897
221,35.16,119.26631022772222
222,35.160625,119.69954252830986
223,35.16125,120.1036102500756
224,35.161875,120.33231095114354
225,35.1625,119.98261082574743
226,35.163125,119.87753829882422
227,35.16375,120.06058941107236
228,35.164375,120.796211082967
229,35.165,120.9532838920312
230,35.165625,120.89079520784821
231,35.16625,120.73257790724324
232,35.166875,120.90645957573315
233,35.1675,121.2064005737657
234,35.168125,121.6053125467969
235,35.16875,122.13061707644762
236,35.169375,122.02806701110661
237,35.17,121.77689125454009
238,35.170625,121.7058115646013
239,35.17125,122.34542591311529
240,35.171875,122.60023899343808
241,35.1725,122.52262814523968
242,35.173125,122.84778932237673
243,35.17375,122.77867880513847
244,35.174375,122.62595593195245
245,35.175,122.68991711669347
246,35.175625,122.92876270571549
247,35.17625,123.07019978601674
248,35.176875,123.10064457581942
249,35.1775,123.30488652250622
250,35.178125,123.44037618849113
251,35.17875,123.51603265696559
252,35.179375,123.51603265696559
253,35.18,123.6139840259207
254,35.180625,123.6139840259207
255,35.18125,123.4695528690599
256,35.181875,123.85692230377684
257,35.1825,123.69382861635196
258,35.183125,123.36994967046066
259,35.18375,123.74477239662957
260,35.184375,123.9069211669684
261,35.185,124.01153853509696
262,35.185625,124.1040872789629
263,35.18625,123.8457722513624
264,35.186875,123.87917956038373
265,35.1875,124.07153549955945
266,35.188125,124.03340359293162
267,35.18875,124.14191080838435
268,35.189375,124.20101699750275
269,35.19,124.10950073481783
270,35.190625,124.17420039812802
271,35.19125,124.1956602969703
272,35.191875,124.20637039652463
273,35.1925,124.40739264902788
274,35.193125,124.39692772048721
275,35.19375,124.4387119965601
276,35.194375,124.75087476285749
277,35.195,124.68528248757579
278,35.195625,124.63958053663008
279,35.19625,124.68528248757579
280,35.196875,124.98885922885165
281,35.1975,125.0957937479442
282,35.198125,125.13916305121865
283,35.19875,125.25376688603393
284,35.199375,125.43683213072997
285,35.2,125.5842102520279
286,35.200625,125.69763429310908
287,35.20125,125.83181651316002
288,35.201875,125.81404486575708
289,35.2025,125.72912939493966
290,35.203125,125.71114618015548
291,35.20375,125.87608719838673
292,35.204375,126.17128827122478
293,35.205,126.58795758722086
294,35.205625,126.48976466615312
295,35.20625,126.5226191342159
296,35.206875,126.62044342083658
297,35.2075,126.6770029020509
298,35.208125,126.8366011384102
299,35.20875,126.98943598428771
300,35.209375,127.08216878294803
301,35.21,127.03206144838259
302,35.210625,127.22321990390051
303,35.21125,127.53883514293518
304,35.211875,127.58973627434548
305,35.2125,127.55340878668646
306,35.213125,127.60784320114055
307,35.21375,127.8750128069616
308,35.214375,127.88903361652432
309,35.215,127.88903361652432
310,35.215625,127.89953439109128
311,35.21625,127.96921699216446
312,35.216875,128.14781808941464
313,35.2175,128.32282062336657
314,35.218125,128.40241696171407
315,35.21875,128.4616391659446
316,35.219375,128.6047270682302
317,35.22,128.82132813278525
318,35.220625,128.91519672977262
319,35.22125,128.87464482803193
320,35.221875,128.8996222417589
321,35.2225,129.27487442494117
322,35.223125,129.32548643578585
323,35.22375,129.32845444867584
