,numero,centroid
0,coupe_0,29.98474380625775
1,coupe_1,30.10212321404428
2,coupe_2,43.45497436896649
3,coupe_3,22.632446801143335
4,coupe_4,22.79228747965214
5,coupe_5,23.70048433341143
6,coupe_6,23.84397242296692
7,coupe_7,21.823397613499935
8,coupe_8,22.53849395519155
9,coupe_9,26.403417855109748
10,coupe_10,27.255540596944485
11,coupe_11,26.23449807937383
12,coupe_12,23.891851423574256
13,coupe_13,27.105971284144875
14,coupe_14,26.675850828181847
15,coupe_15,25.2804613486429
16,coupe_16,23.047490623212443
17,coupe_17,34.33554808849678
