,numero,centroid
0,coupe_0,45.997013600269604
1,coupe_1,37.29517696318138
2,coupe_2,67.63662050980435
3,coupe_3,69.20786942237477
4,coupe_4,91.69258234005237
5,coupe_5,72.02756380843785
6,coupe_6,75.09091988162903
7,coupe_7,80.74418841446438
8,coupe_8,84.2185598918714
9,coupe_9,80.62286963593107
10,coupe_10,53.64581009888316
11,coupe_11,49.19976372883339
12,coupe_12,54.41379488073823
13,coupe_13,55.57724908426009
14,coupe_14,69.81013423297658
15,coupe_15,65.75402745729583
16,coupe_16,97.74082698542777
17,coupe_17,66.39920149619986
