,t,Vdby
0,16.09,112.58819198205438
1,16.090625,113.06425027550688
2,16.09125,112.31900103312802
3,16.091875,110.39655987551438
4,16.0925,107.64034085149737
5,16.093125,108.02801081563088
6,16.09375,106.80888229680237
7,16.094375,103.69382861635196
8,16.095,93.44195715871435
9,16.095625,75.56302500767286
10,16.09625,95.11749711344983
11,16.096875,100.90645957573315
12,16.0975,105.2014277597015
13,16.098125,106.88784547370221
14,16.09875,108.49763273262134
15,16.099375,110.83158487893161
16,16.1,112.66936911159172
17,16.100625,113.89210397867137
18,16.10125,114.72793004553284
19,16.101875,115.29845969299777
20,16.1025,115.97301290890539
21,16.103125,116.53445040337985
22,16.10375,116.75176876471022
23,16.104375,117.18276594589062
24,16.105,117.59338411264108
25,16.105625,117.94154006418842
26,16.10625,117.70722440063024
27,16.106875,117.86413506119698
28,16.1075,118.169700377573
29,16.108125,118.42332101275477
30,16.10875,118.57815380487905
31,16.109375,118.53713417899385
32,16.11,118.26567803520837
33,16.110625,118.51655149249484
34,16.11125,118.80036310015326
35,16.111875,119.11375500627011
36,16.1125,119.47179246854515
37,16.113125,119.5909674940819
38,16.11375,119.69954252830986
39,16.114375,119.87753829882422
40,16.115,120.0
41,16.115625,120.03467425618001
42,16.11625,119.93898496990764
43,16.116875,119.50863617018526
44,16.1175,119.48101805585753
45,16.118125,119.74438459816011
46,16.11875,120.30719510818429
47,16.119375,119.94772768794627
48,16.12,119.90392583194358
49,16.120625,120.12932084498462
50,16.12125,120.12932084498462
51,16.121875,120.38232580894146
52,16.1225,120.33231095114354
53,16.123125,119.40693752460186
54,16.12375,119.46255707199397
55,16.124375,119.50863617018526
56,16.125,119.45331184532222
57,16.125625,119.55447210577695
58,16.12625,119.43479181775557
59,16.126875,119.20941555068597
60,16.1275,118.97803521940426
61,16.128125,119.25685362402484
62,16.12875,119.14256395353627
63,16.129375,118.4545091598652
64,16.13,118.20181091188135
65,16.130625,118.31854423394232
66,16.13125,118.57815380487905
67,16.131875,118.64947529354308
68,16.1325,118.1267008361018
69,16.133125,117.70722440063024
70,16.13375,117.61627184561583
71,16.134375,116.88954351491363
72,16.135,116.56030128447954
73,16.135625,116.41715978879401
74,16.13625,115.8618320035316
75,16.136875,116.08278864670702
76,16.1375,116.02807420034709
77,16.138125,115.13272216491697
78,16.13875,115.01016789702692
79,16.139375,114.35341006004523
80,16.14,113.25515663363149
81,16.140625,112.72975792706731
82,16.14125,111.99766144147375
83,16.141875,111.48062535455438
84,16.1425,111.5498359967445
85,16.143125,108.81818164130436
86,16.14375,107.23455672035186
87,16.144375,107.19670964679777
88,16.145,103.16724984190499
89,16.145625,97.84189205380962
90,16.14625,86.84845361644413
91,16.146875,90.37027879755775
92,16.1475,93.44195715871435
93,16.148125,99.8245215138499
94,16.14875,105.39025888435832
95,16.149375,107.23455672035186
96,16.15,108.06241042351635
97,16.150625,108.6593858174881
98,16.15125,109.4843252815251
99,16.151875,111.7317460934351
100,16.1525,113.3303596110976
101,16.153125,114.20234730223633
102,16.15375,114.30334715696915
103,16.154375,114.45267845067625
104,16.155,114.74385285409475
105,16.155625,115.3579523203618
106,16.15625,115.83381298040236
107,16.156875,116.19119429270535
108,16.1575,116.46948458340603
109,16.158125,116.24489393600739
110,16.15875,116.31155496648535
111,16.159375,116.67568749312957
112,16.16,117.4197762752115
113,16.160625,117.26645720240911
114,16.16125,117.21873241400188
115,16.161875,117.77481921365785
116,16.1625,118.1911205848235
117,16.163125,118.3606067356976
118,16.16375,118.38156184752148
119,16.164375,118.48558572123764
120,16.165,118.68996902487135
121,16.165625,118.66974575697411
122,16.16625,118.10512097496903
123,16.166875,118.15897043224545
124,16.1675,117.9305243497911
125,16.168125,117.501225267834
126,16.16875,118.25506607342646
127,16.169375,118.28686314238881
128,16.17,118.21248809778403
129,16.170625,118.56791704513428
