,t,Vdby
0,52.00875,132.0974754110527
1,52.009375,132.06288745240363
2,52.01,132.18548344809176
3,52.010625,131.9758101352623
4,52.01125,131.87679322162543
5,52.011875,131.9011017951861
6,52.0125,131.9758101352623
7,52.013125,131.8590714309573
8,52.01375,131.70018559804925
9,52.014375,131.60937567902005
10,52.015,131.69114721051352
11,52.015625,131.697926882749
12,52.01625,131.60252650823165
13,52.016875,131.4061877087176
14,52.0175,131.3616866263079
15,52.018125,131.38981908697565
16,52.01875,131.4295180736389
17,52.019375,131.4271878550768
18,52.02,131.32403437709826
19,52.020625,131.12122318019064
20,52.02125,131.20291679698096
21,52.021875,131.12605001534575
22,52.0225,131.0289999594575
23,52.023125,131.14292284636724
24,52.02375,131.0728067246271
25,52.024375,131.0289999594575
26,52.025,131.06795020247762
27,52.025625,130.96778836265835
28,52.02625,130.94071799480022
29,52.026875,130.94071799480022
30,52.0275,130.8714284792473
31,52.028125,130.77649977875808
32,52.02875,130.64999172189323
33,52.029375,130.48532537533956
34,52.03,130.5577513190541
35,52.030625,130.49311424715555
36,52.03125,130.34655764588746
37,52.031875,130.36501302617
38,52.0325,130.30687786176762
39,52.033125,130.280323608013
40,52.03375,130.35183461423816
41,52.034375,130.43060682557422
42,52.035,130.454099854695
43,52.035625,130.43322030224147
44,52.03625,130.46191676505134
45,52.036875,130.4488846701264
46,52.0375,130.39918361504138
47,52.038125,130.29095505320572
48,52.03875,130.40967065481584
49,52.039375,130.39655987551438
50,52.04,130.2483509720168
51,52.040625,130.32012460772097
52,52.04125,130.43322030224147
53,52.041875,130.50608019916478
54,52.0425,130.41752763376684
55,52.043125,130.22697030980427
56,52.04375,130.0839783707889
57,52.044375,130.03213844837657
58,52.045,130.2616872093029
59,52.045625,130.24568126563707
60,52.04625,130.15172079526022
61,52.046875,130.25902159944982
62,52.0475,130.18136090034324
63,52.048125,130.10842655166562
64,52.04875,130.10028480168214
65,52.049375,130.23766721957747
66,52.05,130.2483509720168
67,52.050625,130.21090020413223
68,52.05125,130.32012460772097
69,52.051875,130.29361088249965
70,52.0525,130.26967913408515
71,52.053125,130.3148283333873
72,52.05375,130.22161691078236
73,52.054375,130.11927036036252
74,52.055,130.05400350621125
75,52.055625,130.18405044662205
76,52.05625,130.28298268950874
77,52.056875,130.3359940816325
78,52.0575,130.32012460772097
79,52.058125,130.19211409223112
80,52.05875,130.13010064809745
81,52.059375,130.14632080152828
82,52.06,130.20821896020354
83,52.060625,130.18942704205097
84,52.06125,130.13010064809745
85,52.061875,130.05673277242008
86,52.0625,130.09756918820432
87,52.063125,130.09485272543375
88,52.06375,130.03760987510117
89,52.064375,130.10299956639813
90,52.065,129.9385929614643
91,52.065625,129.72010372724486
92,52.06625,129.69169058565686
93,52.066875,129.65461400159884
94,52.0675,129.63171872735245
95,52.068125,129.6288525700461
96,52.06875,129.53952931519055
97,52.069375,129.46389818409875
98,52.07,129.42583422117877
99,52.070625,129.50761186286724
100,52.07125,129.39938418999918
101,52.071875,129.40232706302007
102,52.0725,129.63171872735245
103,52.073125,129.52503592014068
104,52.07375,129.43170108370379
105,52.074375,129.38465485013225
106,52.075,129.47265853747683
107,52.075625,129.52503592014068
108,52.07625,129.58862674395473
109,52.076875,129.69453608597323
110,52.0775,129.81882410713575
111,52.078125,129.8019801012661
112,52.07875,129.69738065440805
113,52.079375,129.7851033673852
114,52.08,129.75125120512755
115,52.080625,129.7738339663388
116,52.08125,130.00198383831446
117,52.081875,129.96069447374055
118,52.0825,129.88587537330665
119,52.083125,129.81321306712275
120,52.08375,129.86079176635303
121,52.084375,129.97998727160305
122,52.085,130.07581366114363
123,52.085625,130.03760987510117
124,52.08625,130.05127338214726
125,52.086875,130.14632080152828
126,52.0875,130.3095288276475
127,52.088125,130.16251072166398
128,52.08875,130.21893897345944
129,52.089375,130.33335118198085
130,52.09,130.29892010616007
131,52.090625,130.29892010616007
132,52.09125,130.25368792434327
133,52.091875,130.1409174485465
134,52.0925,130.22161691078236
135,52.093125,130.28298268950874
136,52.09375,130.34127746965308
137,52.094375,130.4567062732106
138,52.095,130.5577513190541
139,52.095625,130.57576383549792
140,52.09625,130.46972664686456
141,52.096875,130.3544718966747
142,52.0975,130.35710837860057
143,52.098125,130.4122904375647
144,52.09875,130.30687786176762
145,52.099375,130.25101985808422
146,52.1,130.29892010616007
147,52.100625,130.49570898642446
148,52.10125,130.330707477916
149,52.101875,130.36237894286305
150,52.1025,130.53195418206906
151,52.103125,130.3544718966747
152,52.10375,130.21893897345944
153,52.104375,130.18942704205097
154,52.105,130.35183461423816
155,52.105625,130.16251072166398
156,52.10625,130.06491542930226
157,52.106875,130.09756918820432
158,52.1075,130.07036625448148
159,52.108125,129.85520778053677
160,52.10875,129.66318419433958
161,52.109375,129.77947049453016
162,52.11,129.86079176635303
163,52.110625,129.8635824136503
164,52.11125,129.78791843454258
165,52.111875,129.9302903739549
166,52.1125,129.8356355116833
167,52.113125,129.64317390822552
168,52.11375,129.57421511025518
169,52.114375,129.52213433680382
170,52.115,129.52213433680382
171,52.115625,129.59150620349976
172,52.11625,129.54242509439325
173,52.116875,129.4492779321398
174,52.1175,129.36694660824315
175,52.118125,129.43756398614582
176,52.11875,129.64603534446886
177,52.119375,129.79916958849668
178,52.12,129.8075984000636
179,52.120625,129.82723387668545
180,52.12125,129.74842422718947
181,52.121875,129.65747167217506
182,52.1225,129.9164350677181
183,52.123125,129.84123209025196
184,52.12375,129.73710710553885
185,52.124375,129.80478970492575
186,52.125,129.70022429157146
187,52.125625,129.65461400159884
