,t,Vdby
0,4.11,122.91014342819325
1,4.110625,122.88525547523982
2,4.11125,122.9966939343157
3,4.111875,123.22136770942349
4,4.1125,123.57953894586339
5,4.113125,123.57953894586339
6,4.11375,123.48701194958761
7,4.114375,123.34634669496353
8,4.115,123.36994967046066
9,4.115625,123.43452907306462
10,4.11625,123.49863187056884
11,4.116875,123.53917961173818
12,4.1175,123.28705711568874
13,4.118125,123.28110583786903
14,4.11875,123.51603265696559
15,4.119375,123.51603265696559
16,4.12,123.57953894586339
17,4.120625,123.54495672511247
18,4.12125,123.14308879812563
19,4.121875,122.9411534205672
20,4.1225,122.63237328698251
21,4.123125,122.19157093808774
22,4.12375,122.7280689626798
23,4.124375,122.79128532351699
24,4.125,122.58090119775916
25,4.125625,122.31221023348598
26,4.12625,122.01430173146163
27,4.126875,121.655707406329
28,4.1275,121.2064005737657
29,4.128125,120.96883607100808
30,4.12875,120.90645957573315
31,4.129375,120.9532838920312
32,4.13,120.98436045340364
33,4.130625,120.6523752170144
34,4.13125,120.48971335398335
35,4.131875,120.796211082967
36,4.1325,120.34066678597561
37,4.133125,120.12932084498462
38,4.13375,120.16348368012854
39,4.134375,120.36568616853062
40,4.135,120.26517330567033
41,4.135625,120.18051484173822
42,4.13625,120.32394707024878
43,4.136875,119.98261082574743
44,4.1375,119.68154067805662
45,4.138125,119.53616674676132
46,4.13875,119.90392583194358
47,4.139375,120.33231095114354
48,4.14,120.5632883884894
49,4.140625,120.28200643039241
50,4.14125,120.25674449410344
51,4.141875,120.1549555600148
52,4.1425,119.98261082574743
53,4.143125,120.1549555600148
54,4.14375,120.44031479635441
55,4.144375,120.64431406595963
56,4.145,120.47327836395587
57,4.145625,120.87510253937359
58,4.14625,121.13809702672945
59,4.146875,121.130474481582
60,4.1475,121.08459819726795
61,4.148125,120.75649501176684
62,4.14875,120.3573543792701
63,4.149375,120.30719510818429
64,4.15,120.24830749524867
65,4.150625,120.29041077515848
66,4.15125,120.48971335398335
67,4.151875,120.38232580894146
68,4.1525,120.14641905845488
69,4.153125,119.93898496990764
70,4.15375,120.23140887194556
71,4.154375,120.0
72,4.155,119.842229755739
73,4.155625,120.07782332473822
74,4.15625,120.00868154958637
75,4.156875,119.94772768794627
76,4.1575,119.912703891951
77,4.158125,119.85107035664271
78,4.15875,119.52699958006546
79,4.159375,119.45331184532222
80,4.16,120.12075909994634
81,4.160625,120.12075909994634
82,4.16125,120.1036102500756
83,4.161875,120.16348368012854
84,4.1625,120.44856742370973
85,4.163125,120.43205432056484
86,4.16375,120.34901459021071
87,4.164375,120.40722565295417
88,4.165,120.48971335398335
89,4.165625,120.74852995881247
90,4.16625,121.17610973351815
91,4.166875,121.28166871927192
92,4.1675,121.69152555868662
93,4.168125,122.07607441911915
94,4.16875,121.98670555371916
95,4.169375,122.13061707644762
96,4.17,122.2521000306915
97,4.170625,122.2988883142517
98,4.17125,122.411478624117
99,4.171875,122.27218302146056
100,4.1725,122.00051460215725
101,4.173125,121.83333915191369
102,4.17375,121.99361282218501
103,4.174375,122.15098259489373
104,4.175,122.19831726047586
105,4.175625,121.80516105862634
106,4.17625,121.4155292568687
107,4.176875,121.1685204891401
108,4.1775,121.57638366197699
109,4.178125,121.42290580902167
110,4.17875,121.27417118782836
111,4.179375,121.45234953090473
112,4.18,121.61974093821775
113,4.180625,121.540086535867
114,4.18125,121.30412256108625
115,4.181875,121.51093922785063
116,4.1825,121.48901437909183
117,4.183125,121.3339710084599
118,4.18375,121.05387883849936
119,4.184375,121.04618199294647
120,4.185,121.08459819726795
121,4.185625,121.1075666275
122,4.18625,120.81995384846982
123,4.186875,120.66847510973899
124,4.1875,120.62008562727074
125,4.188125,120.64431406595963
126,4.18875,120.8593814678636
127,4.189375,120.78034643994825
128,4.19,120.3573543792701
129,4.190625,120.71659650505657
130,4.19125,120.71659650505657
131,4.191875,120.62008562727074
132,4.1925,120.84363189031534
133,4.193125,120.48971335398335
134,4.19375,120.28200643039241
135,4.194375,120.45681221753055
136,4.195,120.70859476369097
137,4.195625,120.78034643994825
138,4.19625,120.64431406595963
139,4.196875,120.01735443062455
140,4.1975,119.0848501887865
141,4.198125,118.52684893251309
142,4.19875,118.80036310015326
143,4.199375,118.63932229456346
144,4.2,117.77481921365785
145,4.200625,116.43027056809547
146,4.20125,116.25826713285711
147,4.201875,115.53402367976823
148,4.2025,114.82303197703571
149,4.203125,114.59948571399111
150,4.20375,113.47883997268175
151,4.204375,112.76978513909273
152,4.205,112.46498580795802
153,4.205625,111.43417663617376
154,4.20625,111.38747819230092
155,4.206875,111.99766144147375
156,4.2075,112.96720021961863
157,4.208125,111.7317460934351
158,4.20875,110.88136088700551
159,4.209375,110.8565085391836
160,4.21,110.6805221211227
161,4.210625,111.24585728912949
162,4.21125,112.40272109947514
163,4.211875,114.13435564673519
164,4.2125,114.0486107289105
165,4.213125,114.01407434290039
166,4.21375,114.38662573967454
167,4.214375,115.08696671422038
168,4.215,115.62073877242264
169,4.215625,116.09641357442325
170,4.21625,116.72648231413504
171,4.216875,117.20676013141988
172,4.2175,117.61627184561583
173,4.218125,117.95254182580884
174,4.21875,118.43372950967205
175,4.219375,118.72021591430419
176,4.22,118.65961643846397
177,4.220625,117.55893903258377
178,4.22125,117.45477654945338
179,4.221875,117.59338411264108
180,4.2225,117.62769313541145
181,4.223125,118.35011019105094
182,4.22375,118.2444411306483
183,4.224375,117.62769313541145
184,4.225,117.97450363178987
185,4.225625,117.39636415958657
186,4.22625,116.91436035933319
187,4.226875,117.3257467816839
188,4.2275,116.88954351491363
189,4.228125,116.70112203440233
190,4.22875,116.66294223825571
