,numero,centroid
0,coupe_0,25.914403724234305
1,coupe_1,25.445120115383798
2,coupe_2,22.612788452296552
3,coupe_3,62.42364770158744
4,coupe_4,19.01081961473719
5,coupe_5,19.462836088492427
6,coupe_6,27.912111919505524
7,coupe_7,24.064621609222026
8,coupe_8,25.895364661130305
9,coupe_9,30.591578461850887
10,coupe_10,19.334104268077887
11,coupe_11,16.07542863035205
12,coupe_12,19.11572174460712
13,coupe_13,44.7615740961411
14,coupe_14,23.973986734815224
15,coupe_15,16.293536271481877
16,coupe_16,16.547137049477517
17,coupe_17,32.97565674592006
