,numero,centroid
0,coupe_0,67.38843588520984
1,coupe_1,24.654281473092063
2,coupe_2,45.07194370685367
3,coupe_3,32.195461994901436
4,coupe_4,39.41252239749353
5,coupe_5,18.946691412353694
6,coupe_6,46.789017141242084
7,coupe_7,30.271506238951737
8,coupe_8,28.829638661859786
9,coupe_9,26.0389657280856
10,coupe_10,39.8401764360036
11,coupe_11,35.06709546307778
12,coupe_12,31.208366925486175
13,coupe_13,28.33879726337513
14,coupe_14,28.594704054428504
15,coupe_15,31.96521498367439
