,az,t
6442,4.795,4.02625
6443,4.776,4.026875
6444,4.786,4.0275
6445,4.788,4.028125
6446,4.773,4.02875
6447,4.736,4.029375
6448,4.716,4.03
6449,4.709,4.030625
6450,4.715,4.03125
6451,4.732,4.031875
6452,4.72,4.0325
6453,4.713,4.033125
6454,4.73,4.03375
6455,4.809,4.034375
6456,4.814,4.035
6457,4.769,4.035625
6458,4.799,4.03625
6459,4.808,4.036875
6460,4.814,4.0375
6461,4.835,4.038125
6462,4.818,4.03875
6463,4.826,4.039375
6464,4.86,4.04
6465,4.853,4.040625
6466,4.9,4.04125
6467,4.948,4.041875
6468,4.938,4.0425
6469,5.014,4.043125
6470,5.017,4.04375
6471,4.926,4.044375
6472,4.909,4.045
6473,4.932,4.045625
6474,4.98,4.04625
6475,5.037,4.046875
6476,4.982,4.0475
6477,4.934,4.048125
6478,4.928,4.04875
6479,4.941,4.049375
6480,4.959,4.05
6481,4.981,4.050625
6482,5.012,4.05125
6483,4.94,4.051875
6484,4.886,4.0525
6485,4.903,4.053125
6486,4.863,4.05375
6487,4.883,4.054375
6488,4.931,4.055
6489,4.897,4.055625
6490,4.881,4.05625
6491,4.857,4.056875
6492,4.806,4.0575
6493,4.812,4.058125
6494,4.799,4.05875
6495,4.769,4.059375
6496,4.765,4.06
6497,4.725,4.060625
6498,4.706,4.06125
6499,4.764,4.061875
6500,4.757,4.0625
6501,4.767,4.063125
6502,4.806,4.06375
6503,4.894,4.064375
6504,4.948,4.065
6505,4.996,4.065625
6506,5.075,4.06625
6507,5.103,4.066875
6508,5.114,4.0675
6509,5.113,4.068125
6510,5.093,4.06875
6511,5.046,4.069375
6512,5.011,4.07
6513,5.062,4.070625
6514,5.093,4.07125
6515,5.146,4.071875
6516,5.234,4.0725
6517,5.234,4.073125
6518,5.236,4.07375
6519,5.258,4.074375
6520,5.356,4.075
6521,5.439,4.075625
6522,5.488,4.07625
6523,5.488,4.076875
6524,5.481,4.0775
6525,5.488,4.078125
6526,5.496,4.07875
6527,5.459,4.079375
6528,5.386,4.08
6529,5.319,4.080625
6530,5.288,4.08125
6531,5.236,4.081875
6532,5.165,4.0825
6533,5.072,4.083125
6534,4.919,4.08375
6535,4.807,4.084375
6536,4.742,4.085
6537,4.745,4.085625
6538,4.733,4.08625
6539,4.713,4.086875
6540,4.694,4.0875
6541,4.772,4.088125
6542,4.746,4.08875
6543,4.692,4.089375
6544,4.709,4.09
6545,4.718,4.090625
6546,4.746,4.09125
6547,4.801,4.091875
6548,4.872,4.0925
6549,4.864,4.093125
6550,4.801,4.09375
6551,4.705,4.094375
6552,4.713,4.095
6553,4.755,4.095625
6554,4.812,4.09625
6555,4.853,4.096875
6556,4.928,4.0975
6557,5.031,4.098125
6558,5.154,4.09875
6559,5.3,4.099375
6560,5.476,4.1
6561,5.69,4.100625
6562,5.819,4.10125
6563,5.879,4.101875
6564,5.881,4.1025
6565,5.854,4.103125
6566,5.842,4.10375
6567,5.853,4.104375
6568,5.9,4.105
6569,5.989,4.105625
6570,6.074,4.10625
6571,6.146,4.106875
6572,6.174,4.1075
6573,6.21,4.108125
6574,6.261,4.10875
6575,6.336,4.109375
6576,6.339,4.11
6577,6.377,4.110625
6578,6.469,4.11125
6579,6.608,4.111875
6580,6.678,4.1125
6581,6.731,4.113125
6582,6.84,4.11375
6583,6.943,4.114375
6584,7.041,4.115
6585,7.136,4.115625
6586,7.329,4.11625
6587,7.439,4.116875
6588,7.5,4.1175
6589,7.575,4.118125
6590,7.617,4.11875
6591,7.651,4.119375
6592,7.685,4.12
6593,7.709,4.120625
6594,7.697,4.12125
6595,7.669,4.121875
6596,7.682,4.1225
6597,7.672,4.123125
6598,7.669,4.12375
6599,7.689,4.124375
6600,7.583,4.125
6601,7.538,4.125625
6602,7.549,4.12625
6603,7.566,4.126875
6604,7.613,4.1275
6605,7.69,4.128125
6606,7.809,4.12875
6607,7.816,4.129375
6608,7.868,4.13
6609,7.979,4.130625
6610,8.138,4.13125
6611,8.188,4.131875
6612,8.13,4.1325
6613,7.922,4.133125
6614,7.795,4.13375
6615,7.711,4.134375
6616,7.659,4.135
6617,7.537,4.135625
6618,7.421,4.13625
6619,7.289,4.136875
6620,7.095,4.1375
6621,6.998,4.138125
6622,6.951,4.13875
6623,6.947,4.139375
6624,6.896,4.14
6625,6.941,4.140625
6626,7.021,4.14125
6627,7.004,4.141875
6628,7.047,4.1425
6629,7.049,4.143125
6630,6.964,4.14375
6631,6.802,4.144375
6632,6.812,4.145
6633,6.934,4.145625
6634,6.964,4.14625
6635,6.949,4.146875
6636,6.928,4.1475
6637,6.924,4.148125
6638,6.962,4.14875
6639,6.989,4.149375
6640,6.994,4.15
6641,6.943,4.150625
6642,6.983,4.15125
6643,7.058,4.151875
6644,7.137,4.1525
6645,7.276,4.153125
6646,7.401,4.15375
6647,7.499,4.154375
6648,7.564,4.155
6649,7.543,4.155625
6650,7.502,4.15625
6651,7.516,4.156875
6652,7.456,4.1575
6653,7.355,4.158125
6654,7.221,4.15875
6655,7.115,4.159375
6656,7.036,4.16
6657,6.982,4.160625
6658,6.965,4.16125
6659,6.917,4.161875
6660,6.859,4.1625
6661,6.795,4.163125
6662,6.815,4.16375
6663,6.797,4.164375
6664,6.756,4.165
6665,6.729,4.165625
6666,6.752,4.16625
6667,6.786,4.166875
6668,6.813,4.1675
6669,6.774,4.168125
6670,6.726,4.16875
6671,6.664,4.169375
6672,6.558,4.17
6673,6.407,4.170625
6674,6.236,4.17125
6675,6.055,4.171875
6676,5.919,4.1725
6677,5.813,4.173125
6678,5.741,4.17375
6679,5.734,4.174375
6680,5.737,4.175
6681,5.724,4.175625
6682,5.666,4.17625
6683,5.711,4.176875
6684,5.759,4.1775
