,ay,t
86509,-1.18,54.068125
86510,-1.154,54.06875
86511,-1.093,54.069375
86512,-1.002,54.07
86513,-0.914,54.070625
86514,-0.836,54.07125
86515,-0.791,54.071875
86516,-0.773,54.0725
86517,-0.75,54.073125
86518,-0.702,54.07375
86519,-0.585,54.074375
86520,-0.527,54.075
86521,-0.52,54.075625
86522,-0.462,54.07625
86523,-0.419,54.076875
86524,-0.373,54.0775
86525,-0.305,54.078125
86526,-0.297,54.07875
86527,-0.286,54.079375
86528,-0.26,54.08
86529,-0.206,54.080625
86530,-0.16,54.08125
86531,-0.122,54.081875
86532,-0.091,54.0825
86533,-0.069,54.083125
86534,-0.027,54.08375
86535,0.044,54.084375
86536,0.109,54.085
86537,0.167,54.085625
86538,0.219,54.08625
86539,0.263,54.086875
86540,0.324,54.0875
86541,0.369,54.088125
86542,0.383,54.08875
86543,0.436,54.089375
86544,0.494,54.09
86545,0.548,54.090625
86546,0.561,54.09125
86547,0.605,54.091875
86548,0.658,54.0925
86549,0.709,54.093125
86550,0.785,54.09375
86551,0.865,54.094375
86552,0.946,54.095
86553,1.024,54.095625
86554,1.06,54.09625
86555,1.076,54.096875
86556,1.09,54.0975
86557,1.162,54.098125
86558,1.249,54.09875
86559,1.338,54.099375
86560,1.375,54.1
86561,1.438,54.100625
86562,1.523,54.10125
86563,1.628,54.101875
86564,1.647,54.1025
86565,1.661,54.103125
86566,1.695,54.10375
86567,1.753,54.104375
86568,1.828,54.105
86569,1.91,54.105625
86570,1.957,54.10625
86571,1.994,54.106875
86572,2.046,54.1075
86573,2.131,54.108125
86574,2.161,54.10875
86575,2.185,54.109375
86576,2.215,54.11
86577,2.306,54.110625
86578,2.354,54.11125
86579,2.4,54.111875
86580,2.482,54.1125
86581,2.521,54.113125
86582,2.551,54.11375
86583,2.587,54.114375
86584,2.719,54.115
86585,2.793,54.115625
86586,2.828,54.11625
86587,2.838,54.116875
86588,2.877,54.1175
86589,2.947,54.118125
86590,3.046,54.11875
86591,3.052,54.119375
86592,3.131,54.12
86593,3.229,54.120625
86594,3.236,54.12125
86595,3.253,54.121875
86596,3.248,54.1225
86597,3.204,54.123125
86598,3.364,54.12375
86599,3.422,54.124375
86600,3.405,54.125
86601,3.409,54.125625
86602,3.476,54.12625
86603,3.538,54.126875
86604,3.552,54.1275
86605,3.62,54.128125
86606,3.693,54.12875
86607,3.751,54.129375
86608,3.683,54.13
86609,3.654,54.130625
