,numero,centroid
0,coupe_0,74.76136567491933
1,coupe_1,58.10153953917964
2,coupe_2,27.541808447304444
3,coupe_3,95.83870916505862
4,coupe_4,80.85076712536576
5,coupe_5,140.8451844272639
6,coupe_6,125.79009929789171
7,coupe_7,56.829780316815736
8,coupe_8,43.51266239300169
9,coupe_9,78.5737270301572
10,coupe_10,96.67459451034769
11,coupe_11,43.65300485160541
12,coupe_12,76.0016832865339
13,coupe_13,33.41764962200629
14,coupe_14,50.443252010458444
15,coupe_15,28.65726357108638
16,coupe_16,49.052877323162626
17,coupe_17,92.37628491212718
18,coupe_18,45.81252841447578
19,coupe_19,59.37863894832111
20,coupe_20,35.29339842541659
