,numero,centroid
0,coupe_0,32.17026483520074
1,coupe_1,28.937584800118533
2,coupe_2,40.84511545151986
3,coupe_3,36.46302387848418
4,coupe_4,27.096016201998708
5,coupe_5,31.155664294017043
6,coupe_6,28.24842224067638
7,coupe_7,31.28987530362207
8,coupe_8,23.386177285912776
9,coupe_9,26.264928043309094
10,coupe_10,30.425648350038568
11,coupe_11,23.17562192345927
12,coupe_12,29.440335941577526
13,coupe_13,31.46569726187733
14,coupe_14,29.154243073901743
15,coupe_15,34.83557475918157
16,coupe_16,28.303853401629414
17,coupe_17,30.274496244234772
18,coupe_18,29.615672385578748
19,coupe_19,36.15579654281776
20,coupe_20,27.406292664725896
