,ay,t
83214,-0.739,52.00875
83215,-0.702,52.009375
83216,-0.611,52.01
83217,-0.628,52.010625
83218,-0.617,52.01125
83219,-0.564,52.011875
83220,-0.463,52.0125
83221,-0.461,52.013125
83222,-0.465,52.01375
83223,-0.363,52.014375
83224,-0.361,52.015
83225,-0.347,52.015625
83226,-0.3,52.01625
83227,-0.259,52.016875
83228,-0.22,52.0175
83229,-0.197,52.018125
83230,-0.221,52.01875
83231,-0.139,52.019375
83232,-0.058,52.02
83233,-0.014,52.020625
83234,-0.045,52.02125
83235,-0.047,52.021875
83236,-0.032,52.0225
83237,-0.021,52.023125
83238,0.049,52.02375
83239,0.083,52.024375
83240,0.022,52.025
83241,0.055,52.025625
83242,0.063,52.02625
83243,0.059,52.026875
83244,0.14,52.0275
83245,0.141,52.028125
83246,0.122,52.02875
83247,0.129,52.029375
83248,0.163,52.03
83249,0.189,52.030625
83250,0.202,52.03125
83251,0.208,52.031875
83252,0.181,52.0325
83253,0.155,52.033125
83254,0.179,52.03375
83255,0.182,52.034375
83256,0.194,52.035
83257,0.222,52.035625
83258,0.273,52.03625
83259,0.279,52.036875
83260,0.262,52.0375
83261,0.255,52.038125
83262,0.262,52.03875
83263,0.296,52.039375
83264,0.368,52.04
83265,0.349,52.040625
83266,0.324,52.04125
83267,0.3,52.041875
83268,0.29,52.0425
83269,0.316,52.043125
83270,0.325,52.04375
83271,0.28,52.044375
83272,0.332,52.045
83273,0.339,52.045625
83274,0.307,52.04625
83275,0.31,52.046875
83276,0.306,52.0475
83277,0.292,52.048125
83278,0.258,52.04875
83279,0.272,52.049375
83280,0.284,52.05
83281,0.288,52.050625
83282,0.302,52.05125
83283,0.293,52.051875
83284,0.264,52.0525
83285,0.21,52.053125
83286,0.207,52.05375
83287,0.193,52.054375
83288,0.153,52.055
83289,0.139,52.055625
83290,0.093,52.05625
83291,0.051,52.056875
83292,0.112,52.0575
83293,0.081,52.058125
83294,0.058,52.05875
83295,0.085,52.059375
83296,0.017,52.06
83297,-0.024,52.060625
83298,-0.05,52.06125
83299,-0.124,52.061875
83300,-0.063,52.0625
83301,-0.021,52.063125
83302,-0.113,52.06375
83303,-0.176,52.064375
83304,-0.183,52.065
83305,-0.145,52.065625
83306,-0.155,52.06625
83307,-0.179,52.066875
83308,-0.182,52.0675
83309,-0.114,52.068125
83310,-0.12,52.06875
83311,-0.126,52.069375
83312,-0.117,52.07
83313,-0.073,52.070625
83314,-0.066,52.07125
83315,-0.064,52.071875
83316,-0.009,52.0725
83317,-0.025,52.073125
83318,-0.033,52.07375
83319,-0.01,52.074375
83320,-0.051,52.075
83321,-0.043,52.075625
83322,-0.018,52.07625
83323,-0.066,52.076875
83324,-0.048,52.0775
83325,-0.029,52.078125
83326,-0.043,52.07875
83327,-0.079,52.079375
83328,-0.068,52.08
83329,-0.026,52.080625
83330,-0.043,52.08125
83331,-0.058,52.081875
83332,-0.025,52.0825
83333,0.108,52.083125
83334,0.101,52.08375
83335,0.088,52.084375
83336,0.089,52.085
83337,0.17,52.085625
83338,0.18,52.08625
83339,0.159,52.086875
83340,0.146,52.0875
83341,0.155,52.088125
83342,0.181,52.08875
83343,0.219,52.089375
83344,0.188,52.09
83345,0.207,52.090625
83346,0.246,52.09125
83347,0.253,52.091875
83348,0.234,52.0925
83349,0.248,52.093125
83350,0.315,52.09375
83351,0.303,52.094375
83352,0.279,52.095
83353,0.259,52.095625
83354,0.29,52.09625
83355,0.287,52.096875
83356,0.287,52.0975
