,numero,centroid
0,coupe_0,55.335819779305204
1,coupe_1,43.41805179778192
2,coupe_2,53.54619347943233
3,coupe_3,70.77095825802246
4,coupe_4,53.81858592137743
5,coupe_5,58.890232993232615
6,coupe_6,62.460570192527385
7,coupe_7,64.40146552909135
8,coupe_8,76.81213199433282
9,coupe_9,90.24405611053709
10,coupe_10,71.49309030781168
11,coupe_11,36.84813030597109
12,coupe_12,52.2116011079116
13,coupe_13,65.02896035233113
14,coupe_14,61.48819144067601
15,coupe_15,63.62183093606183
16,coupe_16,68.22945586409375
17,coupe_17,100.26314247553593
