,ax,t
40187,-6.56,25.116875
40188,-6.48,25.1175
40189,-6.398,25.118125
40190,-6.272,25.11875
40191,-6.224,25.119375
40192,-6.166,25.12
40193,-6.028,25.120625
40194,-5.969,25.12125
40195,-5.885,25.121875
40196,-5.77,25.1225
40197,-5.692,25.123125
40198,-5.627,25.12375
40199,-5.543,25.124375
40200,-5.37,25.125
40201,-5.311,25.125625
40202,-5.242,25.12625
40203,-5.121,25.126875
40204,-5.046,25.1275
40205,-4.925,25.128125
40206,-4.788,25.12875
40207,-4.75,25.129375
40208,-4.659,25.13
40209,-4.572,25.130625
40210,-4.538,25.13125
40211,-4.419,25.131875
40212,-4.286,25.1325
40213,-4.152,25.133125
40214,-4.088,25.13375
40215,-4.002,25.134375
40216,-3.915,25.135
40217,-3.868,25.135625
40218,-3.699,25.13625
40219,-3.561,25.136875
40220,-3.511,25.1375
40221,-3.42,25.138125
40222,-3.323,25.13875
40223,-3.222,25.139375
40224,-3.12,25.14
40225,-3.039,25.140625
40226,-2.958,25.14125
40227,-2.863,25.141875
40228,-2.781,25.1425
40229,-2.69,25.143125
40230,-2.594,25.14375
40231,-2.566,25.144375
40232,-2.452,25.145
40233,-2.317,25.145625
40234,-2.273,25.14625
40235,-2.207,25.146875
40236,-2.128,25.1475
40237,-2.037,25.148125
40238,-1.942,25.14875
40239,-1.87,25.149375
40240,-1.817,25.15
40241,-1.766,25.150625
40242,-1.676,25.15125
40243,-1.598,25.151875
40244,-1.577,25.1525
40245,-1.466,25.153125
40246,-1.398,25.15375
40247,-1.384,25.154375
40248,-1.317,25.155
40249,-1.245,25.155625
40250,-1.175,25.15625
40251,-1.121,25.156875
40252,-1.067,25.1575
40253,-1.055,25.158125
40254,-1.105,25.15875
40255,-0.977,25.159375
40256,-0.927,25.16
40257,-0.936,25.160625
40258,-0.919,25.16125
40259,-0.875,25.161875
40260,-0.85,25.1625
40261,-0.887,25.163125
40262,-0.851,25.16375
40263,-0.835,25.164375
40264,-0.85,25.165
40265,-0.884,25.165625
40266,-0.838,25.16625
