,ax,t
126485,8.509,79.053125
126486,8.498,79.05375
126487,8.437,79.054375
126488,8.455,79.055
126489,8.5,79.055625
126490,8.456,79.05625
126491,8.436,79.056875
126492,8.413,79.0575
126493,8.375,79.058125
126494,8.382,79.05875
126495,8.357,79.059375
126496,8.3,79.06
126497,8.194,79.060625
126498,8.159,79.06125
126499,8.152,79.061875
126500,8.159,79.0625
126501,8.172,79.063125
126502,8.118,79.06375
126503,8.019,79.064375
126504,8.005,79.065
126505,7.933,79.065625
126506,7.878,79.06625
126507,7.912,79.066875
126508,7.789,79.0675
126509,7.693,79.068125
126510,7.64,79.06875
126511,7.565,79.069375
126512,7.577,79.07
126513,7.605,79.070625
126514,7.575,79.07125
126515,7.529,79.071875
126516,7.497,79.0725
126517,7.487,79.073125
126518,7.549,79.07375
126519,7.546,79.074375
126520,7.504,79.075
126521,7.446,79.075625
126522,7.496,79.07625
126523,7.543,79.076875
126524,7.556,79.0775
126525,7.573,79.078125
126526,7.613,79.07875
126527,7.667,79.079375
126528,7.722,79.08
126529,7.779,79.080625
126530,7.812,79.08125
126531,7.805,79.081875
126532,7.792,79.0825
126533,7.765,79.083125
126534,7.733,79.08375
126535,7.729,79.084375
126536,7.7,79.085
126537,7.647,79.085625
126538,7.562,79.08625
126539,7.486,79.086875
126540,7.408,79.0875
126541,7.33,79.088125
126542,7.282,79.08875
126543,7.186,79.089375
126544,7.094,79.09
126545,7.053,79.090625
126546,7.012,79.09125
126547,6.984,79.091875
126548,6.97,79.0925
126549,6.942,79.093125
126550,6.886,79.09375
126551,6.838,79.094375
126552,6.859,79.095
126553,6.795,79.095625
126554,6.729,79.09625
126555,6.681,79.096875
126556,6.701,79.0975
126557,6.68,79.098125
126558,6.66,79.09875
126559,6.721,79.099375
126560,6.713,79.1
126561,6.705,79.100625
126562,6.718,79.10125
126563,6.684,79.101875
126564,6.686,79.1025
126565,6.705,79.103125
126566,6.688,79.10375
126567,6.748,79.104375
126568,6.816,79.105
126569,6.86,79.105625
126570,6.859,79.10625
126571,6.874,79.106875
126572,6.899,79.1075
126573,6.892,79.108125
126574,6.883,79.10875
126575,6.86,79.109375
126576,6.813,79.11
