,ax,t
108973,5.436,68.108125
108974,5.412,68.10875
108975,5.386,68.109375
108976,5.376,68.11
108977,5.37,68.110625
108978,5.357,68.11125
108979,5.313,68.111875
108980,5.268,68.1125
108981,5.233,68.113125
108982,5.209,68.11375
108983,5.196,68.114375
108984,5.203,68.115
108985,5.21,68.115625
108986,5.166,68.11625
108987,5.092,68.116875
108988,5.031,68.1175
108989,5.004,68.118125
108990,5.021,68.11875
108991,5.002,68.119375
108992,4.96,68.12
108993,4.93,68.120625
108994,4.941,68.12125
108995,4.952,68.121875
108996,4.942,68.1225
108997,4.89,68.123125
108998,4.874,68.12375
108999,4.882,68.124375
109000,4.831,68.125
109001,4.825,68.125625
109002,4.797,68.12625
109003,4.688,68.126875
109004,4.743,68.1275
109005,4.722,68.128125
109006,4.629,68.12875
109007,4.718,68.129375
109008,4.699,68.13
109009,4.646,68.130625
109010,4.632,68.13125
109011,4.577,68.131875
109012,4.535,68.1325
109013,4.516,68.133125
109014,4.519,68.13375
109015,4.467,68.134375
109016,4.4,68.135
109017,4.376,68.135625
109018,4.389,68.13625
109019,4.406,68.136875
109020,4.419,68.1375
109021,4.357,68.138125
109022,4.363,68.13875
109023,4.385,68.139375
109024,4.31,68.14
109025,4.249,68.140625
109026,4.228,68.14125
109027,4.266,68.141875
109028,4.16,68.1425
109029,4.104,68.143125
109030,4.093,68.14375
109031,4.113,68.144375
109032,4.1,68.145
109033,4.111,68.145625
109034,4.185,68.14625
109035,4.174,68.146875
109036,4.184,68.1475
109037,4.207,68.148125
109038,4.156,68.14875
109039,4.13,68.149375
109040,4.114,68.15
109041,4.1,68.150625
109042,4.136,68.15125
109043,4.16,68.151875
109044,4.167,68.1525
109045,4.177,68.153125
109046,4.166,68.15375
109047,4.174,68.154375
109048,4.255,68.155
109049,4.296,68.155625
109050,4.335,68.15625
109051,4.374,68.156875
109052,4.319,68.1575
109053,4.337,68.158125
109054,4.381,68.15875
109055,4.381,68.159375
109056,4.46,68.16
109057,4.484,68.160625
109058,4.411,68.16125
109059,4.486,68.161875
109060,4.542,68.1625
109061,4.59,68.163125
109062,4.651,68.16375
109063,4.696,68.164375
109064,4.77,68.165
109065,4.9,68.165625
109066,4.933,68.16625
109067,4.929,68.166875
109068,4.911,68.1675
109069,4.958,68.168125
109070,5.011,68.16875
109071,5.041,68.169375
109072,5.024,68.17
109073,5.064,68.170625
109074,5.067,68.17125
109075,5.039,68.171875
109076,5.049,68.1725
109077,5.042,68.173125
109078,5.04,68.17375
109079,5.064,68.174375
109080,5.008,68.175
109081,5.017,68.175625
109082,5.092,68.17625
109083,5.062,68.176875
109084,5.029,68.1775
109085,4.998,68.178125
109086,4.978,68.17875
109087,4.911,68.179375
109088,4.833,68.18
109089,4.763,68.180625
109090,4.96,68.18125
109091,4.972,68.181875
109092,4.865,68.1825
109093,4.715,68.183125
109094,4.721,68.18375
109095,4.722,68.184375
109096,4.664,68.185
109097,4.643,68.185625
109098,4.611,68.18625
109099,4.565,68.186875
109100,4.497,68.1875
109101,4.461,68.188125
109102,4.439,68.18875
109103,4.425,68.189375
109104,4.336,68.19
109105,4.308,68.190625
109106,4.32,68.19125
109107,4.262,68.191875
109108,4.225,68.1925
109109,4.188,68.193125
109110,4.141,68.19375
109111,4.191,68.194375
109112,4.123,68.195
109113,3.973,68.195625
109114,4.088,68.19625
109115,4.068,68.196875
109116,4.0,68.1975
109117,3.955,68.198125
109118,3.959,68.19875
109119,3.963,68.199375
109120,3.957,68.2
109121,3.92,68.200625
109122,3.846,68.20125
109123,3.782,68.201875
109124,3.799,68.2025
109125,3.796,68.203125
109126,3.744,68.20375
109127,3.637,68.204375
109128,3.579,68.205
109129,3.588,68.205625
109130,3.613,68.20625
109131,3.559,68.206875
109132,3.545,68.2075
109133,3.532,68.208125
109134,3.505,68.20875
109135,3.519,68.209375
109136,3.504,68.21
109137,3.478,68.210625
109138,3.484,68.21125
109139,3.481,68.211875
109140,3.468,68.2125
109141,3.444,68.213125
109142,3.407,68.21375
109143,3.388,68.214375
109144,3.395,68.215
109145,3.463,68.215625
109146,3.529,68.21625
109147,3.588,68.216875
109148,3.635,68.2175
109149,3.592,68.218125
109150,3.632,68.21875
109151,3.742,68.219375
109152,3.715,68.22
109153,3.709,68.220625
109154,3.714,68.22125
109155,3.724,68.221875
109156,3.779,68.2225
109157,3.818,68.223125
109158,3.835,68.22375
109159,3.907,68.224375
109160,3.98,68.225
109161,4.036,68.225625
109162,4.032,68.22625
109163,4.052,68.226875
109164,4.096,68.2275
109165,4.166,68.228125
109166,4.176,68.22875
109167,4.252,68.229375
109168,4.319,68.23
109169,4.207,68.230625
109170,4.218,68.23125
