,ax,t
96181,11.136,60.113125
96182,11.135,60.11375
96183,11.148,60.114375
96184,11.203,60.115
96185,11.257,60.115625
96186,11.268,60.11625
96187,11.258,60.116875
96188,11.33,60.1175
96189,11.389,60.118125
96190,11.423,60.11875
96191,11.416,60.119375
96192,11.484,60.12
96193,11.559,60.120625
96194,11.628,60.12125
96195,11.649,60.121875
96196,11.702,60.1225
96197,11.735,60.123125
96198,11.681,60.12375
96199,11.713,60.124375
96200,11.736,60.125
96201,11.74,60.125625
96202,11.802,60.12625
96203,11.854,60.126875
96204,11.88,60.1275
96205,11.843,60.128125
96206,11.805,60.12875
96207,11.796,60.129375
96208,11.823,60.13
96209,11.854,60.130625
96210,11.902,60.13125
96211,11.939,60.131875
96212,11.902,60.1325
96213,11.903,60.133125
96214,11.936,60.13375
96215,12.004,60.134375
96216,12.062,60.135
96217,12.082,60.135625
96218,12.09,60.13625
96219,12.168,60.136875
96220,12.262,60.1375
96221,12.334,60.138125
96222,12.358,60.13875
96223,12.372,60.139375
96224,12.402,60.14
96225,12.45,60.140625
96226,12.525,60.14125
96227,12.57,60.141875
96228,12.612,60.1425
96229,12.67,60.143125
96230,12.684,60.14375
96231,12.753,60.144375
96232,12.864,60.145
96233,12.84,60.145625
96234,12.875,60.14625
96235,12.91,60.146875
96236,12.876,60.1475
96237,12.895,60.148125
96238,12.919,60.14875
96239,12.938,60.149375
96240,12.931,60.15
96241,12.907,60.150625
96242,12.876,60.15125
96243,12.855,60.151875
96244,12.821,60.1525
96245,12.769,60.153125
96246,12.697,60.15375
96247,12.616,60.154375
96248,12.499,60.155
96249,12.37,60.155625
96250,12.285,60.15625
96251,12.23,60.156875
96252,12.171,60.1575
96253,12.092,60.158125
96254,11.904,60.15875
96255,11.78,60.159375
96256,11.698,60.16
96257,11.583,60.160625
96258,11.457,60.16125
96259,11.356,60.161875
96260,11.308,60.1625
96261,11.277,60.163125
96262,11.154,60.16375
96263,10.971,60.164375
96264,10.941,60.165
96265,10.856,60.165625
96266,10.747,60.16625
96267,10.628,60.166875
96268,10.601,60.1675
96269,10.553,60.168125
96270,10.475,60.16875
96271,10.401,60.169375
96272,10.478,60.17
96273,10.572,60.170625
96274,10.518,60.17125
96275,10.317,60.171875
96276,10.193,60.1725
96277,10.191,60.173125
96278,10.222,60.17375
96279,10.196,60.174375
96280,10.133,60.175
96281,10.051,60.175625
96282,10.056,60.17625
96283,10.066,60.176875
96284,10.055,60.1775
96285,10.035,60.178125
96286,10.007,60.17875
96287,9.971,60.179375
96288,9.93,60.18
96289,9.914,60.180625
96290,9.917,60.18125
96291,9.945,60.181875
96292,9.824,60.1825
96293,9.74,60.183125
96294,9.69,60.18375
96295,9.646,60.184375
96296,9.599,60.185
96297,9.56,60.185625
96298,9.54,60.18625
96299,9.583,60.186875
96300,9.549,60.1875
96301,9.453,60.188125
96302,9.464,60.18875
96303,9.435,60.189375
96304,9.369,60.19
96305,9.25,60.190625
96306,9.276,60.19125
96307,9.263,60.191875
96308,9.189,60.1925
96309,9.132,60.193125
96310,9.106,60.19375
96311,9.093,60.194375
96312,9.072,60.195
96313,9.046,60.195625
96314,8.99,60.19625
96315,8.899,60.196875
96316,8.828,60.1975
96317,8.767,60.198125
96318,8.71,60.19875
96319,8.646,60.199375
96320,8.562,60.2
96321,8.465,60.200625
96322,8.356,60.20125
96323,8.369,60.201875
96324,8.325,60.2025
96325,8.251,60.203125
96326,8.227,60.20375
96327,8.187,60.204375
96328,8.139,60.205
96329,8.085,60.205625
96330,8.044,60.20625
96331,8.014,60.206875
96332,7.991,60.2075
96333,7.95,60.208125
96334,7.907,60.20875
96335,7.848,60.209375
96336,7.76,60.21
96337,7.821,60.210625
96338,7.825,60.21125
96339,7.763,60.211875
96340,7.722,60.2125
96341,7.681,60.213125
96342,7.673,60.21375
96343,7.748,60.214375
96344,7.73,60.215
96345,7.716,60.215625
96346,7.725,60.21625
96347,7.824,60.216875
96348,7.847,60.2175
96349,7.83,60.218125
96350,7.813,60.21875
96351,7.856,60.219375
96352,7.909,60.22
96353,7.959,60.220625
96354,7.986,60.22125
96355,8.028,60.221875
96356,8.087,60.2225
96357,8.176,60.223125
96358,8.174,60.22375
96359,8.185,60.224375
96360,8.25,60.225
96361,8.281,60.225625
96362,8.345,60.22625
96363,8.41,60.226875
96364,8.366,60.2275
96365,8.413,60.228125
96366,8.478,60.22875
96367,8.526,60.229375
96368,8.573,60.23
96369,8.586,60.230625
96370,8.578,60.23125
96371,8.629,60.231875
96372,8.621,60.2325
96373,8.563,60.233125
96374,8.448,60.23375
96375,8.511,60.234375
96376,8.55,60.235
96377,8.541,60.235625
96378,8.473,60.23625
96379,8.475,60.236875
96380,8.511,60.2375
96381,8.552,60.238125
96382,8.486,60.23875
96383,8.403,60.239375
96384,8.325,60.24
96385,8.376,60.240625
96386,8.401,60.24125
96387,8.41,60.241875
96388,8.417,60.2425
96389,8.404,60.243125
96390,8.398,60.24375
96391,8.41,60.244375
96392,8.491,60.245
96393,8.488,60.245625
96394,8.451,60.24625
96395,8.495,60.246875
96396,8.545,60.2475
96397,8.587,60.248125
96398,8.614,60.24875
96399,8.581,60.249375
96400,8.563,60.25
96401,8.551,60.250625
96402,8.513,60.25125
96403,8.55,60.251875
96404,8.556,60.2525
96405,8.458,60.253125
96406,8.499,60.25375
96407,8.485,60.254375
96408,8.42,60.255
96409,8.4,60.255625
96410,8.35,60.25625
96411,8.294,60.256875
96412,8.25,60.2575
96413,8.298,60.258125
96414,8.3,60.25875
96415,8.249,60.259375
96416,8.228,60.26
96417,8.252,60.260625
96418,8.283,60.26125
96419,8.28,60.261875
96420,8.376,60.2625
96421,8.497,60.263125
96422,8.629,60.26375
96423,8.745,60.264375
96424,8.915,60.265
96425,9.082,60.265625
96426,9.136,60.26625
96427,9.249,60.266875
96428,9.354,60.2675
96429,9.429,60.268125
96430,9.572,60.26875
96431,9.695,60.269375
96432,9.805,60.27
96433,9.92,60.270625
96434,10.052,60.27125
96435,10.174,60.271875
96436,10.273,60.2725
96437,10.365,60.273125
96438,10.43,60.27375
96439,10.486,60.274375
96440,10.609,60.275
96441,10.688,60.275625
96442,10.727,60.27625
96443,10.717,60.276875
96444,10.78,60.2775
96445,10.802,60.278125
96446,10.794,60.27875
96447,10.882,60.279375
96448,10.932,60.28
96449,10.982,60.280625
96450,11.071,60.28125
96451,11.111,60.281875
96452,11.158,60.2825
96453,11.221,60.283125
96454,11.309,60.28375
96455,11.409,60.284375
96456,11.5,60.285
96457,11.547,60.285625
96458,11.63,60.28625
96459,11.705,60.286875
96460,11.763,60.2875
96461,11.841,60.288125
96462,11.894,60.28875
96463,11.933,60.289375
96464,11.977,60.29
96465,11.969,60.290625
96466,11.899,60.29125
96467,11.756,60.291875
96468,11.749,60.2925
96469,11.668,60.293125
96470,11.535,60.29375
96471,11.398,60.294375
96472,11.22,60.295
96473,11.055,60.295625
96474,10.932,60.29625
96475,10.686,60.296875
96476,10.483,60.2975
96477,10.301,60.298125
96478,10.005,60.29875
96479,9.884,60.299375
96480,9.786,60.3
96481,9.606,60.300625
96482,9.463,60.30125
96483,9.383,60.301875
96484,9.352,60.3025
96485,9.264,60.303125
96486,9.192,60.30375
96487,9.154,60.304375
96488,9.181,60.305
96489,9.136,60.305625
96490,9.164,60.30625
96491,9.276,60.306875
96492,9.297,60.3075
96493,9.416,60.308125
96494,9.572,60.30875
96495,9.688,60.309375
96496,9.749,60.31
96497,9.797,60.310625
96498,9.842,60.31125
96499,9.896,60.311875
96500,9.925,60.3125
96501,9.939,60.313125
96502,9.952,60.31375
96503,9.917,60.314375
96504,9.867,60.315
96505,9.812,60.315625
96506,9.795,60.31625
96507,9.738,60.316875
96508,9.656,60.3175
96509,9.588,60.318125
96510,9.484,60.31875
96511,9.391,60.319375
96512,9.34,60.32
96513,9.324,60.320625
96514,9.315,60.32125
96515,9.317,60.321875
96516,9.378,60.3225
96517,9.4,60.323125
96518,9.424,60.32375
96519,9.485,60.324375
96520,9.488,60.325
96521,9.568,60.325625
96522,9.712,60.32625
96523,9.675,60.326875
96524,9.71,60.3275
96525,9.775,60.328125
96526,9.833,60.32875
96527,9.911,60.329375
96528,9.969,60.33
96529,10.002,60.330625
96530,10.081,60.33125
96531,10.13,60.331875
96532,10.159,60.3325
96533,10.169,60.333125
96534,10.182,60.33375
96535,10.23,60.334375
96536,10.323,60.335
96537,10.262,60.335625
96538,10.25,60.33625
96539,10.253,60.336875
96540,10.189,60.3375
96541,10.14,60.338125
96542,10.076,60.33875
96543,9.981,60.339375
96544,9.979,60.34
96545,9.904,60.340625
96546,9.779,60.34125
96547,9.694,60.341875
96548,9.614,60.3425
96549,9.532,60.343125
96550,9.443,60.34375
96551,9.352,60.344375
96552,9.316,60.345
96553,9.317,60.345625
96554,9.225,60.34625
96555,9.223,60.346875
96556,9.216,60.3475
96557,9.117,60.348125
96558,9.037,60.34875
96559,8.991,60.349375
96560,8.981,60.35
96561,9.015,60.350625
96562,9.038,60.35125
96563,9.061,60.351875
96564,9.102,60.3525
96565,9.072,60.353125
96566,9.029,60.35375
96567,8.987,60.354375
96568,9.065,60.355
96569,9.143,60.355625
96570,9.182,60.35625
96571,9.09,60.356875
96572,9.074,60.3575
96573,9.095,60.358125
96574,9.146,60.35875
96575,9.101,60.359375
96576,9.09,60.36
96577,9.101,60.360625
96578,9.118,60.36125
96579,9.074,60.361875
96580,9.01,60.3625
96581,8.942,60.363125
96582,8.97,60.36375
96583,8.964,60.364375
96584,8.924,60.365
