,t,x
0,0.0,-0.0015515941
1,4.5352502300995986e-05,-0.0020280404
2,9.070500460199197e-05,-0.0016737916
3,0.00013605750690298796,-0.0017934563
4,0.00018141000920398394,-0.0017872587
5,0.00022676251150497993,-0.0019129746
6,0.0002721150138059759,-0.0016025925
7,0.0003174675161069719,-0.0016787759
8,0.0003628200184079679,-0.0014185244
9,0.00040817252070896384,-0.0011490707
10,0.00045352502300995986,-0.0010572012
11,0.0004988775253109559,-0.0009512092
12,0.0005442300276119518,-0.0009181484
13,0.0005895825299129478,-0.00086329033
14,0.0006349350322139439,-0.00071354787
15,0.0006802875345149398,-0.0009969337
16,0.0007256400368159358,-0.0009622512
17,0.0007709925391169317,-0.000641373
18,0.0008163450414179277,-0.00024977291
19,0.0008616975437189238,-4.4991153e-05
20,0.0009070500460199197,0.00017397817
21,0.0009524025483209157,0.0006216038
22,0.0009977550506219117,0.0006579445
23,0.0010431075529229077,0.00060995686
24,0.0010884600552239037,0.0005667467
25,0.0011338125575248996,0.0003938458
26,0.0011791650598258956,0.00032959113
27,0.0012245175621268915,0.00042241602
28,0.0012698700644278877,0.00014336912
29,0.0013152225667288837,8.889233e-05
30,0.0013605750690298796,0.00017155134
31,0.0014059275713308756,0.00035324943
32,0.0014512800736318715,0.0005470191
33,0.0014966325759328675,0.0005711679
34,0.0015419850782338635,0.0006498274
35,0.0015873375805348594,0.0006693769
36,0.0016326900828358554,0.0007223675
37,0.0016780425851368515,0.00088989583
38,0.0017233950874378475,0.0010256668
39,0.0017687475897388435,0.00096126203
40,0.0018141000920398394,0.0008239898
41,0.0018594525943408354,0.0009503857
42,0.0019048050966418313,0.0009243707
43,0.0019501575989428273,0.00062757405
44,0.0019955101012438235,0.0007577125
45,0.002040862603544819,0.0008628155
46,0.0020862151058458154,0.00080168206
47,0.002131567608146811,0.0005819937
48,0.0021769201104478073,0.000653982
49,0.0022222726127488035,0.00097006356
50,0.0022676251150497992,0.001161292
51,0.0023129776173507954,0.0013222283
52,0.002358330119651791,0.0013396268
53,0.0024036826219527873,0.0014594865
54,0.002449035124253783,0.0014220597
55,0.0024943876265547792,0.0016367651
56,0.0025397401288557754,0.0018741182
57,0.002585092631156771,0.001714916
58,0.0026304451334577673,0.0014934184
59,0.002675797635758763,0.0011053476
60,0.0027211501380597592,0.00063337997
61,0.002766502640360755,0.000111296766
62,0.002811855142661751,-0.0003643956
63,0.002857207644962747,-0.0005720237
64,0.002902560147263743,-0.0007612647
65,0.0029479126495647393,-0.0008415566
66,0.002993265151865735,-0.0005734567
67,0.003038617654166731,-0.0004230592
68,0.003083970156467727,-0.00032521843
69,0.003129322658768723,3.0978284e-05
70,0.003174675161069719,0.00038181746
71,0.003220027663370715,0.0005924117
72,0.0032653801656717107,0.0007017252
73,0.003310732667972707,0.0007350467
74,0.003356085170273703,0.00088695134
75,0.003401437672574699,0.0012474118
76,0.003446790174875695,0.0017433674
77,0.0034921426771766908,0.0023444775
78,0.003537495179477687,0.0027860412
79,0.0035828476817786827,0.0028528955
80,0.003628200184079679,0.0026833953
81,0.003673552686380675,0.0022426723
82,0.0037189051886816708,0.0021758704
83,0.003764257690982667,0.0020250503
84,0.0038096101932836627,0.0016604693
85,0.003854962695584659,0.0015616764
86,0.0039003151978856546,0.0010747329
87,0.003945667700186651,0.0004506923
88,0.003991020202487647,-0.00017127993
89,0.004036372704788643,-0.000914317
90,0.004081725207089638,-0.0015981279
91,0.004127077709390635,-0.0020395278
92,0.004172430211691631,-0.0022877788
93,0.004217782713992627,-0.0022145163
94,0.004263135216293622,-0.0024451793
95,0.0043084877185946184,-0.0028478287
96,0.004353840220895615,-0.0030098755
97,0.004399192723196611,-0.0032230676
98,0.004444545225497607,-0.0032881713
99,0.004489897727798602,-0.0036108582
100,0.0045352502300995984,-0.003938434
101,0.004580602732400595,-0.0040197205
102,0.004625955234701591,-0.0040105684
103,0.004671307737002586,-0.003755637
104,0.004716660239303582,-0.0034177196
105,0.0047620127416045785,-0.0029311557
106,0.004807365243905575,-0.0026242796
107,0.004852717746206571,-0.00265579
108,0.004898070248507566,-0.002537412
109,0.004943422750808562,-0.00226359
110,0.0049887752531095585,-0.0019387992
111,0.005034127755410555,-0.0014223249
112,0.005079480257711551,-0.0011008545
113,0.005124832760012546,-0.0012457065
114,0.005170185262313542,-0.0013939181
115,0.0052155377646145385,-0.0014243153
116,0.005260890266915535,-0.001450086
117,0.00530624276921653,-0.0012654022
118,0.005351595271517526,-0.000833659
119,0.005396947773818522,-0.00050865446
120,0.0054423002761195185,-0.000114464914
121,0.005487652778420515,-5.585872e-05
122,0.00553300528072151,-0.0004818283
123,0.005578357783022506,-0.00094033004
124,0.005623710285323502,-0.0013036723
125,0.0056690627876244985,-0.0019043074
126,0.005714415289925494,-0.0021476364
127,0.00575976779222649,-0.0021030495
128,0.005805120294527486,-0.0023282182
129,0.005850472796828482,-0.0021952314
130,0.0058958252991294785,-0.0021093392
131,0.005941177801430474,-0.0019058427
132,0.00598653030373147,-0.0016265624
133,0.006031882806032466,-0.0010402659
134,0.006077235308333462,-0.0005059297
135,0.006122587810634458,-0.00018315866
136,0.006167940312935454,0.00012445079
137,0.00621329281523645,0.00017648087
138,0.006258645317537446,0.00029521648
139,0.006303997819838442,0.00059610663
140,0.006349350322139438,0.0009619912
141,0.006394702824440434,0.0010511021
142,0.00644005532674143,0.0010067672
143,0.006485407829042426,0.0006773687
144,0.0065307603313434215,0.00071238924
145,0.006576112833644418,0.0008828626
146,0.006621465335945414,0.0008947281
147,0.00666681783824641,0.0009214089
148,0.006712170340547406,0.00085129467
149,0.0067575228428484015,0.00090768025
150,0.006802875345149398,0.00070135435
151,0.006848227847450394,0.00023608272
152,0.00689358034975139,-0.00019516348
153,0.006938932852052386,-0.0003082471
154,0.0069842853543533815,-0.00032895635
155,0.007029637856654378,-0.00025848643
156,0.007074990358955374,-9.125918e-05
157,0.00712034286125637,6.535785e-05
158,0.007165695363557365,2.4987026e-05
159,0.0072110478658583615,-0.00014782304
160,0.007256400368159358,-0.00022669007
