,t,x
0,0.0,-0.0026891145
1,4.5352502300995986e-05,-0.0036098664
2,9.070500460199197e-05,-0.0025754336
3,0.00013605750690298796,-0.0022187135
4,0.00018141000920398394,-0.0016900857
5,0.00022676251150497993,-0.0016632804
6,0.0002721150138059759,-0.0011671083
7,0.0003174675161069719,-0.0009336123
8,0.0003628200184079679,-0.00076821825
9,0.00040817252070896384,-0.0007975007
10,0.00045352502300995986,-0.00054934336
11,0.0004988775253109559,-0.00057445833
12,0.0005442300276119518,-0.0006574924
13,0.0005895825299129478,-0.0009827225
14,0.0006349350322139439,-0.0010844845
15,0.0006802875345149398,-0.001186337
16,0.0007256400368159358,-0.0012137907
17,0.0007709925391169317,-0.0012030667
18,0.0008163450414179277,-0.0013845391
19,0.0008616975437189238,-0.0015219011
20,0.0009070500460199197,-0.0017092683
21,0.0009524025483209157,-0.0016963276
22,0.0009977550506219117,-0.0015591522
23,0.0010431075529229077,-0.001369071
24,0.0010884600552239037,-0.0012233967
25,0.0011338125575248996,-0.0010378776
26,0.0011791650598258956,-0.0007167777
27,0.0012245175621268915,-0.00014979513
28,0.0012698700644278877,0.000104970204
29,0.0013152225667288837,0.00027140166
30,0.0013605750690298796,0.000406512
31,0.0014059275713308756,0.0005088471
32,0.0014512800736318715,0.00046061154
33,0.0014966325759328675,0.00013295263
34,0.0015419850782338635,-0.00016988572
35,0.0015873375805348594,-0.0003173111
36,0.0016326900828358554,-0.00044234603
37,0.0016780425851368515,-0.00055661687
38,0.0017233950874378475,-0.00018963034
39,0.0017687475897388435,-8.6344095e-05
40,0.0018141000920398394,-0.00039692558
41,0.0018594525943408354,-0.00069360255
42,0.0019048050966418313,-0.0010065807
43,0.0019501575989428273,-0.0010407075
44,0.0019955101012438235,-0.00087487005
45,0.002040862603544819,-0.00043045622
46,0.0020862151058458154,-0.0001834447
47,0.002131567608146811,-4.1782456e-05
48,0.0021769201104478073,3.992127e-05
49,0.0022222726127488035,-0.00036218134
50,0.0022676251150497992,-0.00073933415
51,0.0023129776173507954,-0.0008545836
52,0.002358330119651791,-0.00088532636
53,0.0024036826219527873,-0.0007962499
54,0.002449035124253783,-0.0007757371
55,0.0024943876265547792,-0.0009779966
56,0.0025397401288557754,-0.0013187209
57,0.002585092631156771,-0.0019811252
58,0.0026304451334577673,-0.0021430452
59,0.002675797635758763,-0.0021523735
60,0.0027211501380597592,-0.0024684095
61,0.002766502640360755,-0.0025057513
62,0.002811855142661751,-0.0024227097
63,0.002857207644962747,-0.0022226188
64,0.002902560147263743,-0.0020988535
65,0.0029479126495647393,-0.0020923882
66,0.002993265151865735,-0.0022133358
67,0.003038617654166731,-0.002288957
68,0.003083970156467727,-0.0021812855
69,0.003129322658768723,-0.0021818313
70,0.003174675161069719,-0.0020105445
71,0.003220027663370715,-0.0016333462
72,0.0032653801656717107,-0.0012440202
73,0.003310732667972707,-0.0006898929
74,0.003356085170273703,-0.00010043971
75,0.003401437672574699,0.0004438661
76,0.003446790174875695,0.0006575492
77,0.0034921426771766908,0.0006694938
78,0.003537495179477687,0.0006834194
79,0.0035828476817786827,0.00049318565
80,0.003628200184079679,0.00034876604
81,0.003673552686380675,0.00012749984
82,0.0037189051886816708,0.00019342088
83,0.003764257690982667,0.0004071889
84,0.0038096101932836627,0.00027135303
85,0.003854962695584659,0.0003068432
86,0.0039003151978856546,0.00045937765
87,0.003945667700186651,0.0008168743
88,0.003991020202487647,0.0011842843
89,0.004036372704788643,0.0013502318
90,0.004081725207089638,0.0016146721
91,0.004127077709390635,0.0017235572
92,0.004172430211691631,0.0017595587
93,0.004217782713992627,0.0017657989
94,0.004263135216293622,0.001655608
95,0.0043084877185946184,0.0013864164
96,0.004353840220895615,0.0013559666
97,0.004399192723196611,0.0013860207
98,0.004444545225497607,0.001405595
99,0.004489897727798602,0.0013139398
100,0.0045352502300995984,0.0007661334
101,0.004580602732400595,0.000353657
102,0.004625955234701591,2.6889795e-05
103,0.004671307737002586,-0.00011886852
104,0.004716660239303582,4.323606e-05
105,0.0047620127416045785,0.00027072593
106,0.004807365243905575,0.00015678232
107,0.004852717746206571,0.00019237235
108,0.004898070248507566,0.00023441763
109,0.004943422750808562,0.00014622751
110,0.0049887752531095585,-4.6958397e-05
111,0.005034127755410555,-0.00021237553
112,0.005079480257711551,-0.00036670285
113,0.005124832760012546,-0.00060251873
114,0.005170185262313542,-0.00055664114
115,0.0052155377646145385,-0.000610973
116,0.005260890266915535,-0.00041210832
117,0.00530624276921653,-0.00043506068
118,0.005351595271517526,-0.000674311
119,0.005396947773818522,-0.0009650176
120,0.0054423002761195185,-0.0014533274
121,0.005487652778420515,-0.0017885403
122,0.00553300528072151,-0.002156899
123,0.005578357783022506,-0.0024458368
124,0.005623710285323502,-0.0027585276
125,0.0056690627876244985,-0.002986742
126,0.005714415289925494,-0.003059472
127,0.00575976779222649,-0.0031176452
128,0.005805120294527486,-0.0027230524
129,0.005850472796828482,-0.0024595424
130,0.0058958252991294785,-0.0024332085
131,0.005941177801430474,-0.0020805167
132,0.00598653030373147,-0.001572237
133,0.006031882806032466,-0.0011384941
134,0.006077235308333462,-0.0006515737
135,0.006122587810634458,-0.00030444723
136,0.006167940312935454,-5.700431e-05
137,0.00621329281523645,0.00014567985
138,0.006258645317537446,6.40389e-05
139,0.006303997819838442,-7.3114e-05
140,0.006349350322139438,-0.0003530349
141,0.006394702824440434,-0.0010317175
142,0.00644005532674143,-0.001612849
143,0.006485407829042426,-0.0017451657
144,0.0065307603313434215,-0.0018051973
