,t,x
0,0.0,9.615866e-05
1,4.5352502300995986e-05,0.00014039998
2,9.070500460199197e-05,0.00016727365
3,0.00013605750690298796,0.0001915581
4,0.00018141000920398394,3.18042e-05
5,0.00022676251150497993,-0.00032380762
6,0.0002721150138059759,-0.000434868
7,0.0003174675161069719,-0.00031102754
8,0.0003628200184079679,-0.0004493044
9,0.00040817252070896384,-0.0008077672
10,0.00045352502300995986,-0.00092767895
11,0.0004988775253109559,-0.00086946343
12,0.0005442300276119518,-0.000532069
13,0.0005895825299129478,0.00019295332
14,0.0006349350322139439,0.00078166154
15,0.0006802875345149398,0.0011956014
16,0.0007256400368159358,0.0015452221
17,0.0007709925391169317,0.0013292294
18,0.0008163450414179277,0.0010892494
19,0.0008616975437189238,0.0010567405
20,0.0009070500460199197,0.0010210299
21,0.0009524025483209157,0.0013332076
22,0.0009977550506219117,0.0017524646
23,0.0010431075529229077,0.0022628806
24,0.0010884600552239037,0.002701092
25,0.0011338125575248996,0.0029716277
26,0.0011791650598258956,0.002837746
27,0.0012245175621268915,0.0024315964
28,0.0012698700644278877,0.0020459297
29,0.0013152225667288837,0.0018592484
30,0.0013605750690298796,0.0020661876
31,0.0014059275713308756,0.0021169293
32,0.0014512800736318715,0.0020215537
33,0.0014966325759328675,0.0019254313
34,0.0015419850782338635,0.0018174454
35,0.0015873375805348594,0.0020543893
36,0.0016326900828358554,0.0024094777
37,0.0016780425851368515,0.0023153382
38,0.0017233950874378475,0.0024402372
39,0.0017687475897388435,0.0027714288
40,0.0018141000920398394,0.0028018553
41,0.0018594525943408354,0.002997495
42,0.0019048050966418313,0.0032328458
43,0.0019501575989428273,0.0031872948
44,0.0019955101012438235,0.003132553
45,0.002040862603544819,0.003069265
46,0.0020862151058458154,0.0029150962
47,0.002131567608146811,0.0025655075
48,0.0021769201104478073,0.002376155
49,0.0022222726127488035,0.0022249382
50,0.0022676251150497992,0.002086155
51,0.0023129776173507954,0.00262992
52,0.002358330119651791,0.0032205363
53,0.0024036826219527873,0.0036783393
54,0.002449035124253783,0.0039960183
55,0.0024943876265547792,0.0042019896
56,0.0025397401288557754,0.004500997
57,0.002585092631156771,0.0045139277
58,0.0026304451334577673,0.00413105
59,0.002675797635758763,0.0039466275
60,0.0027211501380597592,0.004154913
61,0.002766502640360755,0.0045162872
62,0.002811855142661751,0.0047329003
63,0.002857207644962747,0.004880857
64,0.002902560147263743,0.0051928135
65,0.0029479126495647393,0.005432131
66,0.002993265151865735,0.005812368
67,0.003038617654166731,0.006046029
68,0.003083970156467727,0.0058987695
69,0.003129322658768723,0.0056341956
70,0.003174675161069719,0.005418775
71,0.003220027663370715,0.0053257383
72,0.0032653801656717107,0.0052528665
73,0.003310732667972707,0.005460835
74,0.003356085170273703,0.005569532
75,0.003401437672574699,0.005683739
76,0.003446790174875695,0.0060149217
77,0.0034921426771766908,0.006161439
78,0.003537495179477687,0.0062682843
79,0.0035828476817786827,0.006345722
80,0.003628200184079679,0.006556874
81,0.003673552686380675,0.0068037384
82,0.0037189051886816708,0.006882796
83,0.003764257690982667,0.006634723
84,0.0038096101932836627,0.006426677
85,0.003854962695584659,0.006290315
86,0.0039003151978856546,0.006038769
87,0.003945667700186651,0.005910554
88,0.003991020202487647,0.005724054
89,0.004036372704788643,0.005519787
90,0.004081725207089638,0.0051797084
91,0.004127077709390635,0.0049458905
92,0.004172430211691631,0.0050166077
93,0.004217782713992627,0.0048528756
94,0.004263135216293622,0.00465234
95,0.0043084877185946184,0.0043196175
96,0.004353840220895615,0.004055361
97,0.004399192723196611,0.0041666627
98,0.004444545225497607,0.0042342134
99,0.004489897727798602,0.0046172203
100,0.0045352502300995984,0.0049460544
101,0.004580602732400595,0.005195817
102,0.004625955234701591,0.005480645
103,0.004671307737002586,0.0055484395
104,0.004716660239303582,0.005751022
105,0.0047620127416045785,0.006095272
106,0.004807365243905575,0.0062118634
107,0.004852717746206571,0.0064623347
