,ax,t
97790,7.876,61.11875
97791,7.863,61.119375
97792,7.835,61.12
97793,7.786,61.120625
97794,7.697,61.12125
97795,7.645,61.121875
97796,7.618,61.1225
97797,7.618,61.123125
97798,7.522,61.12375
97799,7.473,61.124375
97800,7.49,61.125
97801,7.5,61.125625
97802,7.553,61.12625
97803,7.562,61.126875
97804,7.382,61.1275
97805,7.257,61.128125
97806,7.165,61.12875
97807,7.099,61.129375
97808,6.891,61.13
97809,6.78,61.130625
97810,6.744,61.13125
97811,6.775,61.131875
97812,6.728,61.1325
97813,6.659,61.133125
97814,6.584,61.13375
97815,6.564,61.134375
97816,6.487,61.135
97817,6.389,61.135625
97818,6.372,61.13625
97819,6.256,61.136875
97820,6.168,61.1375
97821,6.181,61.138125
97822,6.172,61.13875
97823,6.143,61.139375
97824,6.101,61.14
97825,6.07,61.140625
97826,6.082,61.14125
97827,6.095,61.141875
97828,6.078,61.1425
97829,6.076,61.143125
97830,6.073,61.14375
97831,6.062,61.144375
97832,6.014,61.145
97833,6.047,61.145625
97834,6.104,61.14625
97835,6.135,61.146875
97836,6.136,61.1475
97837,6.132,61.148125
97838,6.126,61.14875
97839,6.075,61.149375
97840,6.1,61.15
97841,6.146,61.150625
97842,6.136,61.15125
97843,6.137,61.151875
97844,6.14,61.1525
97845,6.144,61.153125
97846,6.15,61.15375
97847,6.187,61.154375
97848,6.225,61.155
97849,6.201,61.155625
97850,6.215,61.15625
97851,6.244,61.156875
97852,6.282,61.1575
97853,6.262,61.158125
97854,6.254,61.15875
97855,6.24,61.159375
97856,6.162,61.16
97857,6.182,61.160625
97858,6.219,61.16125
97859,6.229,61.161875
97860,6.188,61.1625
97861,6.178,61.163125
97862,6.202,61.16375
97863,6.25,61.164375
97864,6.293,61.165
97865,6.31,61.165625
97866,6.276,61.16625
97867,6.344,61.166875
97868,6.414,61.1675
97869,6.476,61.168125
97870,6.547,61.16875
97871,6.607,61.169375
97872,6.643,61.17
97873,6.633,61.170625
97874,6.7,61.17125
97875,6.755,61.171875
97876,6.784,61.1725
97877,6.848,61.173125
97878,6.893,61.17375
97879,6.93,61.174375
97880,6.974,61.175
97881,7.03,61.175625
97882,7.079,61.17625
97883,7.116,61.176875
97884,7.14,61.1775
97885,7.186,61.178125
97886,7.25,61.17875
97887,7.325,61.179375
97888,7.319,61.18
97889,7.317,61.180625
97890,7.354,61.18125
97891,7.362,61.181875
97892,7.407,61.1825
97893,7.475,61.183125
97894,7.509,61.18375
97895,7.577,61.184375
97896,7.629,61.185
97897,7.633,61.185625
97898,7.677,61.18625
97899,7.682,61.186875
97900,7.663,61.1875
97901,7.751,61.188125
97902,7.803,61.18875
97903,7.82,61.189375
97904,7.789,61.19
97905,7.856,61.190625
97906,7.899,61.19125
97907,7.908,61.191875
97908,7.935,61.1925
97909,7.965,61.193125
97910,7.98,61.19375
97911,7.953,61.194375
97912,7.958,61.195
97913,7.977,61.195625
97914,8.005,61.19625
97915,7.985,61.196875
97916,7.999,61.1975
97917,8.025,61.198125
97918,8.021,61.19875
97919,7.945,61.199375
97920,7.91,61.2
97921,7.953,61.200625
97922,7.923,61.20125
97923,7.906,61.201875
97924,7.899,61.2025
97925,7.889,61.203125
97926,7.849,61.20375
97927,7.816,61.204375
97928,7.805,61.205
97929,7.759,61.205625
97930,7.704,61.20625
97931,7.66,61.206875
97932,7.711,61.2075
97933,7.701,61.208125
97934,7.661,61.20875
97935,7.603,61.209375
97936,7.599,61.21
97937,7.571,61.210625
97938,7.518,61.21125
97939,7.481,61.211875
97940,7.41,61.2125
97941,7.338,61.213125
97942,7.297,61.21375
97943,7.272,61.214375
97944,7.228,61.215
97945,7.167,61.215625
97946,7.154,61.21625
97947,7.16,61.216875
97948,7.154,61.2175
97949,7.079,61.218125
97950,7.007,61.21875
97951,6.952,61.219375
97952,6.92,61.22
97953,6.93,61.220625
97954,6.874,61.22125
97955,6.803,61.221875
97956,6.82,61.2225
97957,6.815,61.223125
97958,6.809,61.22375
97959,6.809,61.224375
97960,6.664,61.225
97961,6.625,61.225625
97962,6.656,61.22625
97963,6.66,61.226875
97964,6.642,61.2275
97965,6.615,61.228125
97966,6.581,61.22875
97967,6.628,61.229375
97968,6.634,61.23
97969,6.605,61.230625
97970,6.581,61.23125
97971,6.589,61.231875
97972,6.6,61.2325
97973,6.59,61.233125
97974,6.667,61.23375
97975,6.689,61.234375
97976,6.649,61.235
97977,6.581,61.235625
97978,6.591,61.23625
97979,6.612,61.236875
97980,6.574,61.2375
97981,6.504,61.238125
97982,6.482,61.23875
97983,6.516,61.239375
97984,6.503,61.24
97985,6.496,61.240625
97986,6.474,61.24125
97987,6.396,61.241875
97988,6.386,61.2425
97989,6.395,61.243125
97990,6.408,61.24375
97991,6.269,61.244375
97992,6.203,61.245
97993,6.177,61.245625
97994,6.133,61.24625
97995,6.105,61.246875
97996,6.061,61.2475
97997,5.987,61.248125
97998,5.892,61.24875
97999,5.812,61.249375
98000,5.761,61.25
98001,5.795,61.250625
98002,5.692,61.25125
98003,5.58,61.251875
98004,5.529,61.2525
98005,5.494,61.253125
98006,5.474,61.25375
98007,5.458,61.254375
98008,5.376,61.255
98009,5.344,61.255625
98010,5.319,61.25625
98011,5.272,61.256875
98012,5.249,61.2575
98013,5.179,61.258125
98014,5.073,61.25875
98015,5.101,61.259375
98016,5.116,61.26
98017,5.144,61.260625
98018,5.219,61.26125
98019,5.155,61.261875
98020,5.112,61.2625
98021,5.121,61.263125
98022,5.158,61.26375
98023,5.147,61.264375
98024,5.11,61.265
98025,5.073,61.265625
98026,5.029,61.26625
98027,5.037,61.266875
98028,5.113,61.2675
98029,5.048,61.268125
98030,4.969,61.26875
98031,4.907,61.269375
98032,4.952,61.27
98033,4.902,61.270625
98034,4.82,61.27125
98035,4.728,61.271875
98036,4.703,61.2725
98037,4.706,61.273125
98038,4.708,61.27375
98039,4.592,61.274375
98040,4.556,61.275
98041,4.502,61.275625
98042,4.366,61.27625
98043,4.262,61.276875
98044,4.261,61.2775
98045,4.325,61.278125
98046,4.213,61.27875
98047,4.166,61.279375
98048,4.151,61.28
98049,4.147,61.280625
98050,4.025,61.28125
98051,3.934,61.281875
98052,3.894,61.2825
98053,3.904,61.283125
98054,3.912,61.28375
98055,3.896,61.284375
98056,3.818,61.285
