,t,Vdbx
0,7.05875,138.0029712143869
1,7.059375,138.0531095043585
2,7.06,137.982177163868
3,7.060625,138.04114621616932
4,7.06125,138.1320874344996
5,7.061875,138.13962306457708
6,7.0625,138.14715216262346
7,7.063125,138.18362951955706
8,7.06375,138.2518799550421
9,7.064375,138.21568869585673
10,7.065,138.19325970308034
11,7.065625,138.1718447769514
12,7.06625,138.12885587634065
13,7.066875,138.09971762198725
14,7.0675,138.05962799595005
15,7.068125,138.00078470974648
16,7.06875,137.99750392042023
17,7.069375,137.93603395329842
18,7.07,137.8541327561133
19,7.070625,137.85746813777533
20,7.07125,137.8017105343265
21,7.071875,137.72078551132884
22,7.0725,137.6242683251004
23,7.073125,137.67322870307237
24,7.07375,137.67095758536087
25,7.074375,137.64137888872295
26,7.075,137.70269932126868
27,7.075625,137.63339815344122
28,7.07625,137.5669884443555
29,7.076875,137.60140168128135
30,7.0775,137.59682111973126
31,7.078125,137.60941185607555
32,7.07875,137.63339815344122
33,7.079375,137.5979664866002
34,7.08,137.59338411264108
35,7.080625,137.59452993279154
36,7.08125,137.57847467935133
37,7.081875,137.57043591002412
38,7.0825,137.61398578437402
39,7.083125,137.71287743671527
40,7.08375,137.78154985300128
41,7.084375,137.76920636070773
42,7.085,137.74108756101913
43,7.085625,137.78715473777862
44,7.08625,137.7938758288837
45,7.086875,137.79275600813335
46,7.0875,137.78827528085418
47,7.088125,137.75347104908894
48,7.08875,137.68344139047824
49,7.089375,137.61398578437402
50,7.09,137.63339815344122
51,7.090625,137.60597982851505
52,7.09125,137.6025464443325
53,7.091875,137.65276723392077
54,7.0925,137.6185573053417
55,7.093125,137.55663782985786
56,7.09375,137.48035407724373
57,7.094375,137.4372940417639
58,7.095,137.34817113045582
59,7.095625,137.26288692505335
60,7.09625,137.21394548104078
61,7.096875,137.14544347128083
62,7.0975,137.0921927619159
63,7.098125,137.04227721699522
64,7.09875,136.94651661570848
65,7.099375,136.87461930224185
66,7.1,136.81466469223614
67,7.100625,136.76312369504296
68,7.10125,136.64506740394015
69,7.101875,136.57062013290204
70,7.1025,136.5409203400947
71,7.103125,136.43027056809547
