,t,Vdbx
0,32.076875,123.4462193704391
1,32.0775,123.59677856046373
2,32.078125,124.01700996182156
3,32.07875,124.53715140577447
4,32.079375,124.79099441680945
5,32.08,124.94964521354107
6,32.080625,125.56134661777324
7,32.08125,125.84512142712953
8,32.081875,126.059598734965
9,32.0825,126.33617504106044
10,32.083125,126.58795758722086
11,32.08375,126.80491523135863
12,32.084375,126.97388380531082
13,32.085,127.0010818715806
14,32.085625,127.28351265541238
15,32.08625,127.5205836345636
16,32.086875,127.4361291701483
17,32.0875,127.67989578883466
18,32.088125,127.94489162020773
19,32.08875,128.1952820853269
20,32.089375,128.48783108820555
21,32.09,128.58212016665394
22,32.090625,128.64976511541013
23,32.09125,128.89650399019496
24,32.091875,128.91519672977262
25,32.0925,129.02036904310916
26,32.093125,129.28382741282
27,32.09375,129.6688929619707
28,32.094375,129.8019801012661
29,32.095,129.83283586955173
30,32.095625,130.00198383831446
31,32.09625,130.20821896020354
32,32.096875,130.4253775119677
33,32.0975,130.65254002457783
34,32.098125,130.7235906427445
35,32.09875,130.79657116755797
36,32.099375,130.93085326956262
37,32.1,131.31695637347036
38,32.100625,131.54753783834028
39,32.10125,131.67304217084086
40,32.101875,131.697926882749
41,32.1025,131.85241642643965
42,32.103125,132.0585542571838
43,32.10375,132.29583583912836
44,32.104375,132.51653426571423
45,32.105,132.70364097312535
46,32.105625,132.87694620599427
47,32.10625,133.0352489476022
48,32.106875,133.2457103144426
49,32.1075,133.4290110842499
50,32.108125,133.56854644867735
51,32.10875,133.5612580994869
52,32.109375,133.62482474751175
53,32.11,133.73629909014633
54,32.110625,133.89385852662969
55,32.11125,133.98461005766816
56,32.111875,134.1326490174659
57,32.1125,134.34175449854038
58,32.113125,134.4147595403685
59,32.11375,134.51333320628356
60,32.114375,134.6591273915125
61,32.115,134.90774242640018
62,32.115625,134.94046354903256
63,32.11625,134.94201862729972
64,32.116875,134.9591061381346
65,32.1175,135.1676388354935
66,32.118125,135.21598623261437
67,32.11875,135.2114650788879
68,32.119375,135.35943442763238
69,32.12,135.46109386728526
70,32.120625,135.5340236797682
71,32.12125,135.58326847528997
72,32.121875,135.68092831616227
73,32.1225,135.81273923863407
74,32.123125,135.9439653967792
75,32.12375,135.953658698298
76,32.124375,136.0033398040273
77,32.125,136.06504422860914
78,32.125625,136.1303826816141
79,32.12625,136.16421945848444
80,32.126875,136.18850057594068
81,32.1275,136.2059948208034
82,32.128125,136.21942799644415
83,32.12875,136.25024568579965
84,32.129375,136.2676161346771
85,32.13,136.24489393600737
86,32.130625,136.26361065172023
87,32.13125,136.29959367521514
88,32.131875,136.34204808513846
89,32.1325,136.31553840596726
90,32.133125,136.27161977136385
91,32.13375,136.218085613374
92,32.134375,136.1534060246097
93,32.135,136.0773326856997
94,32.135625,135.9909461425123
95,32.13625,135.89812213033608
96,32.136875,135.82679407930277
97,32.1375,135.7421218607314
98,32.138125,135.63510749304936
99,32.13875,135.47719104753375
100,32.139375,135.37128219027147
101,32.14,135.30591859396114
102,32.140625,135.28053215384074
103,32.14125,135.22953559089405
104,32.141875,135.13424320329543
105,32.1425,135.00090624023534
106,32.143125,134.8372078813053
107,32.14375,134.777196041444
108,32.144375,134.72155274007892
