,ay,t
59275,1.729,37.046875
59276,1.787,37.0475
59277,1.88,37.048125
59278,1.983,37.04875
59279,2.013,37.049375
59280,2.108,37.05
59281,2.207,37.050625
59282,2.274,37.05125
59283,2.301,37.051875
59284,2.354,37.0525
59285,2.431,37.053125
59286,2.465,37.05375
59287,2.492,37.054375
59288,2.535,37.055
59289,2.637,37.055625
59290,2.704,37.05625
59291,2.759,37.056875
59292,2.806,37.0575
59293,2.833,37.058125
59294,2.836,37.05875
59295,2.839,37.059375
59296,2.921,37.06
59297,2.966,37.060625
59298,2.983,37.06125
59299,2.97,37.061875
59300,2.953,37.0625
59301,2.96,37.063125
59302,2.988,37.06375
59303,2.988,37.064375
59304,2.988,37.065
59305,2.984,37.065625
59306,2.971,37.06625
59307,2.989,37.066875
59308,2.989,37.0675
59309,2.959,37.068125
59310,2.912,37.06875
59311,2.878,37.069375
59312,2.85,37.07
59313,2.803,37.070625
59314,2.802,37.07125
59315,2.798,37.071875
59316,2.761,37.0725
59317,2.686,37.073125
59318,2.619,37.07375
59319,2.567,37.074375
59320,2.57,37.075
59321,2.528,37.075625
59322,2.473,37.07625
59323,2.446,37.076875
59324,2.377,37.0775
59325,2.313,37.078125
59326,2.27,37.07875
59327,2.246,37.079375
59328,2.22,37.08
59329,2.193,37.080625
59330,2.162,37.08125
59331,2.15,37.081875
59332,2.135,37.0825
59333,2.104,37.083125
59334,2.052,37.08375
59335,2.0,37.084375
59336,1.957,37.085
59337,1.994,37.085625
59338,1.977,37.08625
59339,1.927,37.086875
59340,1.859,37.0875
59341,1.828,37.088125
59342,1.805,37.08875
59343,1.781,37.089375
59344,1.71,37.09
59345,1.663,37.090625
59346,1.622,37.09125
59347,1.534,37.091875
59348,1.49,37.0925
59349,1.468,37.093125
59350,1.461,37.09375
59351,1.389,37.094375
59352,1.342,37.095
59353,1.321,37.095625
59354,1.264,37.09625
59355,1.213,37.096875
59356,1.162,37.0975
59357,1.101,37.098125
59358,1.078,37.09875
59359,1.058,37.099375
59360,1.034,37.1
59361,1.027,37.100625
59362,1.033,37.10125
59363,1.044,37.101875
59364,1.044,37.1025
59365,1.046,37.103125
59366,1.036,37.10375
59367,0.999,37.104375
59368,1.03,37.105
