,t,Vdby
0,97.063125,137.58077010474474
1,97.06375,137.55778850742968
2,97.064375,137.53705295202687
3,97.065,137.5116420865577
4,97.065625,137.5428177956964
5,97.06625,137.56008940536051
6,97.066875,137.5531848822322
7,97.0675,137.4907959414202
8,97.068125,137.5046989290033
9,97.06875,137.53128427967692
10,97.069375,137.5428177956964
11,97.07,137.60369105652867
12,97.070625,137.6356791118677
13,97.07125,137.64023923253316
14,97.071875,137.62541007858715
15,97.0725,137.6857092467935
16,97.073125,137.76920636070773
17,97.07375,137.8296340767904
18,97.074375,137.78715473777862
19,97.075,137.78939567939014
20,97.075625,137.86302426259732
21,97.07625,137.99422189142288
22,97.076875,137.99641004854192
23,97.0775,137.94594244118994
24,97.078125,137.9865589975531
25,97.07875,137.9865589975531
26,97.079375,137.9865589975531
27,97.08,138.00515716875555
28,97.080625,138.08348736568325
29,97.08125,138.13424113885927
30,97.081875,138.16326400111097
31,97.0825,138.21782177289057
32,97.083125,138.33434155197625
33,97.08375,138.45347135717108
34,97.084375,138.51552107673493
35,97.085,138.57508404353305
36,97.085625,138.61796228820208
37,97.08625,138.64541551798982
38,97.086875,138.73730917951247
39,97.0875,138.8451230083893
40,97.088125,138.94377131052187
41,97.08875,138.97021537675315
42,97.089375,139.05584886088184
43,97.09,139.14256395353624
44,97.090625,139.20370553209221
45,97.09125,139.2027534972759
46,97.091875,139.23601278383356
47,97.0925,139.29838588573284
48,97.093125,139.34627836574168
49,97.09375,139.37526096394498
50,97.094375,139.3985637885623
51,97.095,139.42366081712325
52,97.095625,139.42922810049174
53,97.09625,139.4227325895361
54,97.096875,139.4041471761371
55,97.0975,139.4041471761371
56,97.098125,139.37526096394498
57,97.09875,139.33503328102756
58,97.099375,139.3218955889234
59,97.1,139.29932749662197
60,97.100625,139.26441973045976
61,97.10125,139.21322014541965
62,97.101875,139.14927231459865
63,97.1025,139.1118310081145
64,97.103125,139.09642366103586
65,97.10375,139.06455943119707
66,97.104375,138.99657917870627
67,97.105,138.9280626779811
68,97.105625,138.89458720606592
69,97.10625,138.80235733495437
70,97.106875,138.73831361890507
71,97.1075,138.71518207490624
72,97.108125,138.63322479368964
73,97.10875,138.53096449271237
74,97.109375,138.45035720489224
75,97.11,138.4990177783122
76,97.110625,138.46177030884797
77,97.11125,138.39828961318864
78,97.111875,138.32697304550922
79,97.1125,138.29320861178442
80,97.113125,138.2677988726351
81,97.11375,138.2465671592082
82,97.114375,138.23273866258884
83,97.115,138.24125111177005
84,97.115625,138.2518799550421
85,97.11625,138.2444411306483
86,97.116875,138.22741414232274
87,97.1175,138.20821879829376
88,97.118125,138.1879109193421
89,97.11875,138.20181091188135
90,97.119375,138.1825588397852
91,97.12,138.1568228516589
92,97.120625,138.18148802801807
93,97.12125,138.22102040656253
94,97.121875,138.2540041638172
95,97.1225,138.2677988726351
96,97.123125,138.22741414232274
97,97.12375,138.20715114545754
98,97.124375,138.20394739932001
99,97.125,138.17506038369066
100,97.125625,138.17720346034554
101,97.12625,138.18684076722616
102,97.126875,138.18684076722616
103,97.1275,138.133164353432
104,97.128125,138.09971762198725
105,97.12875,138.0964739960189
106,97.129375,138.031345800569
107,97.13,138.01935247838247
108,97.130625,138.0215343145251
109,97.13125,137.9481427932316
110,97.131875,137.9349323121481
111,97.1325,137.89185895845912
112,97.133125,137.76696020356098
113,97.13375,137.72868639257877
114,97.134375,137.67549922710518
115,97.135,137.6105555639761
116,97.135625,137.5761786471841
117,97.13625,137.54166513301303
118,97.136875,137.47222393992934
119,97.1375,137.32220079688753
120,97.138125,137.3139211983214
121,97.13875,137.28903494316367
122,97.139375,137.22351671026058
123,97.14,137.22829837271993
124,97.140625,137.16352275964687
125,97.14125,137.07639691713527
126,97.141875,137.06422669006633
127,97.1425,137.05569737361094
128,97.143125,137.00924865523032
129,97.14375,136.9007198702683
130,97.144375,136.87710845246323
131,97.145,136.8459426865613
132,97.145625,136.81466469223614
133,97.14625,136.82218168936308
134,97.146875,136.76816556988373
135,97.1475,136.71507935038767
136,97.148125,136.73281083145548
137,97.14875,136.70493079992622
138,97.149375,136.67568749312957
139,97.15,136.65528609881062
140,97.150625,136.64634539844525
141,97.15125,136.65656259078708
142,97.151875,136.67823430142758
143,97.1525,136.69477037807684
144,97.153125,136.64762320494083
145,97.15375,136.60278774850684
146,97.154375,136.59507837849952
147,97.155,136.6399535447179
148,97.155625,136.6871422543681
149,97.15625,136.73660572977758
150,97.156875,136.80086661206988
151,97.1575,136.80964974426882
152,97.158125,136.82218168936308
153,97.15875,136.89451255946452
154,97.159375,136.8883008094765
155,97.16,136.8982374782428
156,97.160625,136.9378708663325
157,97.16125,136.93416290912015
158,97.161875,136.9539204146833
159,97.1625,137.00924865523032
160,97.163125,137.1490623407053
161,97.16375,137.15870529438857
162,97.164375,137.16713410595548
163,97.165,137.2318828928773
164,97.165625,137.25097539049585
165,97.16625,137.28191146848496
166,97.166875,137.3198360025255
167,97.1675,137.31155414839859
168,97.168125,137.3458133970977
169,97.16875,137.3951918956482
170,97.169375,137.43846063764747
171,97.17,137.48847661173005
172,97.170625,137.50238330925134
173,97.17125,137.47222393992934
174,97.171875,137.47222393992934
175,97.1725,137.47687066446872
176,97.173125,137.48731671460098
177,97.17375,137.5070139315858
178,97.174375,137.49775021692224
179,97.175,137.48963635398934
180,97.175625,137.4942737751556
181,97.17625,137.46059624122088
182,97.176875,137.446622424605
183,97.1775,137.45244758050578
184,97.178125,137.47222393992934
185,97.17875,137.43846063764747
186,97.179375,137.4010516338709
187,97.18,137.4092486317784
188,97.180625,137.38228653958748
189,97.18125,137.32338295267542
190,97.181875,137.23307740427822
191,97.1825,137.20076779614385
192,97.183125,137.14544347128083
193,97.18375,137.08126023732842
194,97.184375,137.03617028456475
195,97.185,137.05569737361094
196,97.185625,137.03250406306617
197,97.18625,136.90816279243586
198,97.186875,136.88208461395027
199,97.1875,136.85468037896538
200,97.188125,136.8121575801858
201,97.18875,136.71507935038767
202,97.189375,136.70112203440232
203,97.19,136.702391808491
204,97.190625,136.65528609881062
205,97.19125,136.619467946453
206,97.191875,136.59636374877755
207,97.1925,136.58478856282778
208,97.193125,136.50202823196005
209,97.19375,136.5253843878745
210,97.194375,136.58350147834176
211,97.195,136.53056612681303
212,97.195625,136.52019955582202
213,97.19625,136.53962673823986
214,97.196875,136.592507067161
215,97.1975,136.56546224104142
216,97.198125,136.53445040337985
217,97.19875,136.50852235535646
218,97.199375,136.5176059787236
219,97.2,136.54221374932024
220,97.200625,136.57190912743405
221,97.20125,136.60278774850684
222,97.201875,136.61049028194518
223,97.2025,136.65911501209197
224,97.203125,136.75303115692785
225,97.20375,136.74419055602414
226,97.204375,136.74039897081818
227,97.205,136.76312369504296
228,97.205625,136.8646555619602
229,97.20625,136.9452820354153
230,97.206875,136.999438246577
231,97.2075,137.02027213647338
232,97.208125,137.11522744679894
233,97.20875,137.1983697040143
234,97.209375,137.2783475391572
235,97.21,137.4372940417639
236,97.210625,137.535899524014
237,97.21125,137.63111659586625
238,97.211875,137.77706333965872
239,97.2125,137.95583963878448
240,97.213125,138.123467272881
241,97.21375,138.2773362379248
242,97.214375,138.47213286034918
243,97.215,138.6677208380611
244,97.215625,138.86989031812206
245,97.21625,139.10027806076098
246,97.216875,139.26441973045976
247,97.2175,139.43386477899722
248,97.218125,139.63818340181584
249,97.21875,139.8810612717535
250,97.219375,140.06058941107236
251,97.22,140.19496511897108
252,97.220625,140.37400997332486
253,97.22125,140.54699215549513
